source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
,,,,,,,,,Ixodes irobiensis Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,irobiensis,,species,,Nuttall,,,,,,Ixodes irobiensis
,,,,,,,,,Ixodes nchisiensis Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,nchisiensis,,species,,Arthur,,,,,,Ixodes nchisiensis
,,,,,,,,,Ixodes nectomys Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,nectomys,,species,,Kohls,,,,,,Ixodes nectomys
,,,,,,,,,Ixodes neitzi Clifford & Walker,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,neitzi,,species,,Clifford & Walker,,,,,,Ixodes neitzi
,,,,,,,,,"Ixodes neotomae Cooley, 1944",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,neotomae,,species,,"Cooley, 1944",,,,,,Ixodes neotomae
,,,,,,,,,"Ixodes nesomys Uilenberg & Hoogstraal, 1969",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,nesomys,,species,,"Uilenberg & Hoogstraal, 1969",,,,,,Ixodes nesomys
,,,,,,,,,"Ixodes neuquenensis Ringuelet, 1947",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,neuquenensis,,species,,"Ringuelet, 1947",,,,,,Ixodes neuquenensis
,,,,,,,,,Ixodes nipponensis Kitaoka & Saito,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,nipponensis,,species,,Kitaoka & Saito,,,,,,Ixodes nipponensis
,,,,,,,,,Ixodes nitens Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,nitens,,species,,Neumann,,,,,,Ixodes nitens
,,,,,,,,,Ixodes nuttalli Lahille,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,nuttalli,,species,,Lahille,,,,,,Ixodes nuttalli
,,,,,,,,,Ixodes nuttallianus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,nuttallianus,,species,,Schulze,,,,,,Ixodes nuttallianus
,,,,,,,,,Ixodes occultus Pomerantzev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,occultus,,species,,Pomerantzev,,,,,,Ixodes occultus
,,,,,,,,,Ixodes ochotoe Gregson,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,ochotoe,,species,,Gregson,,,,,,Ixodes ochotoe
,,,,,,,,,Ixodes okapiae Arthur & Burrow,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,okapiae,,species,,Arthur & Burrow,,,,,,Ixodes okapiae
,,,,,,,,,Ixodes oldi Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,oldi,,species,,Nuttall,,,,,,Ixodes oldi
,,,,,,,,,Ixodes ornithorhynchi Lucas,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Coxixodes,ornithorhynchi,,species,,Lucas,,,,,,Ixodes ornithorhynchi
,,,,,,,,,Ixodes ovatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Partipalpiger,ovatus,,species,,Neumann,,,,,,Ixodes ovatus
,,,,,,,,,"Ixodes ozarkus Cooley, 1944",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,ozarkus,,species,,"Cooley, 1944",,,,,,Ixodes ozarkus
,,,,,,,,,Ixodes pacificus Cooley & Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,pacificus,,species,,Cooley & Kohls,,,,,,Ixodes pacificus
,,,,,,,,,Ixodes paradoxus Kohls & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Lepidixodes,paradoxus,,species,,Kohls & Clifford,,,,,,Ixodes paradoxus
,,,,,,,,,"Ixodes paranaensis Barrow-Battesi, Arzua, Pichorin, & Keirans, 2003",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,paranaensis,,species,,"Barrow-Battesi, Arzua, Pichorin, & Keirans, 2003",,,,,,Ixodes paranaensis
,,,,,,,,,Ixodes pararicinus Keirans & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,pararicinus,,species,,Keirans & Clifford,,,,,,Ixodes pararicinus
,,,,,,,,,Ixodes passericola Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,passericola,,species,,Schulze,,,,,,Ixodes passericola
,,,,,,,,,Ixodes paulopunctatum Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,paulopunctatum,,species,,Neumann,,,,,,Ixodes paulopunctatum
,,,,,,,,,Ixodes pavlovskyi Pomerantzev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,pavlovskyi,,species,,Pomerantzev,,,,,,Ixodes pavlovskyi
,,,,,,,,,Ixodes percavatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Multidentatus,percavatus,,species,,Neumann,,,,,,Ixodes percavatus
,,,,,,,,,Ixodes peromysci Augustson,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,peromysci,,species,,Augustson,,,,,,Ixodes peromysci
,,,,,,,,,Ixodes persulcatus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,persulcatus,,species,,Schulze,,,,,,Ixodes persulcatus
,,,,,,,,,Ixodes petauristae Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,petauristae,,species,,Warburton,,,,,,Ixodes petauristae
,,,,,,,,,"Ixodes philipi Keirans & Kohls, 1970",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Scaphixodes,philipi,,species,,"Keirans & Kohls, 1970",,,,,,Ixodes philipi
,,,,,,,,,Ixodes pholeoixodes ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,pholeoixodes,,species,,,,,,,,Ixodes pholeoixodes
,,,,,,,,,Ixodes pilosus Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,pilosus,,species,,Koch,,,,,,Ixodes pilosus
,,,,,,,,,"Ixodes pomerantzevi Serdyukova, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,pomerantzevi,,species,,"Serdyukova, 1941",,,,,,Ixodes pomerantzevi
,,,,,,,,,Ixodes pomerantzi Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,pomerantzi,,species,,Kohls,,,,,,Ixodes pomerantzi
,,,,,,,,,Ixodes pratti ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,pratti,,species,,,,,,,,Ixodes pratti
,,,,,,,,,Ixodes priscicollaris Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Exopalpiger,priscicollaris,,species,,Schulze,,,,,,Ixodes priscicollaris
,,,,,,,,,Ixodes procaviae Arthur & Burrow,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,procaviae,,species,,Arthur & Burrow,,,,,,Ixodes procaviae
,,,,,,,,,Ixodes quinquestriatus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,quinquestriatus,,species,,,,,,,,Ixodes quinquestriatus
,,,,,,,,,"Ixodes radfordi Kohls, 1948",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,radfordi,,species,,"Kohls, 1948",,,,,,Ixodes radfordi
,,,,,,,,,Ixodes rageaui Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,rageaui,,species,,Arthur,,,,,,Ixodes rageaui
,,,,,,,,,"Ixodes randriasoloi Uilenberg & Hoogstraal, 1969",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,randriasoloi,,species,,"Uilenberg & Hoogstraal, 1969",,,,,,Ixodes randriasoloi
,,,,,,,,,Ixodes rasus rasus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,rasus,rasus,subspecies,,Neumann,,,,,,Ixodes rasus rasus
,,,,,,,,,Ixodes rasus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,rasus,,species,,Neumann,,,,,,Ixodes rasus
,,,,,,,,,Ixodes redikorzevi Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,redikorzevi,,species,,Olenev,,,,,,Ixodes redikorzevi
,,,,,,,,,Ixodes rhabdomysae Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,rhabdomysae,,species,,Arthur,,,,,,Ixodes rhabdomysae
,,,,,,,,,Ixodes ricinus (Lineus),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,ricinus,,species,,(Lineus),,,,,,Ixodes ricinus
,,,,,,,,,Ixodes ricinus gibbosus Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,ricinus,gibbosus,subspecies,,Nuttall,,,,,,Ixodes ricinus gibbosus
,,,,,,,,,Ixodes ricinus pacificus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,ricinus,pacificus,subspecies,,,,,,,,Ixodes ricinus pacificus
,,,,,,,,,Ixodes robertsonii ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,robertsonii,,species,,,,,,,,Ixodes robertsonii
,,,,,,,,,Ixodes rothschildi Nuttall & Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Multidentatus,rothschildi,,species,,Nuttall & Warburton,,,,,,Ixodes rothschildi
,,,,,,,,,Ixodes rotundatus Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,rotundatus,,species,,Arthur,,,,,,Ixodes rotundatus
,,,,,,,,,Ixodes rubicundus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,rubicundus,,species,,Neumann,,,,,,Ixodes rubicundus
,,,,,,,,,Ixodes rubidus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,rubidus,,species,,Neumann,,,,,,Ixodes rubidus
,,,,,,,,,Ixodes rugicollis Schulze & Schlottke,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,rugicollis,,species,,Schulze & Schlottke,,,,,,Ixodes rugicollis
,,,,,,,,,Ixodes rugosus Bishopp,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,rugosus,,species,,Bishopp,,,,,,Ixodes rugosus
,,,,,,,,,Ixodes scapularis Say,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,scapularis,,species,,Say,,,,,,Ixodes scapularis
,,,,,,,,,Ixodes schillingsi Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,schillingsi,,species,,Neumann,,,,,,Ixodes schillingsi
,,,,,,,,,Ixodes schulzei Aragão & Fonseca,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,schulzei,,species,,Aragão & Fonseca,,,,,,Ixodes schulzei
,,,,,,,,,Ixodes sculptus neumann Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,sculptus,neumann,subspecies,,Neumann,,,,,,Ixodes sculptus neumann
,,,,,,,,,Ixodes sculptus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,sculptus,,species,,Neumann,,,,,,Ixodes sculptus
,,,,,,,,,"Ixodes shahi Clifford, Hoogstraal & Kohls",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,shahi,,species,,"Clifford, Hoogstraal & Kohls",,,,,,Ixodes shahi
,,,,,,,,,"Ixodes sigelos Keirans, Clifford & Corwin",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,sigelos,,species,,"Keirans, Clifford & Corwin",,,,,,Ixodes sigelos
,,,,,,,,,Ixodes sigtus Birula,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Scaphixodes,sigtus,,species,,Birula,,,,,,Ixodes sigtus
,,,,,,,,,Ixodes simplex africanus Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Eschatocephalus,simplex,africanus,subspecies,,Arthur,,,,,,Ixodes simplex africanus
,,,,,,,,,Ixodes simplex simplex Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Eschatocephalus,simplex,simplex,subspecies,,Neumann,,,,,,Ixodes simplex simplex
,,,,,,,,,Ixodes simplex Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Eschatocephalus,simplex,,species,,Neumann,,,,,,Ixodes simplex
,,,,,,,,,Ixodes siloa Kohls & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,siloa,,species,,Kohls & Clifford,,,,,,Ixodes siloa
,,,,,,,,,"Ixodes sinensis Teng, 1977",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,sinensis,,species,,"Teng, 1977",,,,,,Ixodes sinensis
,,,,,,,,,Ixodes soricis Gregson,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,soricis,,species,,Gregson,,,,,,Ixodes soricis
,,,,,,,,,Ixodes spie Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,spie,,species,,Arthur,,,,,,Ixodes spie
,,,,,,,,,Ixodes spinicoxalis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,spinicoxalis,,species,,Neumann,,,,,,Ixodes spinicoxalis
,,,,,,,,,Ixodes spinipalpis Hadwen & Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,spinipalpis,,species,,Hadwen & Nuttall,,,,,,Ixodes spinipalpis
,,,,,,,,,Ixodes steini Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Endopalpiger,steini,,species,,Schulze,,,,,,Ixodes steini
,,,,,,,,,Ixodes stilesi Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,stilesi,,species,,Neumann,,,,,,Ixodes stilesi
,,,,,,,,,Ixodes stromi Filippova,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,stromi,,species,,Filippova,,,,,,Ixodes stromi
,,,,,,,,,Ixodes subterranus Filippova,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,subterranus,,species,,Filippova,,,,,,Ixodes subterranus
,,,,,,,,,"Ixodes taglei Kohls, 1969",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,taglei,,species,,"Kohls, 1969",,,,,,Ixodes taglei
,,,,,,,,,"Ixodes tamaulipas Kohls & Clifford, 1966",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tamaulipas,,species,,"Kohls & Clifford, 1966",,,,,,Ixodes tamaulipas
,,,,,,,,,"Ixodes tancitarius Cooley & Kohls, 1942",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tancitarius,,species,,"Cooley & Kohls, 1942",,,,,,Ixodes tancitarius
,,,,,,,,,Ixodes tanuki Saito,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tanuki,,species,,Saito,,,,,,Ixodes tanuki
,,,,,,,,,Ixodes tapirus Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tapirus,,species,,Kohls,,,,,,Ixodes tapirus
,,,,,,,,,Ixodes tasmani Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Endopalpiger,tasmani,,species,,Neumann,,,,,,Ixodes tasmani
,,,,,,,,,Ixodes texanus Banks,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,texanus,,species,,Banks,,,,,,Ixodes texanus
,,,,,,,,,Ixodes theilerae Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,theilerae,,species,,Arthur,,,,,,Ixodes theilerae
,,,,,,,,,"Ixodes thomasae Arthur & Burrow, 1957",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,thomasae,,species,,"Arthur & Burrow, 1957",,,,,,Ixodes thomasae
,,,,,,,,,Ixodes tiptoni Kohls & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tiptoni,,species,,Kohls & Clifford,,,,,,Ixodes tiptoni
,,,,,,,,,"Ixodes tovari Cooley, 1945",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tovari,,species,,"Cooley, 1945",,,,,,Ixodes tovari
,,,,,,,,,Ixodes transcaucasicus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,transcaucasicus,,species,,Schulze,,,,,,Ixodes transcaucasicus
,,,,,,,,,Ixodes transvaalensis Clifford & Hoogstraal,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,transvaalensis,,species,,Clifford & Hoogstraal,,,,,,Ixodes transvaalensis
,,,,,,,,,Ixodes trianguliceps Birula,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Exopalpiger,trianguliceps,,species,,Birula,,,,,,Ixodes trianguliceps
,,,,,,,,,Ixodes trichosuri Roberts,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,trichosuri,,species,,Roberts,,,,,,Ixodes trichosuri
,,,,,,,,,Ixodes tropicalis Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,tropicalis,,species,,Kohls,,,,,,Ixodes tropicalis
,,,,,,,,,Ixodes turdus Katsuji,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,turdus,,species,,Katsuji,,,,,,Ixodes turdus
,,,,,,,,,Ixodes ugandanus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,ugandanus,,species,,Neumann,,,,,,Ixodes ugandanus
,,,,,,,,,Ixodes unicavatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Scaphixodes,unicavatus,,species,,Neumann,,,,,,Ixodes unicavatus
,,,,,,,,,Ixodes uriae White,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ceratixodes,uriae,,species,,White,,,,,,Ixodes uriae
,,,,,,,,,Ixodes uruguayensis Kohls & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Haemixodes,uruguayensis,,species,,Kohls & Clifford,,,,,,Ixodes uruguayensis
,,,,,,,,,Ixodes vanidicus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,vanidicus,,species,,Schulze,,,,,,Ixodes vanidicus
,,,,,,,,,"Ixodes venezuelensis Kohls, 1953",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,venezuelensis,,species,,"Kohls, 1953",,,,,,Ixodes venezuelensis
,,,,,,,,,Ixodes ventalloi Gil & Collado,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,ventalloi,,species,,Gil & Collado,,,,,,Ixodes ventalloi
