"class","subclass","superorder","order","superfamily","family","subfamily","genus","specificEpithet","infragenericEpithet","infraspecificEpithet","scientificNameAuthorship","canonical"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","bakeri","Afrixodes","","ARTHUR  CLIFFORD","Ixodes bakeri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","banksi","Pholeoixodes","","BISHOPP 1911","Ixodes banksi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","bedfordi","Afrixodes","","ARTHUR","Ixodes bedfordi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","bequaerti","Ixodes","","COOLEY  KOHLS","Ixodes bequaerti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","berlesei","Scaphixodes","","BIRULA","Ixodes berlesei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","bishoppi","Ixodes","","SMITH  GOUCK 1947","Ixodes bishoppi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","boliviensis","Ixodes","","NEUMANN","Ixodes boliviensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","brewsterae","Afrixodes","","KEIRANS  CLIFFORD  WALKER 1982","Ixodes brewsterae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","browningi","Afrixodes","","ARTHUR","Ixodes browningi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","brumpti","Afrixodes","","MOREL","Ixodes brumpti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","brunneus","Ixodes","","KOCH, 1844","Ixodes brunneus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","caledonicus","Scaphixodes","","NUTTALL","Ixodes caledonicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","canisuga","Pholeoixodes","","JOHNSTON","Ixodes canisuga"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","catherinei","","","Keirans, Clifford & Walker, 1982","Ixodes catherinei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cavipalpus","Afrixodes","","NUTTALL  WARBURTON","Ixodes cavipalpus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ceylonensis","Afrixodes","","KOHLS 1950","Ixodes ceylonensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","chilensis","Pholeoixodes","","KOHLS 1957","Ixodes chilensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","colasbelcouri","Afrixodes","","ARTHUR 1957","Ixodes colasbelcouri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","collocaliae","","","SCHULZE","Ixodes collocaliae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","conepati","Pholeoixodes","","COOLEY  KOHLS","Ixodes conepati"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","confusus","Sterlixodes","","ROBERTS","Ixodes confusus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cookei","Pholeoixodes","rugosus","BISHOPP","Ixodes cookei rugosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cookei","Pholeoixodes","texanus","","Ixodes cookei texanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cookei","Pholeoixodes","","PACKARD","Ixodes cookei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","coolei","","","Aragão & Fonseca, 1951","Ixodes coolei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","copei","","","Wilson 1980","Ixodes copei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cordifer","Sterlixodes","bibax","Schulze, 1935","Ixodes cordifer bibax"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cordifer","Sterlixodes","","NEUMANN","Ixodes cordifer"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cornuatus","Sterlixodes","","ROBERTS","Ixodes cornuatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","corwini","","","Keirans, Clifford & Walker, 1982","Ixodes corwini"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","crenulatus","Pholeoixodes","","KOCH","Ixodes crenulatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cruciarius","","","","Ixodes cruciarius"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cuervacensis","Ixodes","","KOHLS  CLIFFORD 1966","Ixodes cuervacensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","cumulatimpunctatus","Afrixodes","","SCHULZE","Ixodes cumulatimpunctatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","dammani","Ixodes","","SPIELMAN  CLIFFORD  KEIRANS  PIESMA","Ixodes dammani"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","dampfi","Pholeoixodes","","COOLEY 1943","Ixodes dampfi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","daveyi","Ixodes","","NUTTALL 1913","Ixodes daveyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","dendrolagi","Sterlixodes","","WILSON","Ixodes dendrolagi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","dentatus","Ixodes","","MARX 1899","Ixodes dentatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","dicei","","","Keirans Ajohda 2003","Ixodes dicei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","diversifossus","Ixodes","","NEUMANN","Ixodes diversifossus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","domerguei","Ixodes","","UILENBERG  HOOGSTRAAL 1965","Ixodes domerguei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","downsi","","","KOHLS 1957","Ixodes downsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","eadsi","Ixodes","","KOHLS  CLIFFORD","Ixodes eadsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","eastoni","","","KEIRANS  CLIFFORD","Ixodes eastoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","eichhorni","Multidentatus","","NUTTALL","Ixodes eichhorni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","eldaricus","Ixodes","","DJAPARIDZE","Ixodes eldaricus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","elongatus","Afrixodes","","BEDFORD","Ixodes elongatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","emberizae","Redikorzevi","","POMERANTZEV","Ixodes emberizae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","endopalpiger","","","","Ixodes endopalpiger"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","eudyptidis","Multidentatus","","MASKELL","Ixodes eudyptidis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","euplecti","Ixodes","","ARTHUR","Ixodes euplecti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","fecialis","Exopalpiger","","WARBURTON  NUTTALL","Ixodes fecialis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","festai","Ixodes","","TONELLI-RONDELLI","Ixodes festai"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","frontalis","Ixodes","","Panzer, 1798","Ixodes frontalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","fuscipes","Ixodes","","KOCH","Ixodes fuscipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","fynbosensis","Afrixodes","","APASKEVICH, HORAK, MATTHEE & MATTHEE, 2010","Ixodes fynbosensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","galapagoensis","Ixodes","","Clifford & Hoogstraal, 1980","Ixodes galapagoensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","gibbosus","Ixodes","","NUTTALL","Ixodes gibbosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","granulatus","Ixodes","","SUPINO","Ixodes granulatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","gregsoni","","","Lindquist, Wu & Redner, 1999","Ixodes gregsoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","guatemalensis","","","Kohls, 1956","Ixodes guatemalensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","heagonus","","","LEACH","Ixodes heagonus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","hearlei","Pholeoixodes","","GREGSON","Ixodes hearlei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","heinrichi","Afrixodes","","ARTHUR","Ixodes heinrichi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","hexagonus","Pholeoixodes","","LEACH","Ixodes hexagonus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","himalayensis","Ixodes","","DHANDA  KULKARNI","Ixodes himalayensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","hirsti","Sterlixodes","","HASSALL","Ixodes hirsti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","holdenriedi","Pholeoixodes","","COOLEY 1946","Ixodes holdenriedi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","holocyclus","Sterlixodes","","NEUMANN","Ixodes holocyclus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","hoogstraali","Ixodes","","ARTHUR","Ixodes hoogstraali"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","howelli","Scaphixodes","","COOLEY  KOHLS 1938","Ixodes howelli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","hyatti","Ixodes","","CLIFFORD  HOOGSTRAAL  KOHLS","Ixodes hyatti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","inopitus","","","Estrada-Pena, Nava & Petney, 2014","Ixodes inopitus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","jacksoni","Ceratixodes","","HOOGSTRAAL 1967","Ixodes jacksoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","jellisoni","Ixodes","","COOLEY  KOHLS 1938","Ixodes jellisoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","jonesae","Exopalpiger","","KOHLS  SONENSHINE  CLIFFORD","Ixodes jonesae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kaiseri","Pholeoixodes","","ARTHUR","Ixodes kaiseri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kashmiricus","Ixodes","","POMERANTZEV","Ixodes kashmiricus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kazakstani","Ixodes","","OLENEV  SOROKOUMOUV","Ixodes kazakstani"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kerguelenensis","Multidentatus","","ANDRE  COLAS-BELCOUR","Ixodes kerguelenensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kingi","Pholeoixodes","","BISHOPP","Ixodes kingi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kohlsi","Multidentatus","","ARTHUR 1955","Ixodes kohlsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kopsteini","Lepidixodes","","OUDEMANS","Ixodes kopsteini"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","kuntzi","Ixodes","","HOOGSTRAAL  KOHLS","Ixodes kuntzi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","laguri","Ixodes","","OLENEV","Ixodes laguri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","laguri","Ixodes","laguri","OLENEV","Ixodes laguri laguri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lasallei","Ixodes","","MENDEZ  AROCHA  ORTIZ","Ixodes lasallei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","latirostris","Pholeoixodes","","SCHULZE","Ixodes latirostris"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","latus","Afrixodes","","ARTHUR","Ixodes latus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","laysanensis","Multidentatus","","WILSON","Ixodes laysanensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lemuris","Afrixodes","","ARTHUR","Ixodes lemuris"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lepidum","","","","Ixodes lepidum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lewisi","Afrixodes","","ARTHUR","Ixodes lewisi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lividus","Pholeoixodes","","KOCH","Ixodes lividus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","longiscutatum","","","BOERO","Ixodes longiscutatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","loricatus","Ixodes","","NEUMANN","Ixodes loricatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","luciae","Ixodes","","SENEVET","Ixodes luciae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","lutus","Ixodes","","NEUMANN","Ixodes lutus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","luxuriosus","Endopalpiger","","SCHULZE","Ixodes luxuriosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","macfarlanei","","","Keirans, Clifford & Walker, 1982","Ixodes macfarlanei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","maculatum","","","","Ixodes maculatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","malayensis","Ixodes","","KOHLS 1962","Ixodes malayensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","marmotae","Pholeoixodes","","COOLEY  KOHLS","Ixodes marmotae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","marxi","Pholeoixodes","","BANKS","Ixodes marxi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","matopi","Afrixodes","","SPICKETT A.M.  KEIRANS J.E. NORVAL","Ixodes matopi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","mexicanus","Ixodes","","COOLEY  KOHLS 1942","Ixodes mexicanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","microgalei","","","Apanaskevich, Soarimalala & Goodman, 2013","Ixodes microgalei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","mindanensis","Multidentatus","","KOHLS","Ixodes mindanensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","minor","Ixodes","","NEUMANN","Ixodes minor"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","mitchelli","Scaphixodes","","KOHLS  CLIFFORD  HOOGSTRAAL 1970","Ixodes mitchelli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","monospinosus","Ixodes","","SAITO","Ixodes monospinosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","montoyanus","Ixodes","","COOLEY 1944","Ixodes montoyanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","moreli","Afrixodes","","ARTHUR","Ixodes moreli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","muniensis","Afrixodes","","ARTHUR  BURROW","Ixodes muniensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","muntiacus","Ixodes","muntiacus","SCHULZE","Ixodes muntiacus muntiacus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","muris","Ixodes","","BISHOPP  SMITH","Ixodes muris"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","murreleti","Multidentatus","","COOLEY  KOHLS 1945","Ixodes murreleti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","myotomys","Afrixodes","","CLIFFORD  HOOGSTRAAL 1970","Ixodes myotomys"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","irobiensis","Afrixodes","","NUTTALL","Ixodes irobiensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nchisiensis","Afrixodes","","ARTHUR","Ixodes nchisiensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nectomys","Ixodes","","KOHLS","Ixodes nectomys"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","neitzi","Afrixodes","","CLIFFORD  WALKER","Ixodes neitzi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","neotomae","Ixodes","","COOLEY 1944","Ixodes neotomae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nesomys","Afrixodes","","UILENBERG  HOOGSTRAAL 1969","Ixodes nesomys"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","neuquenensis","","","Ringuelet, 1947","Ixodes neuquenensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nipponensis","Ixodes","","KITAOKA  SAITO","Ixodes nipponensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nitens","","","NEUMANN","Ixodes nitens"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nuttalli","Pholeoixodes","","LAHILLE","Ixodes nuttalli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","nuttallianus","Ixodes","","SCHULZE","Ixodes nuttallianus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","occultus","Ixodes","","POMERANTZEV","Ixodes occultus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ochotoe","Pholeoixodes","","GREGSON","Ixodes ochotoe"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","okapiae","Afrixodes","","ARTHUR  BURROW","Ixodes okapiae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","oldi","Afrixodes","","NUTTALL","Ixodes oldi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ornithorhynchi","Coxixodes","","LUCAS","Ixodes ornithorhynchi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ovatus","Partipalpiger","","NEUMANN","Ixodes ovatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ozarkus","Ixodes","","COOLEY 1944","Ixodes ozarkus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pacificus","Ixodes","","COOLEY  KOHLS","Ixodes pacificus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","paradoxus","Lepidixodes","","KOHLS  CLIFFORD","Ixodes paradoxus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","paranaensis","","","Barrow-Battesi, Arzua, Pichorin, Keirans, 2003","Ixodes paranaensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pararicinus","Ixodes","","KEIRANS AND CLIFFORD","Ixodes pararicinus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","passericola","Pholeoixodes","","SCHULZE","Ixodes passericola"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","paulopunctatum","","","NEUMANN","Ixodes paulopunctatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pavlovskyi","Ixodes","","POMERANTZEV","Ixodes pavlovskyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","percavatus","Multidentatus","","NEUMANN","Ixodes percavatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","peromysci","Ixodes","","AUGUSTSON","Ixodes peromysci"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","persulcatus","Ixodes","","SCHULZE","Ixodes persulcatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","petauristae","Ixodes","","WARBURTON","Ixodes petauristae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","philipi","Scaphixodes","","KEIRANS  KOHLS 1970","Ixodes philipi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pholeoixodes","","","","Ixodes pholeoixodes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pilosus","Afrixodes","","KOCH","Ixodes pilosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pomerantzevi","","","Serdyukova, 1941","Ixodes pomerantzevi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pomerantzi","Ixodes","","KOHLS","Ixodes pomerantzi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","pratti","","","","Ixodes pratti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","priscicollaris","Exopalpiger","","SCHULZE","Ixodes priscicollaris"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","procaviae","Afrixodes","","ARTHUR  BURROW","Ixodes procaviae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","quinquestriatus","","","","Ixodes quinquestriatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","radfordi","Afrixodes","","KOHLS 1948","Ixodes radfordi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rageaui","Afrixodes","","ARTHUR","Ixodes rageaui"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","randriasoloi","Afrixodes","","UILENBERG  HOOGSTRAAL 1969","Ixodes randriasoloi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rasus","Afrixodes","rasus","NEUMANN","Ixodes rasus rasus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rasus","Afrixodes","","NEUMANN","Ixodes rasus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","redikorzevi","Ixodes","","OLENEV","Ixodes redikorzevi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rhabdomysae","Afrixodes","","ARTHUR","Ixodes rhabdomysae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ricinus","Ixodes","","(LINEUS)","Ixodes ricinus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ricinus","Ixodes","gibbosus","NUTTALL","Ixodes ricinus gibbosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ricinus","","pacificus","","Ixodes ricinus pacificus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","robertsonii","","","","Ixodes robertsonii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rothschildi","Multidentatus","","NUTTALL  WARBURTON","Ixodes rothschildi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rotundatus","Ixodes","","ARTHUR","Ixodes rotundatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rubicundus","Afrixodes","","NEUMANN","Ixodes rubicundus"
