source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
"Lewis, CoL, GBIF",2904,,,,,,,,"Rhadinopsylla angusta Tiflov, 1937",,Rhadinopsylla,,,,1937,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,angusta,,species,,"Tiflov, 1937",,ICZN,accepted,,,Rhadinopsylla angusta
"Lewis, CoL, GBIF",2905,,,,,,,,"Rhadinopsylla arborea Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,arborea,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla arborea
"Lewis, CoL, GBIF",2906,,,,,,,,"Rhadinopsylla aspalacis Ioff & Tiflov, 1946",,Rhadinopsylla,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,aspalacis,,species,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla aspalacis
"Lewis, CoL, GBIF",2907,,,,,,,,"Rhadinopsylla attenuata Jameson & Sakaguti, 1954",,Rhadinopsylla,,,,1954,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,attenuata,,species,,"Jameson & Sakaguti, 1954",,ICZN,accepted,,,Rhadinopsylla attenuata
"Lewis, CoL, GBIF",2908,,,,,,,,"Rhadinopsylla beillardae Beaucournu & Launay, 1978",,Rhadinopsylla,,,,1978,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,beillardae,,species,,"Beaucournu & Launay, 1978",,ICZN,accepted,,,Rhadinopsylla beillardae
"Lewis, CoL, GBIF",2909,,,,,,,,"Rhadinopsylla biconcava Chen, Ji & Wu, 1984",,Rhadinopsylla,,,,1984,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,biconcava,,species,,"Chen, Ji & Wu, 1984",,ICZN,accepted,,,Rhadinopsylla biconcava
"Lewis, CoL, GBIF",2910,,,,,,,,"Rhadinopsylla biloba Jameson & Sakaguti, 1959",,Rhadinopsylla,,,,1959,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,biloba,,species,,"Jameson & Sakaguti, 1959",,ICZN,accepted,,,Rhadinopsylla biloba
"Lewis, CoL, GBIF",2911,,,,,,,,"Rhadinopsylla bivirgis Rothschild, 1913",,Rhadinopsylla,,,,1913,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,bivirgis,,species,,"Rothschild, 1913",,ICZN,accepted,,,Rhadinopsylla bivirgis
"Lewis, CoL, GBIF",2912,,,,,,,,"Rhadinopsylla bureschi Jordan, 1929",,Rhadinopsylla,,,,1929,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,bureschi,,species,,"Jordan, 1929",,ICZN,accepted,,,Rhadinopsylla bureschi
"Lewis, CoL, GBIF",2913,,,,,,,,"Rhadinopsylla caiae Zheng & Wu, 1997",,Rhadinopsylla,,,,1997,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,caiae,,species,,"Zheng & Wu, 1997",,ICZN,accepted,,,Rhadinopsylla caiae
"Lewis, CoL, GBIF",2938,,2942,,,,,,"Rhadinopsylla casta Jordan, 1928",Rhadinopsylla integella,Rhadinopsylla,,,,1928,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,casta,,species,,"Jordan, 1928",,ICZN,synonym,,,Rhadinopsylla casta
"Lewis, CoL, GBIF",2914,,2916,,,,,,Rhadinopsylla caucasica integella,Rhadinopsylla caucasica,Rhadinopsylla caucasica,,,,1948,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,caucasica,integella,subspecies,,"(Argyroulo, 1948)",,ICZN,synonym,,,Rhadinopsylla caucasica integella
"Lewis, CoL, GBIF",2916,,,,,,,,"Rhadinopsylla caucasica Argyropulo, 1941",,Rhadinopsylla,,,,1941,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,caucasica,,species,,"Argyropulo, 1941",,ICZN,accepted,,,Rhadinopsylla caucasica
"Lewis, CoL, GBIF",2917,,,,,,,,"Rhadinopsylla cedestis Rothschild, 1913",,Rhadinopsylla,,,,1913,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,cedestis,,species,,"Rothschild, 1913",,ICZN,accepted,,,Rhadinopsylla cedestis
"Lewis, CoL, GBIF, NMNH",2918,,,,,,,,"Rhadinopsylla concava Ioff & Tiflov, 1946",,Rhadinopsylla,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,concava,,species,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla concava
"Lewis, CoL, GBIF",2919,,,,,,,,"Rhadinopsylla dahurica dahurica Jordan & Rothschild, 1923",,Rhadinopsylla dahurica,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,dahurica,subspecies,,"Jordan & Rothschild, 1923",,ICZN,accepted,,,Rhadinopsylla dahurica dahurica
"Lewis, CoL, GBIF",2920,,,,,,,,"Rhadinopsylla dahurica diclinica Tiflov, 1937",,Rhadinopsylla dahurica,,,,1937,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,diclinica,subspecies,,"Tiflov, 1937",,ICZN,accepted,,,Rhadinopsylla dahurica diclinica
"Lewis, CoL, GBIF",2921,,,,,,,,"Rhadinopsylla dahurica sila Labunets, 1961",,Rhadinopsylla dahurica,,,,1961,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,sila,subspecies,,"Labunets, 1961",,ICZN,accepted,,,Rhadinopsylla dahurica sila
"Lewis, CoL, GBIF",2922,,,,,,,,"Rhadinopsylla dahurica tjanschan Ioff & Tiflov, 1946",,Rhadinopsylla dahurica,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,tjanschan,subspecies,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla dahurica tjanschan
"Lewis, CoL, GBIF",2923,,,,,,,,"Rhadinopsylla dahurica vicina Wagner, 1930",,Rhadinopsylla dahurica,,,,1930,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,vicina,subspecies,,"Wagner, 1930",,ICZN,accepted,,,Rhadinopsylla dahurica vicina
"Lewis, CoL, GBIF",2924,,,,,,,,"Rhadinopsylla dahurica vicinoides Smit, 1975",,Rhadinopsylla dahurica,,,,1975,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dahurica,vicinoides,subspecies,,"Smit, 1975",,ICZN,accepted,,,Rhadinopsylla dahurica vicinoides
"Lewis, CoL, GBIF",2925,,,,,,,,"Rhadinopsylla difficilis Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,difficilis,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla difficilis
"Lewis, CoL, GBIF",2926,,,,,,,,"Rhadinopsylla dinaromydis Brelih & Trilar, 2000",,Rhadinopsylla,,,,2000,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dinaromydis,,species,,"Brelih & Trilar, 2000",,ICZN,accepted,,,Rhadinopsylla dinaromydis
Lewis,2992,,2993,,,,,,"Rhadinopsylla dives shanghaiensis Liu & Chu, 1957",Rhadinopsylla valenti,Rhadinopsylla dives,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dives,shanghaiensis,subspecies,,"Liu & Chu, 1957",,ICZN,synonym,,,Rhadinopsylla dives shanghaiensis
"Lewis, CoL, GBIF",2927,,,,,,,,"Rhadinopsylla dives Jordan, 1929",,Rhadinopsylla,,,,1929,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dives,,species,,"Jordan, 1929",,ICZN,accepted,,,Rhadinopsylla dives
"Lewis, CoL, GBIF",2928,,,,,,,,"Rhadinopsylla dolomydis Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,dolomydis,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla dolomydis
"Lewis, CoL, GBIF",2929,,,,,,,,"Rhadinopsylla eivissensis Beaucournu & Alcover, 1983",,Rhadinopsylla,,,,1983,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,eivissensis,,species,,"Beaucournu & Alcover, 1983",,ICZN,accepted,,,Rhadinopsylla eivissensis
Lewis,2930,,,,,,,,"Rhadinopsylla eothenomus Wang & Liu, 1996",,Rhadinopsylla,,,,1996,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,eothenomus,,species,,"Wang & Liu, 1996",,ICZN,accepted,,,Rhadinopsylla eothenomus
"Lewis, CoL, GBIF",2931,,,,,,,,"Rhadinopsylla flattispina Wu, Lie & Cai, 1991",,Rhadinopsylla,,,,1991,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,flattispina,,species,,"Wu, Lie & Cai, 1991",,ICZN,accepted,,,Rhadinopsylla flattispina
"Lewis, CoL, FMNH, GBIF, NMNH",2933,,,,,,,,"Rhadinopsylla fraterna (Baker, 1895)",,Rhadinopsylla,,,,1895,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,fraterna,,species,,"(Baker, 1895)",,ICZN,accepted,,,Rhadinopsylla fraterna
"Lewis, CoL, GBIF, NMNH",2934,,,,,,,,"Rhadinopsylla golana Lewis & Burt, 1973",,Rhadinopsylla,,,,1973,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,golana,,species,,"Lewis & Burt, 1973",,ICZN,accepted,,,Rhadinopsylla golana
"Lewis, CoL, FMNH, GBIF, NMNH",2935,,,,,,,,"Rhadinopsylla heiseri (McCoy, 1911)",,Rhadinopsylla,,,,1911,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,heiseri,,species,,"(McCoy, 1911)",,ICZN,accepted,,,Rhadinopsylla heiseri
"Lewis, CoL, GBIF",2936,,,,,,,,"Rhadinopsylla hoogstraali Lewis, 1967",,Rhadinopsylla,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,hoogstraali,,species,,"Lewis, 1967",,ICZN,accepted,,,Rhadinopsylla hoogstraali
"Lewis, CoL, GBIF, NMNH",2937,,,,,,,,"Rhadinopsylla insolita Jordan, 1929",,Rhadinopsylla,,,,1929,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,insolita,,species,,"Jordan, 1929",,ICZN,accepted,,,Rhadinopsylla insolita
Lewis,2915,,2916,,,,,,"Rhadinopsylla integella alpestris Agryropulo, 1948",Rhadinopsylla caucasica,Rhadinopsylla integella,,,,1948,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,integella,alpestris,subspecies,,"Agryropulo, 1948",,ICZN,synonym,,,Rhadinopsylla integella alpestris
"Lewis, GBIF",2939,,2942,,,,,,"Rhadinopsylla integella dacica Suciu & Ajoanei, 1991",Rhadinopsylla integella,Rhadinopsylla integella,,,,1991,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,integella,dacica,subspecies,,"Suciu & Ajoanei, 1991",,ICZN,synonym,,,Rhadinopsylla integella dacica
"Lewis, CoL, GBIF",2940,,2942,,,,,,"Rhadinopsylla integella nivalis Yurkina, 1961",Rhadinopsylla integella,Rhadinopsylla integella,,,,1961,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,integella,nivalis,subspecies,,"Yurkina, 1961",,ICZN,synonym,,,Rhadinopsylla integella nivalis
"Lewis, CoL, GBIF",2941,,2942,,,,,,"Rhadinopsylla integella paramonovi Argyropulo, 1941",Rhadinopsylla integella,Rhadinopsylla integella,,,,1941,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,integella,paramonovi,subspecies,,"Argyropulo, 1941",,ICZN,synonym,,,Rhadinopsylla integella paramonovi
"Lewis, CoL, GBIF",2942,,,,,,,,"Rhadinopsylla integella Jordan & Rothschild, 1921",,Rhadinopsylla,,,,1921,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,integella,,species,,"Jordan & Rothschild, 1921",,ICZN,accepted,,,Rhadinopsylla integella
"Lewis, CoL, GBIF",2943,,,,,,,,"Rhadinopsylla ioffi Wagner, 1930",,Rhadinopsylla,,,,1930,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,ioffi,,species,,"Wagner, 1930",,ICZN,accepted,,,Rhadinopsylla ioffi
"Lewis, CoL, GBIF",2944,,2947,,,,,,"Rhadinopsylla isacantha continentalis Smit, 1957",Rhadinopsylla isacantha,Rhadinopsylla isacantha,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,isacantha,continentalis,subspecies,,"Smit, 1957",,ICZN,synonym,,,Rhadinopsylla isacantha continentalis
"Lewis, CoL, GBIF",2947,,,,,,,,"Rhadinopsylla isacantha (Rothschild, 1907)",,Rhadinopsylla,,,,1907,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,isacantha,,species,,"(Rothschild, 1907)",,ICZN,accepted,,,Rhadinopsylla isacantha
"Lewis, CoL, GBIF",2948,,,,,,,,"Rhadinopsylla jaonis Jordan, 1929",,Rhadinopsylla,,,,1929,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,jaonis,,species,,"Jordan, 1929",,ICZN,accepted,,,Rhadinopsylla jaonis
"Lewis, CoL, GBIF",2949,,,,,,,,"Rhadinopsylla japonica Sakaguti & Jameson, 1956",,Rhadinopsylla,,,,1956,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,japonica,,species,,"Sakaguti & Jameson, 1956",,ICZN,accepted,,,Rhadinopsylla japonica
"Lewis, CoL, GBIF",2950,,,,,,,,"Rhadinopsylla kullmanni Lewis, 1973",,Rhadinopsylla,,,,1973,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,kullmanni,,species,,"Lewis, 1973",,ICZN,accepted,,,Rhadinopsylla kullmanni
"Lewis, CoL, GBIF",2951,,,,,,,,"Rhadinopsylla leii Xie, Gong & Duan, 1990",,Rhadinopsylla,,,,1990,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,leii,,species,,"Xie, Gong & Duan, 1990",,ICZN,accepted,,,Rhadinopsylla leii
"Lewis, CoL, GBIF",2952,,,,,,,,"Rhadinopsylla li li Argyropulo, 1941",,Rhadinopsylla li,,,,1941,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,li,li,subspecies,,"Argyropulo, 1941",,ICZN,accepted,,,Rhadinopsylla li li
"Lewis, CoL, GBIF",2953,,,,,,,,"Rhadinopsylla li murium Ioff & Tiflov, 1946",,Rhadinopsylla li,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,li,murium,subspecies,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla li murium
"Lewis, CoL, GBIF",2955,,,,,,,,"Rhadinopsylla li transbaikalica Ioff & Tiflov, 1947",,Rhadinopsylla li,,,,1947,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,li,transbaikalica,subspecies,,"Ioff & Tiflov, 1947",,ICZN,accepted,,,Rhadinopsylla li transbaikalica
"Lewis, CoL, GBIF",2956,,,,,,,,"Rhadinopsylla li ventricosa Ioff & Tiflov, 1946",,Rhadinopsylla li,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,li,ventricosa,subspecies,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla li ventricosa
"Lewis, CoL, GBIF",2957,,,,,,,,"Rhadinopsylla linta Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,linta,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla linta
"Lewis, CoL, GBIF, NMNH",2958,,,,,,,,"Rhadinopsylla masculana Jordan & Rothschild, 1912",,Rhadinopsylla,,,,1912,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,masculana,,species,,"Jordan & Rothschild, 1912",,ICZN,accepted,,,Rhadinopsylla masculana
"Lewis, CoL, GBIF",2959,,,,,,,,"Rhadinopsylla media Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,media,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla media
"Lewis, CoL, GBIF",2960,,,,,,,,"Rhadinopsylla mesa Jordan & Rothschild, 1920",,Rhadinopsylla,,,,1920,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,mesa,,species,,"Jordan & Rothschild, 1920",,ICZN,accepted,,,Rhadinopsylla mesa
"Lewis, CoL, GBIF",2961,,2962,,,,,,"Rhadinopsylla mesoides skuratowiczi Bartkowska, 1972",Rhadinopsylla mesoides,Rhadinopsylla mesoides,,,,1972,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,mesoides,skuratowiczi,subspecies,,"Bartkowska, 1972",,ICZN,synonym,,,Rhadinopsylla mesoides skuratowiczi
"Lewis, CoL, GBIF",2962,,,,,,,,"Rhadinopsylla mesoides Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,mesoides,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla mesoides
"Lewis, CoL, GBIF, NMNH",2963,,,,,,,,"Rhadinopsylla mexicana (Barrera, 1952)",,Rhadinopsylla,,,,1952,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,mexicana,,species,,"(Barrera, 1952)",,ICZN,accepted,,,Rhadinopsylla mexicana
"Lewis, CoL, FMNH, GBIF, NMNH",2964,,,,,,,,"Rhadinopsylla multidenticulata Morlan & Prince, 1954",,Rhadinopsylla,,,,1954,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,multidenticulata,,species,,"Morlan & Prince, 1954",,ICZN,accepted,,,Rhadinopsylla multidenticulata
"Lewis, CoL, GBIF",2966,,,,,,,,"Rhadinopsylla ohnoi Nakagawa, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,ohnoi,,species,,"Nakagawa, 1957",,ICZN,accepted,,,Rhadinopsylla ohnoi
"Lewis, CoL, GBIF",2965,,2966,,,,,,"Rhadinopsylla onoi Nakagawa, 1959",Rhadinopsylla ohnoi,Rhadinopsylla,,,,1959,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,onoi,,species,,"Nakagawa, 1959",,ICZN,synonym,,,Rhadinopsylla onoi
"Lewis, CoL, FMNH, GBIF, NMNH",2967,,,,,,,,"Rhadinopsylla orama Smit, 1957",,Rhadinopsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,orama,,species,,"Smit, 1957",,ICZN,accepted,,,Rhadinopsylla orama
"Lewis, CoL, GBIF, NMNH",2970,,,,,,,,"Rhadinopsylla pentacantha (Rothschild, 1897)",,Rhadinopsylla,,,,1897,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,pentacantha,,species,,"(Rothschild, 1897)",,ICZN,accepted,,,Rhadinopsylla pentacantha
"Lewis, CoL, GBIF",2971,,,,,,,,"Rhadinopsylla pilosa Ioff & Tiflov, 1946",,Rhadinopsylla,,,,1946,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,pilosa,,species,,"Ioff & Tiflov, 1946",,ICZN,accepted,,,Rhadinopsylla pilosa
"Lewis, CoL, GBIF",2945,,2947,,,,,,Rhadinopsylla pitymydis,Rhadinopsylla isacantha,Rhadinopsylla,,,,1914,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,pitymydis,,species,,"(Zavattari, 1914)",,ICZN,synonym,,,Rhadinopsylla pitymydis
"Lewis, CoL, GBIF",2972,,,,,,,,"Rhadinopsylla pseudodahurica Scalon, 1950",,Rhadinopsylla,,,,1950,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,pseudodahurica,,species,,"Scalon, 1950",,ICZN,accepted,,,Rhadinopsylla pseudodahurica
"Lewis, CoL, GBIF",2973,,,,,,,,"Rhadinopsylla rauschi Holland, 1979",,Rhadinopsylla,,,,1979,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,rauschi,,species,,"Holland, 1979",,ICZN,accepted,,,Rhadinopsylla rauschi
"Lewis, CoL, GBIF",2974,,,,,,,,"Rhadinopsylla rhigalea Smit, 1977",,Rhadinopsylla,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,rhigalea,,species,,"Smit, 1977",,ICZN,accepted,,,Rhadinopsylla rhigalea
"Lewis, CoL, GBIF",2975,,,,,,,,"Rhadinopsylla rothschildi Ioff, 1940",,Rhadinopsylla,,,,1940,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,rothschildi,,species,,"Ioff, 1940",,ICZN,accepted,,,Rhadinopsylla rothschildi
"Lewis, CoL, GBIF",2976,,,,,,,,"Rhadinopsylla rotunditruncata Wu, Li & Cai, 1999",,Rhadinopsylla,,,,1999,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,rotunditruncata,,species,,"Wu, Li & Cai, 1999",,ICZN,accepted,,,Rhadinopsylla rotunditruncata
"Lewis, CoL, GBIF, NMNH",2978,,2979,,,,,,Rhadinopsylla sectilis goodi,Rhadinopsylla sectilis,Rhadinopsylla sectilis,,,,1941,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,sectilis,goodi,subspecies,,"(Hubbard, 1941)",,ICZN,synonym,,,Rhadinopsylla sectilis goodi
"Lewis, CoL, FMNH, GBIF, NMNH",2979,,,,,,,,"Rhadinopsylla sectilis Jordan & Rothschild, 1923",,Rhadinopsylla,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Ctenophthalmidae,Rhadinopsyllinae,,,Rhadinopsylla,,sectilis,,species,,"Jordan & Rothschild, 1923",,ICZN,accepted,,,Rhadinopsylla sectilis
