source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
"Lewis, GBIF",Animalia,Pygiopsyllidae,Genus,"Wagner, 1933",,Akmepsylla,Acanthopsylla,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Holland, 1971",,Austropsylla brevipecten,Austropsylla brevipecten,Austropsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Holland, 1971",,Austropsylla,Austropsylla,Pygiopsyllidae
Lewis,Animalia,Pygiopsyllidae,Species,"Hastriter, 2021",,Bibikovana acumena,Bibikovana acumena,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Holland, 1969)",,Bibikovana archboldi,Bibikovana archboldi,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Holland, 1971)",,Bibikovana arcuata,Bibikovana arcuata,Bibikovana
Lewis,Animalia,Pygiopsyllidae,Species,"Hastriter, 2021",,Bibikovana bosaviensis,Bibikovana bosaviensis,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1906)",,Bibikovana colossa,Bibikovana colossa,Bibikovana
Lewis,Animalia,Pygiopsyllidae,Species,"Hastriter, 2021",,Bibikovana engilisi,Bibikovana engilisi,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1908)",,Bibikovana gravis,Bibikovana gravis,Bibikovana
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"(Holland, 1971)",,Bibikovana iridis,Bibikovana iridis,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"(Holland, 1969)",,Bibikovana laciniosa bismarckensis,Bibikovana laciniosa,Bibikovana
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1908)",,Bibikovana laciniosa,Bibikovana laciniosa,Bibikovana
Lewis,Animalia,Pygiopsyllidae,Species,"Hastriter, 2021",,Bibikovana mikeliensis,Bibikovana mikeliensis,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"Mardon & Allison, 1982",,Bibikovana rainbowi inusitata,Bibikovana rainbowi inusitata,Bibikovana
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Subspecies,"(Rothschild, 1908)",,Bibikovana rainbowi rainbowi,Bibikovana rainbowi rainbowi,Bibikovana
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"(Holland, 1971)",,Bibikovana sinuata,Bibikovana sinuata,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Holland, 1969)",,Bibikovana smitiana,Bibikovana smitiana,Bibikovana
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"(Traub, 1957)",,Bibikovana tiptoni,Bibikovana tiptoni,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Holland, 1969)",,Bibikovana traubi,Bibikovana traubi,Bibikovana
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Traub, 1980",,Bibikovana,Bibikovana,Pygiopsyllidae
"Lewis, GBIF",Animalia,Pygiopsyllidae,Species,"López-Berrizbeitia, Hastriter & Díaz, 2015",,Ctenidiosomus austrinus,Ctenidiosomus austrinus,Ctenidiosomus
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"Tipton & Machado, 1972",,Ctenidiosomus perplexus,Ctenidiosomus perplexus,Ctenidiosomus
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Johnson, 1957",,Ctenidiosomus rex,Ctenidiosomus rex,Ctenidiosomus
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Jordan, 1931",,Ctenidiosomus spillmanni,Ctenidiosomus spillmanni,Ctenidiosomus
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Johnson, 1957",,Ctenidiosomus traubi,Ctenidiosomus traubi,Ctenidiosomus
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Jordan, 1931",,Ctenidiosomus,Ctenidiosomus,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1916)",,Geohollandia solida,Geohollandia solida,Geohollandia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Mardon & Dunnet, 1972",,Geohollandia,Geohollandia,Pygiopsyllidae
Lewis,Animalia,Pygiopsyllidae,Species,"M. Rothschild, 1936",,Glauertia scintilla,Acanthopsylla scintilla scintilla,Glauertia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Holland, 1969",,Glauertidos aiyurensis,Acanthopsylla enderleini,Glauertidos
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Smt, 1953",,Glauertidos divergens,Acanthopsylla enderleini,Glauertidos
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Holland, 1969",,Glauertidos monticola,Acanthopsylla enderleini,Glauertidos
Lewis,Animalia,Pygiopsyllidae,Subspecies,"M. Rothschild, 1937 Glauertia = Acanthopsylla",,Glauertidos for,Acanthopsylla scintilla scintilla,Glauertidos
"Lewis, GBIF",Animalia,Pygiopsyllidae,Genus,"M. Rothschild, 1937",,Glauertidos,Acanthopsylla,Pygiopsyllidae
"Lewis, GBIF",Animalia,Pygiopsyllidae,Genus,"Baker, 1906",,Goniopsyllus,Notiopsylla,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Smit, 1979",,Hoogstraalia imberbis,Hoogstraalia imberbis,Hoogstraalia
Lewis,Animalia,Pygiopsyllidae,Species,"Hastriter, 2021",,Hoogstraalia nadchatrami,Hoogstraalia nadchatrami,Hoogstraalia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Holland, 1969",,Hoogstraalia novaeguineae,Hoogstraalia novaeguineae,Hoogstraalia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Traub, 1951",,Hoogstraalia turdella,Hoogstraalia turdella,Hoogstraalia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Smit, 1958",,Hoogstraalia vandiemeni,Hoogstraalia vandiemeni,Hoogstraalia
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Traub, 1951",,Hoogstraalia,Hoogstraalia,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Smit, 1979",,Notiopsylla corynetes,Notiopsylla corynetes,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"Smit, 1957",,Notiopsylla enciari enciari,Notiopsylla enciari enciari,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"Smit, 1979",,Notiopsylla enciari regula,Notiopsylla enciari regula,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"(Taschenberg, 1880)",,Notiopsylla kerguelensis kerguelensis,Notiopsylla kerguelensis kerguelensis,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Subspecies,"Smit, 1979",,Notiopsylla kerguelensis tenuata,Notiopsylla kerguelensis tenuata,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Smit, 1979",,Notiopsylla peregrinus,Notiopsylla peregrinus,Notiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Jordan & Rothschild, 1914",,Notiopsylla,Notiopsylla,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Smit, 1965)",,Pagipsylla galliralli,Pagipsylla galliralli,Pagipsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Smit, 1979",,Pagipsylla,Pagipsylla,Pygiopsyllidae
Lewis,Animalia,Pygiopsyllidae,Species,"Taschenberg, 1880",,Pulex kerguelensis,Notiopsylla kerguelensis kerguelensis,Pulex
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Jordan & Rothschild, 1922",,Pygiopsylla congrua,Pygiopsylla zethi,Pygiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1904)",,Pygiopsylla hilli,Pygiopsylla hilli,Pygiopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"Jordan & Rothschild, 1922",,Pygiopsylla hoplia,Pygiopsylla hoplia,Pygiopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"Smit, 1979",,Pygiopsylla phiola,Pygiopsylla phiola,Pygiopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Species,"Holland, 1969",,Pygiopsylla spinata,Pygiopsylla hoplia,Pygiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Mardon & Dunnet, 1972",,Pygiopsylla tunneyi,Pygiopsylla tunneyi,Pygiopsylla
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"(Rothschild, 1904)",,Pygiopsylla zethi,Pygiopsylla zethi,Pygiopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Pygiopsyllidae,Genus,"Rothschild, 1906",,Pygiopsylla,Pygiopsylla,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Species,"Mardon & Dunnet, 1972",,Wurunjerria warnekei,Wurunjerria warnekei,Wurunjerria
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Genus,"Mardon & Dunnet, 1972",,Wurunjerria,Wurunjerria,Pygiopsyllidae
"Lewis, CoL, GBIF",Animalia,Pygiopsyllidae,Family,,,Pygiopsyllidae,Pygiopsyllidae,Siphonaptera
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1909)",,Delostichus coxalis,Delostichus coxalis,Delostichus
Lewis,Animalia,Rhopalopsyllidae,Species,"Beaucournu, Moreno & González-Acuña, 2011",,Delostichus degus,Delostichus degus,Delostichus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Torres-Mura, 1988",,Delostichus incisus,Delostichus incisus,Delostichus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Delostichus octomyos,Delostichus octomyos,Delostichus
Lewis,Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 2005",,Delostichus ojedai,Delostichus ojedai,Delostichus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Delostichus phyllotis,Delostichus phyllotis,Delostichus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jameson & Fulk, 1977",,Delostichus smiti,Delostichus smiti,Delostichus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1936)",,Delostichus talis,Delostichus talis,Delostichus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1914)",,Delostichus xenurus,Delostichus xenurus,Delostichus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1942",,Delostichus,Delostichus,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Dysmicus acheronis,Ectinorus simonsi,Dysmicus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1942",,Dysmicus,Ectinorus,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Hastriter, 2002",,Ectinorus alejoi,Ectinorus alejoi,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit & Rosicky, 1972",,Ectinorus angularis,Ectinorus angularis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1939)",,Ectinorus barrerai,Ectinorus barrerai,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Ectinorus budini,Ectinorus budini,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Lewis, 1976",,Ectinorus chilensis,Ectinorus chilensis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1914)",,Ectinorus claviger,Ectinorus claviger,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1904)",,Ectinorus cocyti,Ectinorus cocyti,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 1990",,Ectinorus curvatus,Ectinorus curvatus,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1987",,Ectinorus deplexus,Ectinorus deplexus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Ectinorus disjugis,Ectinorus disjugis,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1939)",,Ectinorus galeanus,Ectinorus galeanus,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Hastriter, 2001",,Ectinorus gallardoi,Ectinorus gallardoi,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1942)",,Ectinorus hapalus,Ectinorus hapalus,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Ectinorus hecate,Ectinorus hecate,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Ectinorus hertigi,Ectinorus hertigi,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Hastriter, 2009",,Ectinorus hirsutus,Ectinorus hirsutus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Ectinorus ineptus,Ectinorus ineptus,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & González-Acuña, 2013",,Ectinorus insignis,Ectinorus insignis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1942)",,Ectinorus ixanus,Ectinorus ixanus,Ectinorus
Lewis,Animalia,Rhopalopsyllidae,Species,"Beaucournu & González, 2005",,Ectinorus lagidium,Ectinorus lagidium,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Hastriter & Sage, 2009",,Ectinorus lareschiae,Ectinorus lareschiae,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Ectinorus levipes,Ectinorus levipes,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Lewis, 1976",,Ectinorus martini,Ectinorus martini,Ectinorus
Lewis,Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 2004",,Ectinorus mimacydis,Ectinorus mimacydis,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Hastriter, 2001",,Ectinorus mondacai,Ectinorus mondacai,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Hastriter & Sage, 2009",,Ectinorus morenoi,Ectinorus morenoi,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1987",,Ectinorus nomisis,Ectinorus nomisis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit & Rosicky, 1987",,Ectinorus onychius angularis,Ectinorus angularis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1987",,Ectinorus onychius deplexus,Ectinorus deplexus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Jordan, 1942",,Ectinorus onychius fueginus,Ectinorus onychius,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Ectinorus onychius,Ectinorus onychius,Ectinorus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Johnson, 1957)",,Ectinorus pearsoni,Ectinorus pearsoni,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Carmen-Castro, 2002",,Ectinorus pilosus,Ectinorus pilosus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Ectinorus polymerus,Ectinorus polymerus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1914)",,Ectinorus sentus,Ectinorus sentus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1942)",,Ectinorus setosicornis,Ectinorus setosicornis,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1904)",,Ectinorus simonsi,Ectinorus simonsi,Ectinorus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Hastriter & Sage, 2011",,Ectinorus spiculatus,Ectinorus spiculatus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1968",,Ectinorus splendidus,Ectinorus splendidus,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Ectinorus trionyx,Ectinorus trionyx,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 1991",,Ectinorus uncinatus,Ectinorus uncinatus,Ectinorus
Lewis,Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 2005",,Ectinorus uspallatae,Ectinorus uspallatae,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Wagner, 1937)",,Ectinorus viscachae,Ectinorus viscachae,Ectinorus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1942",,Ectinorus,Ectinorus,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1939)",,Eritranis andricus,Eritranis andricus,Eritranis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1942",,Eritranis,Eritranis,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Listronius fortis,Listronius fortis,Listronius
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 1991",,Listronius plesiomorphus,Listronius plesiomorphus,Listronius
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1938)",,Listronius robertsianus,Listronius robertsianus,Listronius
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Listronius ulus,Listronius ulus,Listronius
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1942",,Listronius,Listronius,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1987",,Parapsyllus ambrosius,Parapsyllus ambrosius,Parapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Rothschild, 1909",,Parapsyllus australiacus,Parapsyllus australiacus,Parapsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Jordan & Rothschild, 1923",,Parapsyllus boudini,Ectinorus budini,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Dunnet, 1961",,Parapsyllus cardinis,Parapsyllus cardinis,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1970",,Parapsyllus cedei,Parapsyllus cedei,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"DeMeillon, 1952",,Parapsyllus dacunhai,Parapsyllus dacunhai,Parapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"DeMeillon, 1952",,Parapsyllus heardi,Parapsyllus heardi,Parapsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Del Ponte & Riesel, 1939",,Parapsyllus huincae,Parapsyllus magellanicus magellanicus,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Parapsyllus humboldti,Parapsyllus humboldti,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1965",,Parapsyllus jacksoni,Parapsyllus jacksoni,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Wilson, 1972",,Parapsyllus laysanensis,Parapsyllus taylori,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Jordan, 1942",,Parapsyllus longicornis alginus,Parapsyllus longicornis,Parapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Enderlein, 1901",,Parapsyllus longicornis,Parapsyllus longicornis,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1979",,Parapsyllus lynnae alynnae,Parapsyllus lynnae alynnae,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1965",,Parapsyllus lynnae lynnae,Parapsyllus lynnae lynnae,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1979",,Parapsyllus lynnae mariae,Parapsyllus lynnae mariae,Parapsyllus
Lewis,Animalia,Rhopalopsyllidae,Subspecies,1952,,Parapsyllus magellanicus heardi,Parapsyllus magellanicus magellanicus,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1984",,Parapsyllus magellanicus largificus,Parapsyllus magellanicus largificus,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Jordan, 1938",,Parapsyllus magellanicus magellanicus,Parapsyllus magellanicus magellanicus,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1979",,Parapsyllus mangerensis,Parapsyllus mangerensis,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1979",,Parapsyllus nestoris antichthones,Parapsyllus nestoris antichthones,Parapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1965",,Parapsyllus nestoris nestoris,Parapsyllus nestoris nestoris,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Rodhain, 1991",,Parapsyllus senellarti,Parapsyllus senellarti,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1979",,Parapsyllus struthophilus,Parapsyllus struthophilus,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Parapsyllus taylori,Parapsyllus taylori,Parapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1979",,Parapsyllus valedictus,Parapsyllus valedictus,Parapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Genus,"Enderlein, 1903",,Parapsyllus,Parapsyllus,Parapsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Tetrapsyllus amplus,Tetrapsyllus amplus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Tetrapsyllus bleptus,Tetrapsyllus bleptus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1931",,Tetrapsyllus comis,Tetrapsyllus comis,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jameson & Fulk, 1977",,Tetrapsyllus contortix,Tetrapsyllus contortix,Tetrapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1904)",,Tetrapsyllus corfidii,Tetrapsyllus corfidii,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Tetrapsyllus elutus,Tetrapsyllus elutus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1936",,Tetrapsyllus litis,Tetrapsyllus tantillus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Gallardo, 1978",,Tetrapsyllus maulinus,Tetrapsyllus maulinus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1955",,Tetrapsyllus rhombus,Tetrapsyllus rhombus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Torres-Mura, 1986",,Tetrapsyllus satyrus,Tetrapsyllus satyrus,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jameson & Fulk, 1977",,Tetrapsyllus simulans,Tetrapsyllus simulans,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Tetrapsyllus tantillus,Tetrapsyllus tantillus,Tetrapsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Tetrapsyllus tristis,Tetrapsyllus tristis,Tetrapsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1931",,Tetrapsyllus,Tetrapsyllus,Parapsyllinae
Lewis,Animalia,Rhopalopsyllidae,Subfamily,,,Parapsyllinae,Parapsyllinae,Rhopalopsyllidae
Lewis,Animalia,Rhopalopsyllidae,Species,"(Johnson, 1957)",,Ayeshaepsylla thurmani,Ayeshaepsylla thurmani,Ayeshaepsylla
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Genus,"Smit, 1987",,Ayeshaepsylla,Ayeshaepsylla,Rhopalopsyllinae
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"(Rothschild, 1904)",,Gephyropsylla klagesi klagesi,Gephyropsylla klagesi klagesi,Gephyropsylla
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1987",,Gephyropsylla klagesi rangeli,Gephyropsylla klagesi rangeli,Gephyropsylla
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"(Jordan & Rothschild, 1923)",,Gephyropsylla klagesi samuelis,Gephyropsylla klagesi samuelis,Gephyropsylla
Lewis,Animalia,Rhopalopsyllidae,Species,"Durden & Beaucournu, 2006",,Gephyropsylla maxomydis,Gephyropsylla maxomydis,Gephyropsylla
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Genus,"Barrera, 1952",,Gephyropsylla,Gephyropsylla,Rhopalopsyllinae
Lewis,Animalia,Rhopalopsyllidae,Species,"(Guimaṛes, 1948)",,Hectiella lakoi,Hectiella lakoi,Hectiella
