source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
TPT_v1,85,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,leptocephalus,NA,,,"(Ehrenberg, 1828)",,,,,,Prolinognathus leptocephalus
TPT_v1,86,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Prolinognathus,NA,schulzi,NA,,,"Taute, 1971",,,,,,Prolinognathus schulzi
TPT_v1,87,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,binipilosus,NA,,,"(Fahrenholz, 1916)",,,,,,Solenopotes binipilosus
TPT_v1,88,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,burmeisteri,NA,,,"(Fahrenholz, 1919)",,,,,,Solenopotes burmeisteri
TPT_v1,89,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,capillatus,NA,,,"Enderlein, 1904",,,,,,Solenopotes capillatus
TPT_v1,90,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,capreoli,NA,,,"Freund, 1935",,,,,,Solenopotes capreoli
TPT_v1,91,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,ferrisi,NA,,,"(Fahrenholz, 1919)",,,,,,Solenopotes ferrisi
TPT_v1,92,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,hologastrus,NA,,,"(Werneck, 1937)",,,,,,Solenopotes hologastrus
TPT_v1,93,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,muntiacus,NA,,,"Thompson, 1938",,,,,,Solenopotes muntiacus
TPT_v1,94,,0,,,,,,,,,,,,,,,,,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Anoplura,NA,Linognathidae,,,,Solenopotes,NA,natalensis,NA,,,"Ledger, 1970",,,,,,Solenopotes natalensis
