rankID,sciname,scientificNameAuthorship,parentNameUsage,acceptedNameUsage,taxonRemarks,scientificName
180,Mesocapromys,,Capromyidae,,,
220,angelcabrerai,,Mesocapromys,,,Mesocapromys angelcabrerai
220,auritus,,Mesocapromys,,,Mesocapromys auritus
220,melanurus,,Mesocapromys,,,Mesocapromys melanurus
220,nanus,,Mesocapromys,,,Mesocapromys nanus
220,sanfelipensis,,Mesocapromys,,,Mesocapromys sanfelipensis
180,Mesocricetus,,Cricetidae,,,
220,auratus,,Mesocricetus,,,Mesocricetus auratus
220,brandti,,Mesocricetus,,,Mesocricetus brandti
220,newtoni,,Mesocricetus,,,Mesocricetus newtoni
220,raddei,,Mesocricetus,,,Mesocricetus raddei
180,Mesomys,,Echimyidae,,,
220,hispidus,,Mesomys,,,Mesomys hispidus
220,leniceps,,Mesomys,,,Mesomys leniceps
220,occultus,,Mesomys,,,Mesomys occultus
220,stimulax,,Mesomys,,,Mesomys stimulax
180,Mesophylla,,Phyllostomidae,,,
220,macconnelli,,Mesophylla,,,Mesophylla macconnelli
180,Mesoplodon,,Ziphiidae,,,
220,bidens,,Mesoplodon,,,Mesoplodon bidens
220,bowdoini,,Mesoplodon,,,Mesoplodon bowdoini
220,carlhubbsi,,Mesoplodon,,,Mesoplodon carlhubbsi
220,densirostris,,Mesoplodon,,,Mesoplodon densirostris
220,europaeus,,Mesoplodon,,,Mesoplodon europaeus
220,ginkgodens,,Mesoplodon,,,Mesoplodon ginkgodens
220,grayi,,Mesoplodon,,,Mesoplodon grayi
220,hectori,,Mesoplodon,,,Mesoplodon hectori
220,hotaula,,Mesoplodon,,,Mesoplodon hotaula
220,layardii,,Mesoplodon,,,Mesoplodon layardii
220,mirus,,Mesoplodon,,,Mesoplodon mirus
220,perrini,,Mesoplodon,,,Mesoplodon perrini
220,peruvianus,,Mesoplodon,,,Mesoplodon peruvianus
220,stejnegeri,,Mesoplodon,,,Mesoplodon stejnegeri
220,traversii,,Mesoplodon,,,Mesoplodon traversii
180,Metachirus,,Didelphidae,,,
220,nudicaudatus,,Metachirus,,,Metachirus nudicaudatus
180,Micaelamys,,Muridae,,,
220,granti,,Micaelamys,,,Micaelamys granti
220,namaquensis,,Micaelamys,,,Micaelamys namaquensis
180,Mico,,Cebidae,,,
220,acariensis,,Mico,,,Mico acariensis
220,argentatus,,Mico,,,Mico argentatus
220,chrysoleucus,,Mico,,,Mico chrysoleucus
220,emiliae,,Mico,,,Mico emiliae
220,humeralifer,,Mico,,,Mico humeralifer
220,humilis,,Mico,,,Mico humilis
220,intermedius,,Mico,,,Mico intermedius
220,leucippe,,Mico,,,Mico leucippe
220,manicorensis,,Mico,,,Mico manicorensis
220,marcai,,Mico,,,Mico marcai
220,mauesi,,Mico,,,Mico mauesi
220,melanurus,,Mico,,,Mico melanurus
220,nigriceps,,Mico,,,Mico nigriceps
220,rondoni,,Mico,,,Mico rondoni
220,saterei,,Mico,,,Mico saterei
180,Microakodontomys,,Cricetidae,,,
220,transitorius,,Microakodontomys,,,Microakodontomys transitorius
180,Microcavia,,Caviidae,,,
220,australis,,Microcavia,,,Microcavia australis
220,niata,,Microcavia,,,Microcavia niata
220,shiptoni,,Microcavia,,,Microcavia shiptoni
180,Microcebus,,Cheirogaleidae,,,
220,arnholdi,,Microcebus,,,Microcebus arnholdi
220,berthae,,Microcebus,,,Microcebus berthae
220,bongolavensis,,Microcebus,,,Microcebus bongolavensis
220,boraha,,Microcebus,,,Microcebus boraha
220,danfossi,,Microcebus,,,Microcebus danfossi
220,ganzhorni,,Microcebus,,,Microcebus ganzhorni
220,gerpi,,Microcebus,,,Microcebus gerpi
220,griseorufus,,Microcebus,,,Microcebus griseorufus
220,jollyae,,Microcebus,,,Microcebus jollyae
220,lehilahytsara,,Microcebus,,,Microcebus lehilahytsara
220,macarthurii,,Microcebus,,,Microcebus macarthurii
220,mamiratra,,Microcebus,,,Microcebus mamiratra
220,manitatra,,Microcebus,,,Microcebus manitatra
220,margotmarshae,,Microcebus,,,Microcebus margotmarshae
220,marohita,,Microcebus,,,Microcebus marohita
220,mittermeieri,,Microcebus,,,Microcebus mittermeieri
220,murinus,,Microcebus,,,Microcebus murinus
220,myoxinus,,Microcebus,,,Microcebus myoxinus
220,ravelobensis,,Microcebus,,,Microcebus ravelobensis
220,rufus,,Microcebus,,,Microcebus rufus
220,sambiranensis,,Microcebus,,,Microcebus sambiranensis
220,simmonsi,,Microcebus,,,Microcebus simmonsi
220,tanosi,,Microcebus,,,Microcebus tanosi
220,tavaratra,,Microcebus,,,Microcebus tavaratra
180,Microdillus,,Muridae,,,
220,peeli,,Microdillus,,,Microdillus peeli
180,Microdipodops,,Heteromyidae,,,
220,megacephalus,,Microdipodops,,,Microdipodops megacephalus
220,pallidus,,Microdipodops,,,Microdipodops pallidus
180,Microgale,,Tenrecidae,,,
220,brevicaudata,,Microgale,,,Microgale brevicaudata
220,cowani,,Microgale,,,Microgale cowani
220,drouhardi,,Microgale,,,Microgale drouhardi
220,dryas,,Microgale,,,Microgale dryas
220,fotsifotsy,,Microgale,,,Microgale fotsifotsy
220,gracilis,,Microgale,,,Microgale gracilis
220,grandidieri,,Microgale,,,Microgale grandidieri
220,gymnorhyncha,,Microgale,,,Microgale gymnorhyncha
220,jenkinsae,,Microgale,,,Microgale jenkinsae
220,jobihely,,Microgale,,,Microgale jobihely
220,longicaudata,,Microgale,,,Microgale longicaudata
220,majori,,Microgale,,,Microgale majori
220,mergulus,,Microgale,,,Microgale mergulus
220,monticola,,Microgale,,,Microgale monticola
220,nasoloi,,Microgale,,,Microgale nasoloi
220,parvula,,Microgale,,,Microgale parvula
220,principula,,Microgale,,,Microgale principula
220,pusilla,,Microgale,,,Microgale pusilla
220,soricoides,,Microgale,,,Microgale soricoides
220,taiva,,Microgale,,,Microgale taiva
220,thomasi,,Microgale,,,Microgale thomasi
180,Microhydromys,,Muridae,,,
220,argenteus,,Microhydromys,,,Microhydromys argenteus
220,richardsoni,,Microhydromys,,,Microhydromys richardsoni
180,Micromys,,Muridae,,,
220,erythrotis,,Micromys,,,Micromys erythrotis
220,minutus,,Micromys,,,Micromys minutus
180,Micronycteris,,Phyllostomidae,,,
220,brosseti,,Micronycteris,,,Micronycteris brosseti
220,buriri,,Micronycteris,,,Micronycteris buriri
220,giovanniae,,Micronycteris,,,Micronycteris giovanniae
220,hirsuta,,Micronycteris,,,Micronycteris hirsuta
220,matses,,Micronycteris,,,Micronycteris matses
220,megalotis,,Micronycteris,,,Micronycteris megalotis
220,microtis,,Micronycteris,,,Micronycteris microtis
220,minuta,,Micronycteris,,,Micronycteris minuta
220,sanborni,,Micronycteris,,,Micronycteris sanborni
220,schmidtorum,,Micronycteris,,,Micronycteris schmidtorum
220,yatesi,,Micronycteris,,,Micronycteris yatesi
180,Microperoryctes,,Peramelidae,,,
220,aplini,,Microperoryctes,,,Microperoryctes aplini
220,longicauda,,Microperoryctes,,,Microperoryctes longicauda
220,murina,,Microperoryctes,,,Microperoryctes murina
220,papuensis,,Microperoryctes,,,Microperoryctes papuensis
140,Potamogalidae,,Afrosoricida,,,
180,Micropotamogale,,Potamogalidae,,,
220,lamottei,,Micropotamogale,,,Micropotamogale lamottei
220,ruwenzorii,,Micropotamogale,,,Micropotamogale ruwenzorii
180,Micropteropus,,Pteropodidae,,,
220,intermedius,,Micropteropus,,,Micropteropus intermedius
220,pusillus,,Micropteropus,,,Micropteropus pusillus
180,Microryzomys,,Cricetidae,,,
220,altissimus,,Microryzomys,,,Microryzomys altissimus
220,minutus,,Microryzomys,,,Microryzomys minutus
180,Microsciurus,,Sciuridae,,,
220,alfari,,Microsciurus,,,Microsciurus alfari
220,flaviventer,,Microsciurus,,,Microsciurus flaviventer
220,mimulus,,Microsciurus,,,Microsciurus mimulus
220,santanderensis,,Microsciurus,,,Microsciurus santanderensis
180,Microtus,,Cricetidae,,,
220,abbreviatus,,Microtus,,,Microtus abbreviatus
220,afghanus,,Microtus,,,Microtus afghanus
220,agrestis,,Microtus,,,Microtus agrestis
220,anatolicus,,Microtus,,,Microtus anatolicus
220,arvalis,,Microtus,,,Microtus arvalis
220,brachycercus,,Microtus,,,Microtus brachycercus
220,breweri,,Microtus,,,Microtus breweri
220,bucharensis,,Microtus,,,Microtus bucharensis
220,cabrerae,,Microtus,,,Microtus cabrerae
220,californicus,,Microtus,,,Microtus californicus
220,canicaudus,,Microtus,,,Microtus canicaudus
220,chrotorrhinus,,Microtus,,,Microtus chrotorrhinus
220,daghestanicus,,Microtus,,,Microtus daghestanicus
220,dogramacii,,Microtus,,,Microtus dogramacii
220,duodecimcostatus,,Microtus,,,Microtus duodecimcostatus
220,elbeyli,,Microtus,,,Microtus elbeyli
220,felteni,,Microtus,,,Microtus felteni
220,gerbei,,Microtus,,,Microtus gerbei
220,guatemalensis,,Microtus,,,Microtus guatemalensis
220,guentheri,,Microtus,,,Microtus guentheri
220,hartingi,,Microtus,,,Microtus hartingi
220,hyperboreus,,Microtus,,,Microtus hyperboreus
220,ilaeus,,Microtus,,,Microtus ilaeus
220,irani,,Microtus,,,Microtus irani
220,juldaschi,,Microtus,,,Microtus juldaschi
220,liechtensteini,,Microtus,,,Microtus liechtensteini
220,longicaudus,,Microtus,,,Microtus longicaudus
220,lusitanicus,,Microtus,,,Microtus lusitanicus
220,lydius,,Microtus,,,Microtus lydius
220,majori,,Microtus,,,Microtus majori
220,mexicanus,,Microtus,,,Microtus mexicanus
220,miurus,,Microtus,,,Microtus miurus
220,montanus,,Microtus,,,Microtus montanus
220,multiplex,,Microtus,,,Microtus multiplex
220,mustersi,,Microtus,,,Microtus mustersi
220,mystacinus,,Microtus,,,Microtus mystacinus
220,nasarovi,,Microtus,,,Microtus nasarovi
220,nebrodensis,,Microtus,,,Microtus nebrodensis
220,oaxacensis,,Microtus,,,Microtus oaxacensis
220,obscurus,,Microtus,,,Microtus obscurus
220,ochrogaster,,Microtus,,,Microtus ochrogaster
220,oregoni,,Microtus,,,Microtus oregoni
220,paradoxus,,Microtus,,,Microtus paradoxus
220,pennsylvanicus,,Microtus,,,Microtus pennsylvanicus
220,pinetorum,,Microtus,,,Microtus pinetorum
220,qazvinensis,,Microtus,,,Microtus qazvinensis
220,quasiater,,Microtus,,,Microtus quasiater
220,richardsoni,,Microtus,,,Microtus richardsoni
220,savii,,Microtus,,,Microtus savii
220,schelkovnikovi,,Microtus,,,Microtus schelkovnikovi
220,schidlovskii,,Microtus,,,Microtus schidlovskii
220,socialis,,Microtus,,,Microtus socialis
220,subterraneus,,Microtus,,,Microtus subterraneus
220,tatricus,,Microtus,,,Microtus tatricus
220,thomasi,,Microtus,,,Microtus thomasi
220,townsendii,,Microtus,,,Microtus townsendii
220,transcaspicus,,Microtus,,,Microtus transcaspicus
220,umbrosus,,Microtus,,,Microtus umbrosus
220,xanthognathus,,Microtus,,,Microtus xanthognathus
180,Millardia,,Muridae,,,
220,gleadowi,,Millardia,,,Millardia gleadowi
220,kathleenae,,Millardia,,,Millardia kathleenae
220,kondana,,Millardia,,,Millardia kondana
220,meltada,,Millardia,,,Millardia meltada
180,Mimetillus,,Vespertilionidae,,,
220,moloneyi,,Mimetillus,,,Mimetillus moloneyi
180,Mimon,,Phyllostomidae,,,
220,bennettii,,Mimon,,,Mimon bennettii
220,cozumelae,,Mimon,,,Mimon cozumelae
180,Mindomys,,Cricetidae,,,
220,hammondi,,Mindomys,,,Mindomys hammondi
140,Miniopteridae,,Chiroptera,,,
180,Miniopterus,,Miniopteridae,,,
220,aelleni,,Miniopterus,,,Miniopterus aelleni
220,africanus,,Miniopterus,,,Miniopterus africanus
220,ambohitrensis,,Miniopterus,,,Miniopterus ambohitrensis
220,arenarius,,Miniopterus,,,Miniopterus arenarius
220,australis,,Miniopterus,,,Miniopterus australis
220,bassanii,,Miniopterus,,,Miniopterus bassanii
220,blepotis,,Miniopterus,,,Miniopterus blepotis
220,brachytragos,,Miniopterus,,,Miniopterus brachytragos
220,egeri,,Miniopterus,,,Miniopterus egeri
220,fraterculus,,Miniopterus,,,Miniopterus fraterculus
220,fuliginosus,,Miniopterus,,,Miniopterus fuliginosus
220,fuscus,,Miniopterus,,,Miniopterus fuscus
220,gleni,,Miniopterus,,,Miniopterus gleni
220,griffithsi,,Miniopterus,,,Miniopterus griffithsi
220,griveaudi,,Miniopterus,,,Miniopterus griveaudi
220,inflatus,,Miniopterus,,,Miniopterus inflatus
220,macrocneme,,Miniopterus,,,Miniopterus macrocneme
220,maghrebensis,,Miniopterus,,,Miniopterus maghrebensis
220,magnater,,Miniopterus,,,Miniopterus magnater
220,mahafaliensis,,Miniopterus,,,Miniopterus mahafaliensis
220,majori,,Miniopterus,,,Miniopterus majori
220,manavi,,Miniopterus,,,Miniopterus manavi
220,medius,,Miniopterus,,,Miniopterus medius
220,minor,,Miniopterus,,,Miniopterus minor
220,mossambicus,,Miniopterus,,,Miniopterus mossambicus
220,natalensis,,Miniopterus,,,Miniopterus natalensis
220,newtoni,,Miniopterus,,,Miniopterus newtoni
220,oceanensis,,Miniopterus,,,Miniopterus oceanensis
220,orianae,,Miniopterus,,,Miniopterus orianae
220,pallidus,,Miniopterus,,,Miniopterus pallidus
220,paululus,,Miniopterus,,,Miniopterus paululus
220,petersoni,,Miniopterus,,,Miniopterus petersoni
220,pusillus,,Miniopterus,,,Miniopterus pusillus
220,robustior,,Miniopterus,,,Miniopterus robustior
220,schreibersii,,Miniopterus,,,Miniopterus schreibersii
220,shortridgei,,Miniopterus,,,Miniopterus shortridgei
220,sororculus,,Miniopterus,,,Miniopterus sororculus
220,tristis,,Miniopterus,,,Miniopterus tristis
180,Miopithecus,,Cercopithecidae,,,
220,ogouensis,,Miopithecus,,,Miopithecus ogouensis
220,talapoin,,Miopithecus,,,Miopithecus talapoin
180,Miracinonyx,,Felidae,,,
220,trumani,,Miracinonyx,,,Miracinonyx trumani
180,Mirimiri,,Pteropodidae,,,
220,acrodonta,,Mirimiri,,,Mirimiri acrodonta
180,Mirounga,,Phocidae,,,
220,angustirostris,,Mirounga,,,Mirounga angustirostris
220,leonina,,Mirounga,,,Mirounga leonina
180,Mirza,,Cheirogaleidae,,,
220,coquereli,,Mirza,,,Mirza coquereli
220,zaza,,Mirza,,,Mirza zaza
180,Mirzamys,,Muridae,,,
220,louiseae,,Mirzamys,,,Mirzamys louiseae
220,norahae,,Mirzamys,,,Mirzamys norahae
180,Mogera,,Talpidae,,,
220,etigo,,Mogera,,,Mogera etigo
220,imaizumii,,Mogera,,,Mogera imaizumii
220,insularis,,Mogera,,,Mogera insularis
220,kanoana,,Mogera,,,Mogera kanoana
220,latouchei,,Mogera,,,Mogera latouchei
220,tokudae,,Mogera,,,Mogera tokudae
220,uchidai,,Mogera,,,Mogera uchidai
220,wogura,,Mogera,,,Mogera wogura
180,Molossops,,Molossidae,,,
220,neglectus,,Molossops,,,Molossops neglectus
220,temminckii,,Molossops,,,Molossops temminckii
180,Molossus,,Molossidae,,,
220,alvarezi,,Molossus,,,Molossus alvarezi
220,aztecus,,Molossus,,,Molossus aztecus
220,coibensis,,Molossus,,,Molossus coibensis
220,currentium,,Molossus,,,Molossus currentium
220,molossus,,Molossus,,,Molossus molossus
220,pretiosus,,Molossus,,,Molossus pretiosus
220,rufus,,Molossus,,,Molossus rufus
220,sinaloae,,Molossus,,,Molossus sinaloae
220,trinitatus,,Molossus,,,Molossus trinitatus
220,tropidorhynchus,,Molossus,,,Molossus tropidorhynchus
180,Monachus,,Phocidae,,,
220,monachus,,Monachus,,,Monachus monachus
180,Monodelphis,,Didelphidae,,,
220,adusta,,Monodelphis,,,Monodelphis adusta
220,americana,,Monodelphis,,,Monodelphis americana
220,arlindoi,,Monodelphis,,,Monodelphis arlindoi
220,brevicaudata,,Monodelphis,,,Monodelphis brevicaudata
220,dimidiata,,Monodelphis,,,Monodelphis dimidiata
220,domestica,,Monodelphis,,,Monodelphis domestica
220,emiliae,,Monodelphis,,,Monodelphis emiliae
220,gardneri,,Monodelphis,,,Monodelphis gardneri
220,glirina,,Monodelphis,,,Monodelphis glirina
220,handleyi,,Monodelphis,,,Monodelphis handleyi
220,iheringi,,Monodelphis,,,Monodelphis iheringi
220,kunsi,,Monodelphis,,,Monodelphis kunsi
220,osgoodi,,Monodelphis,,,Monodelphis osgoodi
220,palliolata,,Monodelphis,,,Monodelphis palliolata
220,peruviana,,Monodelphis,,,Monodelphis peruviana
220,pinocchio,,Monodelphis,,,Monodelphis pinocchio
220,reigi,,Monodelphis,,,Monodelphis reigi
220,ronaldi,,Monodelphis,,,Monodelphis ronaldi
220,saci,,Monodelphis,,,Monodelphis saci
220,sanctaerosae,,Monodelphis,,,Monodelphis sanctaerosae
220,scalops,,Monodelphis,,,Monodelphis scalops
220,touan,,Monodelphis,,,Monodelphis touan
220,unistriata,,Monodelphis,,,Monodelphis unistriata
180,Monodon,,Monodontidae,,,
220,monoceros,,Monodon,,,Monodon monoceros
180,Monophyllus,,Phyllostomidae,,,
220,plethodon,,Monophyllus,,,Monophyllus plethodon
220,redmani,,Monophyllus,,,Monophyllus redmani
180,Monticolomys,,Nesomyidae,,,
220,koopmani,,Monticolomys,,,Monticolomys koopmani
180,Mops,,Molossidae,,,
220,bakarii,,Mops,,,Mops bakarii
220,brachypterus,,Mops,,,Mops brachypterus
220,condylurus,,Mops,,,Mops condylurus
220,congicus,,Mops,,,Mops congicus
220,demonstrator,,Mops,,,Mops demonstrator
220,leonis,,Mops,,,Mops leonis
220,leucostigma,,Mops,,,Mops leucostigma
220,midas,,Mops,,,Mops midas
220,mops,,Mops,,,Mops mops
220,nanulus,,Mops,,,Mops nanulus
220,niangarae,,Mops,,,Mops niangarae
220,niveiventer,,Mops,,,Mops niveiventer
220,petersoni,,Mops,,,Mops petersoni
220,sarasinorum,,Mops,,,Mops sarasinorum
220,spurrelli,,Mops,,,Mops spurrelli
220,thersites,,Mops,,,Mops thersites
220,trevori,,Mops,,,Mops trevori
140,Mormoopidae,,Chiroptera,,,
180,Mormoops,,Mormoopidae,,,
220,blainvillei,,Mormoops,,,Mormoops blainvillei
220,megalophylla,,Mormoops,,,Mormoops megalophylla
180,Mormopterus,,Molossidae,,,
220,acetabulosus,,Mormopterus,,,Mormopterus acetabulosus
220,beccarii,,Mormopterus,,,Mormopterus beccarii
220,cobourgianus,,Mormopterus,,,Mormopterus cobourgianus
220,doriae,,Mormopterus,,,Mormopterus doriae
220,eleryi,,Mormopterus,,,Mormopterus eleryi
220,francoismoutoui,,Mormopterus,,,Mormopterus francoismoutoui
220,halli,,Mormopterus,,,Mormopterus halli
220,jugularis,,Mormopterus,,,Mormopterus jugularis
220,kalinowskii,,Mormopterus,,,Mormopterus kalinowskii
220,kitcheneri,,Mormopterus,,,Mormopterus kitcheneri
220,loriae,,Mormopterus,,,Mormopterus loriae
220,lumsdenae,,Mormopterus,,,Mormopterus lumsdenae
220,minutus,,Mormopterus,,,Mormopterus minutus
220,norfolkensis,,Mormopterus,,,Mormopterus norfolkensis
220,petersi,,Mormopterus,,,Mormopterus petersi
220,phrudus,,Mormopterus,,,Mormopterus phrudus
220,planiceps,,Mormopterus,,,Mormopterus planiceps
220,ridei,,Mormopterus,,,Mormopterus ridei
180,Moschiola,,Tragulidae,,,
220,indica,,Moschiola,,,Moschiola indica
220,kathygre,,Moschiola,,,Moschiola kathygre
220,meminna,,Moschiola,,,Moschiola meminna
140,Moschidae,,Artiodactyla,,,
180,Moschus,,Moschidae,,,
220,anhuiensis,,Moschus,,,Moschus anhuiensis
220,berezovskii,,Moschus,,,Moschus berezovskii
220,chrysogaster,,Moschus,,,Moschus chrysogaster
220,cupreus,,Moschus,,,Moschus cupreus
220,fuscus,,Moschus,,,Moschus fuscus
220,leucogaster,,Moschus,,,Moschus leucogaster
220,moschiferus,,Moschus,,,Moschus moschiferus
180,Mosia,,Emballonuridae,,,
220,nigrescens,,Mosia,,,Mosia nigrescens
180,Mungos,,Herpestidae,,,
220,gambianus,,Mungos,,,Mungos gambianus
220,mungo,,Mungos,,,Mungos mungo
180,Mungotictis,,Eupleridae,,,
220,decemlineata,,Mungotictis,,,Mungotictis decemlineata
220,lineata,,Mungotictis,,,Mungotictis lineata
180,Muntiacus,,Cervidae,,,
220,atherodes,,Muntiacus,,,Muntiacus atherodes
220,crinifrons,,Muntiacus,,,Muntiacus crinifrons
220,feae,,Muntiacus,,,Muntiacus feae
220,gongshanensis,,Muntiacus,,,Muntiacus gongshanensis
220,montanus,,Muntiacus,,,Muntiacus montanus
220,muntjak,,Muntiacus,,,Muntiacus muntjak
220,puhoatensis,,Muntiacus,,,Muntiacus puhoatensis
220,putaoensis,,Muntiacus,,,Muntiacus putaoensis
220,reevesi,,Muntiacus,,,Muntiacus reevesi
220,rooseveltorum,,Muntiacus,,,Muntiacus rooseveltorum
220,truongsonensis,,Muntiacus,,,Muntiacus truongsonensis
220,vaginalis,,Muntiacus,,,Muntiacus vaginalis
220,vuquangensis,,Muntiacus,,,Muntiacus vuquangensis
180,Murexia,,Dasyuridae,,,
220,habbema,,Murexia,,,Murexia habbema
220,longicaudata,,Murexia,,,Murexia longicaudata
220,melanurus,,Murexia,,,Murexia melanurus
220,naso,,Murexia,,,Murexia naso
220,rothschildi,,Murexia,,,Murexia rothschildi
180,Murina,,Vespertilionidae,,,
220,aenea,,Murina,,,Murina aenea
220,annamitica,,Murina,,,Murina annamitica
220,aurata,,Murina,,,Murina aurata
220,balaensis,,Murina,,,Murina balaensis
220,beelzebub,,Murina,,,Murina beelzebub
220,bicolor,,Murina,,,Murina bicolor
220,chrysochaetes,,Murina,,,Murina chrysochaetes
220,cineracea,,Murina,,,Murina cineracea
220,cyclotis,,Murina,,,Murina cyclotis
220,eleryi,,Murina,,,Murina eleryi
220,fanjingshanensis,,Murina,,,Murina fanjingshanensis
220,feae,,Murina,,,Murina feae
220,fionae,,Murina,,,Murina fionae
220,florium,,Murina,,,Murina florium
220,fusca,,Murina,,,Murina fusca
220,gracilis,,Murina,,,Murina gracilis
220,guilleni,,Murina,,,Murina guilleni
220,harpioloides,,Murina,,,Murina harpioloides
220,harrisoni,,Murina,,,Murina harrisoni
220,hilgendorfi,,Murina,,,Murina hilgendorfi
220,huttoni,,Murina,,,Murina huttoni
220,jaintiana,,Murina,,,Murina jaintiana
220,kontumensis,,Murina,,,Murina kontumensis
220,leucogaster,,Murina,,,Murina leucogaster
220,loreliae,,Murina,,,Murina loreliae
220,peninsularis,,Murina,,,Murina peninsularis
220,pluvialis,,Murina,,,Murina pluvialis
220,puta,,Murina,,,Murina puta
220,recondita,,Murina,,,Murina recondita
220,rozendaali,,Murina,,,Murina rozendaali
220,ryukyuana,,Murina,,,Murina ryukyuana
220,shuipuensis,,Murina,,,Murina shuipuensis
220,suilla,,Murina,,,Murina suilla
220,tenebrosa,,Murina,,,Murina tenebrosa
220,tiensa,,Murina,,,Murina tiensa
220,tubinaris,,Murina,,,Murina tubinaris
220,ussuriensis,,Murina,,,Murina ussuriensis
220,walstoni,,Murina,,,Murina walstoni
180,Mus,,Muridae,,,
220,baoulei,,Mus,,,Mus baoulei
220,booduga,,Mus,,,Mus booduga
220,bufo,,Mus,,,Mus bufo
220,callewaerti,,Mus,,,Mus callewaerti
220,caroli,,Mus,,,Mus caroli
220,cervicolor,,Mus,,,Mus cervicolor
220,cookii,,Mus,,,Mus cookii
220,crociduroides,,Mus,,,Mus crociduroides
220,cypriacus,,Mus,,,Mus cypriacus
220,famulus,,Mus,,,Mus famulus
220,fernandoni,,Mus,,,Mus fernandoni
220,fragilicauda,,Mus,,,Mus fragilicauda
220,goundae,,Mus,,,Mus goundae
220,haussa,,Mus,,,Mus haussa
220,imberbis,,Mus,,,Mus imberbis
220,indutus,,Mus,,,Mus indutus
220,lepidoides,,Mus,,,Mus lepidoides
220,macedonicus,,Mus,,,Mus macedonicus
220,mahomet,,Mus,,,Mus mahomet
220,mattheyi,,Mus,,,Mus mattheyi
220,mayori,,Mus,,,Mus mayori
220,minutoides,,Mus,,,Mus minutoides
220,musculoides,,Mus,,,Mus musculoides
220,musculus,,Mus,,,Mus musculus
220,neavei,,Mus,,,Mus neavei
220,nitidulus,,Mus,,,Mus nitidulus
220,orangiae,,Mus,,,Mus orangiae
220,oubanguii,,Mus,,,Mus oubanguii
220,pahari,,Mus,,,Mus pahari
220,phillipsi,,Mus,,,Mus phillipsi
220,platythrix,,Mus,,,Mus platythrix
220,saxicola,,Mus,,,Mus saxicola
220,setulosus,,Mus,,,Mus setulosus
220,setzeri,,Mus,,,Mus setzeri
220,shortridgei,,Mus,,,Mus shortridgei
220,sorella,,Mus,,,Mus sorella
220,spicilegus,,Mus,,,Mus spicilegus
220,spretus,,Mus,,,Mus spretus
220,tenellus,,Mus,,,Mus tenellus
220,terricolor,,Mus,,,Mus terricolor
220,triton,,Mus,,,Mus triton
220,vulcani,,Mus,,,Mus vulcani
180,Muscardinus,,Gliridae,,,
220,avellanarius,,Muscardinus,,,Muscardinus avellanarius
180,Musonycteris,,Phyllostomidae,,,
220,harrisoni,,Musonycteris,,,Musonycteris harrisoni
180,Musseromys,,Muridae,,,
220,anacuao,,Musseromys,,,Musseromys anacuao
220,beneficus,,Musseromys,,,Musseromys beneficus
220,gulantang,,Musseromys,,,Musseromys gulantang
220,inopinatus,,Musseromys,,,Musseromys inopinatus
180,Mustela,,Mustelidae,,,
220,africana,,Mustela,,,Mustela africana
220,altaica,,Mustela,,,Mustela altaica
220,erminea,,Mustela,,,Mustela erminea
220,eversmanii,,Mustela,,,Mustela eversmanii
220,felipei,,Mustela,,,Mustela felipei
220,frenata,,Mustela,,,Mustela frenata
220,itatsi,,Mustela,,,Mustela itatsi
220,kathiah,,Mustela,,,Mustela kathiah
220,lutreola,,Mustela,,,Mustela lutreola
220,lutreolina,,Mustela,,,Mustela lutreolina
220,nigripes,,Mustela,,,Mustela nigripes
220,nivalis,,Mustela,,,Mustela nivalis
220,nudipes,,Mustela,,,Mustela nudipes
220,putorius,,Mustela,,,Mustela putorius
220,sibirica,,Mustela,,,Mustela sibirica
220,strigidorsa,,Mustela,,,Mustela strigidorsa
220,subpalmata,,Mustela,,,Mustela subpalmata
180,Mydaus,,Mephitidae,,,
220,javanensis,,Mydaus,,,Mydaus javanensis
220,marchei,,Mydaus,,,Mydaus marchei
140,Mylodontidae,,Pilosa,,,
180,Mylodon,,Mylodontidae,,,
220,darwinii,,Mylodon,,,Mylodon darwinii
180,Mylomys,,Muridae,,,
220,dybowskii,,Mylomys,,,Mylomys dybowskii
220,rex,,Mylomys,,,Mylomys rex
180,Myocastor,,Echimyidae,,,
220,coypus,,Myocastor,,,Myocastor coypus
180,Myodes,,Cricetidae,,,
220,californicus,,Myodes,,,Myodes californicus
220,centralis,,Myodes,,,Myodes centralis
220,gapperi,,Myodes,,,Myodes gapperi
220,glareolus,,Myodes,,,Myodes glareolus
220,macrotis,,Myodes,,,Myodes macrotis
220,rutilus,,Myodes,,,Myodes rutilus
180,Myoictis,,Dasyuridae,,,
220,leucura,,Myoictis,,,Myoictis leucura
220,melas,,Myoictis,,,Myoictis melas
220,wallacei,,Myoictis,,,Myoictis wallacei
220,wavicus,,Myoictis,,,Myoictis wavicus
180,Myomimus,,Gliridae,,,
220,personatus,,Myomimus,,,Myomimus personatus
220,roachi,,Myomimus,,,Myomimus roachi
220,setzeri,,Myomimus,,,Myomimus setzeri
180,Myomyscus,,Muridae,,,
220,angolensis,,Myomyscus,,,Myomyscus angolensis
220,brockmani,,Myomyscus,,,Myomyscus brockmani
220,verreauxii,,Myomyscus,,,Myomyscus verreauxii
220,yemeni,,Myomyscus,,,Myomyscus yemeni
180,Myonycteris,,Pteropodidae,,,
220,angolensis,,Myonycteris,,,Myonycteris angolensis
