source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
TPT_v1,3341,,,,,,,,"Colpocephalum apivorus Tendeiro, 1958",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,apivorus,,species,,"Tendeiro, 1958",,,,,,Colpocephalum apivorus
TPT_v1,3342,,,,,,,,"Colpocephalum appendiculatum Nitzsch, 1866",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,appendiculatum,,species,,"Nitzsch, 1866",,,,,,Colpocephalum appendiculatum
TPT_v1,3343,,,,,,,,"Colpocephalum arfakiani Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,arfakiani,,species,,"Price & Beer, 1964",,,,,,Colpocephalum arfakiani
TPT_v1,3344,,,,,,,,"Colpocephalum asiatici Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,asiatici,,species,,"Price & Beer, 1965",,,,,,Colpocephalum asiatici
TPT_v1,3345,,,,,,,,"Colpocephalum ateri Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ateri,,species,,"Price & Beer, 1964",,,,,,Colpocephalum ateri
TPT_v1,3346,,,,,,,,"Colpocephalum barbati Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,barbati,,species,,"Price & Beer, 1963",,,,,,Colpocephalum barbati
TPT_v1,3347,,,,,,,,"Colpocephalum trispinum Piaget, 1885",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,trispinum,,species,,"Piaget, 1885",,,,,,Colpocephalum trispinum
TPT_v1,3348,,,,,,,,"Colpocephalum fregili Denny, 1842",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,fregili,,species,,"Denny, 1842",,,,,,Colpocephalum fregili
TPT_v1,3349,,,,,,,,"Colpocephalum benoiti Tendeiro, 1960",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,benoiti,,species,,"Tendeiro, 1960",,,,,,Colpocephalum benoiti
TPT_v1,3350,,,,,,,,"Colpocephalum berigorae Tendeiro, 1988",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,berigorae,,species,,"Tendeiro, 1988",,,,,,Colpocephalum berigorae
TPT_v1,3351,,,,,,,,"Colpocephalum leptopygos Nitzsch, 1874",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,leptopygos,,species,,"Nitzsch, 1874",,,,,,Colpocephalum leptopygos
TPT_v1,3352,,,,,,,,"Colpocephalum brachysomum Kellogg & Chapman, 1902",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,brachysomum,,species,,"Kellogg & Chapman, 1902",,,,,,Colpocephalum brachysomum
TPT_v1,3353,,,,,,,,"Colpocephalum nanum Piaget, 1890",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,nanum,,species,,"Piaget, 1890",,,,,,Colpocephalum nanum
TPT_v1,3354,,,,,,,,"Colpocephalum californici Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,californici,,species,,"Price & Beer, 1963",,,,,,Colpocephalum californici
TPT_v1,3355,,,,,,,,"Colpocephalum cucullare Giebel, 1874",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,cucullare,,species,,"Giebel, 1874",,,,,,Colpocephalum cucullare
TPT_v1,3356,,,,,,,,"Colpocephalum cayennensis Price & Emerson, 1967",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,cayennensis,,species,,"Price & Emerson, 1967",,,,,,Colpocephalum cayennensis
TPT_v1,3357,,,,,,,,"Colpocephalum ceciliae Carriker, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ceciliae,,species,,"Carriker, 1963",,,,,,Colpocephalum ceciliae
TPT_v1,3358,,,,,,,,"Colpocephalum chelictiniae Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,chelictiniae,,species,,"Price & Beer, 1963",,,,,,Colpocephalum chelictiniae
TPT_v1,3359,,,,,,,,"Colpocephalum maculatum Piaget, 1880",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,maculatum,,species,,"Piaget, 1880",,,,,,Colpocephalum maculatum
TPT_v1,3360,,,,,,,,"Colpocephalum chloropi Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,chloropi,,species,,"Price & Beer, 1964",,,,,,Colpocephalum chloropi
TPT_v1,3361,,,,,,,,"Colpocephalum cholibae Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,cholibae,,species,,"Price & Beer, 1963",,,,,,Colpocephalum cholibae
TPT_v1,3362,,,,,,,,"Colpocephalum clayellum Brinck, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,clayellum,,species,,"Brinck, 1955",,,,,,Colpocephalum clayellum
TPT_v1,3363,,,,,,,,"Colpocephalum cooki Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,cooki,,species,,"Price & Beer, 1965",,,,,,Colpocephalum cooki
TPT_v1,3364,,,,,,,,"Colpocephalum cristatae Price, 1968",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,cristatae,,species,,"Price, 1968",,,,,,Colpocephalum cristatae
TPT_v1,3365,,,,,,,,"Colpocephalum crotophagicola Cicchino & Abrahamovich, 1997",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,crotophagicola,,species,,"Cicchino & Abrahamovich, 1997",,,,,,Colpocephalum crotophagicola
TPT_v1,3366,,,,,,,,"Colpocephalum davisoni Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,davisoni,,species,,"Price & Beer, 1965",,,,,,Colpocephalum davisoni
TPT_v1,3367,,,,,,,,"Colpocephalum ecaudati Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ecaudati,,species,,"Price & Beer, 1963",,,,,,Colpocephalum ecaudati
TPT_v1,3368,,,,,,,,"Colpocephalum thoracicum Kellogg & Paine, 1914",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,thoracicum,,species,,"Kellogg & Paine, 1914",,,,,,Colpocephalum thoracicum
TPT_v1,3369,,,,,,,,"Colpocephalum spineum Kellogg, 1899",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,spineum,,species,,"Kellogg, 1899",,,,,,Colpocephalum spineum
TPT_v1,3370,,,,,,,,"Colpocephalum emersoni Price, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,emersoni,,species,,"Price, 1964",,,,,,Colpocephalum emersoni
TPT_v1,3371,,,,,,,,"Colpocephalum oreas Kellogg, 1910",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,oreas,,species,,"Kellogg, 1910",,,,,,Colpocephalum oreas
TPT_v1,3372,,,,,,,,"Colpocephalum eremitae Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,eremitae,,species,,"Price & Beer, 1965",,,,,,Colpocephalum eremitae
TPT_v1,3373,,,,,,,,"Colpocephalum eucarenum Burmeister, 1838",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,eucarenum,,species,,"Burmeister, 1838",,,,,,Colpocephalum eucarenum
TPT_v1,3374,,,,,,,,"Colpocephalum falconii Carriker, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,falconii,,species,,"Carriker, 1963",,,,,,Colpocephalum falconii
TPT_v1,3375,,,,,,,,"Colpocephalum ferrisi Bedford, 1930",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ferrisi,,species,,"Bedford, 1930",,,,,,Colpocephalum ferrisi
TPT_v1,3376,,,,,,,,"Colpocephalum flavescens (De Haan, 1829)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,flavescens,,species,,"(De Haan, 1829)",,,,,,Colpocephalum flavescens
TPT_v1,3377,,,,,,,,"Colpocephalum foetens (Eichler, 1954)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,foetens,,species,,"(Eichler, 1954)",,,,,,Colpocephalum foetens
TPT_v1,3378,,,,,,,,"Colpocephalum fradei Tendeiro, 1958",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,fradei,,species,,"Tendeiro, 1958",,,,,,Colpocephalum fradei
TPT_v1,3379,,,,,,,,"Colpocephalum freycineti Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,freycineti,,species,,"Price & Beer, 1964",,,,,,Colpocephalum freycineti
TPT_v1,3380,,,,,,,,"Colpocephalum fusconigrum Giebel, 1874",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,fusconigrum,,species,,"Giebel, 1874",,,,,,Colpocephalum fusconigrum
TPT_v1,3381,,,,,,,,"Colpocephalum gallinulae Uchida, 1926",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,gallinulae,,species,,"Uchida, 1926",,,,,,Colpocephalum gallinulae
TPT_v1,3382,,,,,,,,"Colpocephalum germanum (Eichler & Zlotorzycka, 1971)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,germanum,,species,,"(Eichler & Zlotorzycka, 1971)",,,,,,Colpocephalum germanum
TPT_v1,3383,,,,,,,,"Colpocephalum griffoneae Ansari, 1955",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,griffoneae,,species,,"Ansari, 1955",,,,,,Colpocephalum griffoneae
TPT_v1,3384,,,,,,,,"Colpocephalum megalops Giebel, 1874",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,megalops,,species,,"Giebel, 1874",,,,,,Colpocephalum megalops
TPT_v1,3385,,,,,,,,"Colpocephalum gypsi (Eichler & Zlotorzycka, 1971)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,gypsi,,species,,"(Eichler & Zlotorzycka, 1971)",,,,,,Colpocephalum gypsi
TPT_v1,3386,,,,,,,,"Colpocephalum haematopi Price, 1968",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,haematopi,,species,,"Price, 1968",,,,,,Colpocephalum haematopi
TPT_v1,3387,,,,,,,,"Colpocephalum harpiprioni Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,harpiprioni,,species,,"Price & Beer, 1965",,,,,,Colpocephalum harpiprioni
TPT_v1,3388,,,,,,,,"Colpocephalum harterti Price, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,harterti,,species,,"Price, 1964",,,,,,Colpocephalum harterti
TPT_v1,3389,,,,,,,,"Colpocephalum heterosoma Piaget, 1880",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,heterosoma,,species,,"Piaget, 1880",,,,,,Colpocephalum heterosoma
TPT_v1,3390,,,,,,,,"Colpocephalum napiforme Rudow, 1869",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,napiforme,,species,,"Rudow, 1869",,,,,,Colpocephalum napiforme
TPT_v1,3391,,,,,,,,"Colpocephalum hoffmanni Zavaleta, 1944",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,hoffmanni,,species,,"Zavaleta, 1944",,,,,,Colpocephalum hoffmanni
TPT_v1,3392,,,,,,,,"Colpocephalum holzenthali Clayton & Price, 1989",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,holzenthali,,species,,"Clayton & Price, 1989",,,,,,Colpocephalum holzenthali
TPT_v1,3393,,,,,,,,"Colpocephalum ibicter (Eichler, 1954)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ibicter,,species,,"(Eichler, 1954)",,,,,,Colpocephalum ibicter
TPT_v1,3394,,,,,,,,"Colpocephalum pectinatum Osborn, 1902",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,pectinatum,,species,,"Osborn, 1902",,,,,,Colpocephalum pectinatum
TPT_v1,3395,,,,,,,,"Colpocephalum ignotum Tendeiro, 1958",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,ignotum,,species,,"Tendeiro, 1958",,,,,,Colpocephalum ignotum
TPT_v1,3396,,,,,,,,"Colpocephalum imperialis Martin Mateo, 1981",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,imperialis,,species,,"Martin Mateo, 1981",,,,,,Colpocephalum imperialis
TPT_v1,3397,,,,,,,,"Colpocephalum inaequale Burmeister, 1838",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,inaequale,,species,,"Burmeister, 1838",,,,,,Colpocephalum inaequale
TPT_v1,3398,,,,,,,,"Colpocephalum indi Price & Beer, 1963",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,indi,,species,,"Price & Beer, 1963",,,,,,Colpocephalum indi
TPT_v1,3399,,,,,,,,"Colpocephalum infuscati Price & Emerson, 1967",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,infuscati,,species,,"Price & Emerson, 1967",,,,,,Colpocephalum infuscati
TPT_v1,3400,,,,,,,,"Colpocephalum javensis Price, 1966",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,javensis,,species,,"Price, 1966",,,,,,Colpocephalum javensis
TPT_v1,3401,,,,,,,,"Colpocephalum kelloggi Osborn, 1902",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,kelloggi,,species,,"Osborn, 1902",,,,,,Colpocephalum kelloggi
TPT_v1,3402,,,,,,,,"Colpocephalum krappi Tendeiro, 1989",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,krappi,,species,,"Tendeiro, 1989",,,,,,Colpocephalum krappi
TPT_v1,3403,,,,,,,,"Colpocephalum lamelligeri Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,lamelligeri,,species,,"Price & Beer, 1965",,,,,,Colpocephalum lamelligeri
TPT_v1,3404,,,,,,,,"Colpocephalum lathami Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,lathami,,species,,"Price & Beer, 1964",,,,,,Colpocephalum lathami
TPT_v1,3405,,,,,,,,"Colpocephalum leucocephali Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,leucocephali,,species,,"Price & Beer, 1965",,,,,,Colpocephalum leucocephali
TPT_v1,3406,,,,,,,,"Colpocephalum longicaudum Nitzsch, 1866",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,longicaudum,,species,,"Nitzsch, 1866",,,,,,Colpocephalum longicaudum
TPT_v1,3407,,,,,,,,"Colpocephalum longissimum Rudow, 1869",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,longissimum,,species,,"Rudow, 1869",,,,,,Colpocephalum longissimum
TPT_v1,3408,,,,,,,,"Colpocephalum luteum Schommer, 1913",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,luteum,,species,,"Schommer, 1913",,,,,,Colpocephalum luteum
TPT_v1,3409,,,,,,,,"Colpocephalum lyali Tendeiro, 1989",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,lyali,,species,,"Tendeiro, 1989",,,,,,Colpocephalum lyali
TPT_v1,3410,,,,,,,,"Colpocephalum maculosum (Carriker, 1966)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,maculosum,,species,,"(Carriker, 1966)",,,,,,Colpocephalum maculosum
TPT_v1,3411,,,,,,,,"Colpocephalum maguari Palma, 1973",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,maguari,,species,,"Palma, 1973",,,,,,Colpocephalum maguari
TPT_v1,3412,,,,,,,,"Colpocephalum majesticum Harrison, 1916",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,majesticum,,species,,"Harrison, 1916",,,,,,Colpocephalum majesticum
TPT_v1,3413,,,,,,,,"Colpocephalum maleonis Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,maleonis,,species,,"Price & Beer, 1964",,,,,,Colpocephalum maleonis
TPT_v1,3414,,,,,,,,"Colpocephalum marabu (Eichler, 1947)",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,marabu,,species,,"(Eichler, 1947)",,,,,,Colpocephalum marabu
TPT_v1,3415,,,,,,,,"Colpocephalum megalopteri Price, 1967",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,megalopteri,,species,,"Price, 1967",,,,,,Colpocephalum megalopteri
TPT_v1,3416,,,,,,,,"Colpocephalum melanocephalae Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,melanocephalae,,species,,"Price & Beer, 1965",,,,,,Colpocephalum melanocephalae
TPT_v1,3417,,,,,,,,"Colpocephalum milvi Tendeiro, Restivo & Demartis, 1979",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,milvi,,species,,"Tendeiro, Restivo & Demartis, 1979",,,,,,Colpocephalum milvi
TPT_v1,3418,,,,,,,,"Colpocephalum mycteriae Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,mycteriae,,species,,"Price & Beer, 1965",,,,,,Colpocephalum mycteriae
TPT_v1,3419,,,,,,,,"Colpocephalum nigrae Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,nigrae,,species,,"Price & Beer, 1965",,,,,,Colpocephalum nigrae
TPT_v1,3420,,,,,,,,"Colpocephalum nipponi Price & Beer, 1965",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,nipponi,,species,,"Price & Beer, 1965",,,,,,Colpocephalum nipponi
TPT_v1,3421,,,,,,,,"Colpocephalum subzebra Bedford, 1939",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,subzebra,,species,,"Bedford, 1939",,,,,,Colpocephalum subzebra
TPT_v1,3422,,,,,,,,"Colpocephalum occidentalis Price, 1967",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,occidentalis,,species,,"Price, 1967",,,,,,Colpocephalum occidentalis
TPT_v1,3423,,,,,,,,"Colpocephalum occipitale Nitzsch, 1866",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,occipitale,,species,,"Nitzsch, 1866",,,,,,Colpocephalum occipitale
TPT_v1,3424,,,,,,,,"Colpocephalum orientalis Price & Beer, 1964",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,orientalis,,species,,"Price & Beer, 1964",,,,,,Colpocephalum orientalis
TPT_v1,3425,,,,,,,,"Colpocephalum osborni Kellogg, 1896",,,,,,,,Animalia,Arthropoda,Insecta,,,Psocodea,Troctomorpha,Nanopsocetae,Phthiraptera,Amblycera,,Menoponidae,,,,Colpocephalum,,osborni,,species,,"Kellogg, 1896",,,,,,Colpocephalum osborni
