source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonical,acceptedTaxon,parentTaxon
,Animalia,Ixodidae,Species,,,Ixodes lepidum,Ixodes lepidum,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes lewisi,Ixodes lewisi,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Ixodes lividus,Ixodes lividus,Nuttalliella
,Animalia,Ixodidae,Species,Boero,,Ixodes longiscutatum,Ixodes longiscutatum,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes loricatus,Ixodes loricatus,Nuttalliella
,Animalia,Ixodidae,Species,Senevet,,Ixodes luciae,Ixodes luciae,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes lutus,Ixodes lutus,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes luxuriosus,Ixodes luxuriosus,Nuttalliella
,Animalia,Ixodidae,Species,"Keirans, Clifford & Walker, 1982",,Ixodes macfarlanei,Ixodes macfarlanei,Nuttalliella
,Animalia,Ixodidae,Species,,,Ixodes maculatum,Ixodes maculatum,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls, 1962",,Ixodes malayensis,Ixodes malayensis,Nuttalliella
,Animalia,Ixodidae,Species,Cooley & Kohls,,Ixodes marmotae,Ixodes marmotae,Nuttalliella
,Animalia,Ixodidae,Species,Banks,,Ixodes marxi,Ixodes marxi,Nuttalliella
,Animalia,Ixodidae,Species,"Spickett, Keirans, Norval & Clifford, 1981",,Ixodes matopi,Ixodes matopi,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley & Kohls, 1942",,Ixodes mexicanus,Ixodes mexicanus,Nuttalliella
,Animalia,Ixodidae,Species,"Apanaskevich, Soarimalala & Goodman, 2013",,Ixodes microgalei,Ixodes microgalei,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes mindanensis,Ixodes mindanensis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes minor,Ixodes minor,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls, Clifford & Hoogstraal, 1970",,Ixodes mitchelli,Ixodes mitchelli,Nuttalliella
,Animalia,Ixodidae,Species,Saito,,Ixodes monospinosus,Ixodes monospinosus,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley, 1944",,Ixodes montoyanus,Ixodes montoyanus,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes moreli,Ixodes moreli,Nuttalliella
,Animalia,Ixodidae,Species,Arthur & Burrow,,Ixodes muniensis,Ixodes muniensis,Nuttalliella
,Animalia,Ixodidae,Subspecies,Schulze,,Ixodes muntiacus muntiacus,Ixodes muntiacus muntiacus,Nuttalliella
,Animalia,Ixodidae,Species,Bishopp & Smith,,Ixodes muris,Ixodes muris,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley & Kohls, 1945",,Ixodes murreleti,Ixodes murreleti,Nuttalliella
,Animalia,Ixodidae,Species,"Clifford & Hoogstraal, 1970",,Ixodes myotomys,Ixodes myotomys,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall,,Ixodes irobiensis,Ixodes irobiensis,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes nchisiensis,Ixodes nchisiensis,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes nectomys,Ixodes nectomys,Nuttalliella
,Animalia,Ixodidae,Species,Clifford & Walker,,Ixodes neitzi,Ixodes neitzi,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley, 1944",,Ixodes neotomae,Ixodes neotomae,Nuttalliella
,Animalia,Ixodidae,Species,"Uilenberg & Hoogstraal, 1969",,Ixodes nesomys,Ixodes nesomys,Nuttalliella
,Animalia,Ixodidae,Species,"Ringuelet, 1947",,Ixodes neuquenensis,Ixodes neuquenensis,Nuttalliella
,Animalia,Ixodidae,Species,Kitaoka & Saito,,Ixodes nipponensis,Ixodes nipponensis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes nitens,Ixodes nitens,Nuttalliella
,Animalia,Ixodidae,Species,Lahille,,Ixodes nuttalli,Ixodes nuttalli,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes nuttallianus,Ixodes nuttallianus,Nuttalliella
,Animalia,Ixodidae,Species,Pomerantzev,,Ixodes occultus,Ixodes occultus,Nuttalliella
,Animalia,Ixodidae,Species,Gregson,,Ixodes ochotoe,Ixodes ochotoe,Nuttalliella
,Animalia,Ixodidae,Species,Arthur & Burrow,,Ixodes okapiae,Ixodes okapiae,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall,,Ixodes oldi,Ixodes oldi,Nuttalliella
,Animalia,Ixodidae,Species,Lucas,,Ixodes ornithorhynchi,Ixodes ornithorhynchi,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes ovatus,Ixodes ovatus,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley, 1944",,Ixodes ozarkus,Ixodes ozarkus,Nuttalliella
,Animalia,Ixodidae,Species,Cooley & Kohls,,Ixodes pacificus,Ixodes pacificus,Nuttalliella
,Animalia,Ixodidae,Species,Kohls & Clifford,,Ixodes paradoxus,Ixodes paradoxus,Nuttalliella
,Animalia,Ixodidae,Species,"Barrow-Battesi, Arzua, Pichorin, & Keirans, 2003",,Ixodes paranaensis,Ixodes paranaensis,Nuttalliella
,Animalia,Ixodidae,Species,Keirans & Clifford,,Ixodes pararicinus,Ixodes pararicinus,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes passericola,Ixodes passericola,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes paulopunctatum,Ixodes paulopunctatum,Nuttalliella
,Animalia,Ixodidae,Species,Pomerantzev,,Ixodes pavlovskyi,Ixodes pavlovskyi,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes percavatus,Ixodes percavatus,Nuttalliella
,Animalia,Ixodidae,Species,Augustson,,Ixodes peromysci,Ixodes peromysci,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes persulcatus,Ixodes persulcatus,Nuttalliella
,Animalia,Ixodidae,Species,Warburton,,Ixodes petauristae,Ixodes petauristae,Nuttalliella
,Animalia,Ixodidae,Species,"Keirans & Kohls, 1970",,Ixodes philipi,Ixodes philipi,Nuttalliella
,Animalia,Ixodidae,Species,,,Ixodes pholeoixodes,Ixodes pholeoixodes,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Ixodes pilosus,Ixodes pilosus,Nuttalliella
,Animalia,Ixodidae,Species,"Serdyukova, 1941",,Ixodes pomerantzevi,Ixodes pomerantzevi,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes pomerantzi,Ixodes pomerantzi,Nuttalliella
,Animalia,Ixodidae,Species,,,Ixodes pratti,Ixodes pratti,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes priscicollaris,Ixodes priscicollaris,Nuttalliella
,Animalia,Ixodidae,Species,Arthur & Burrow,,Ixodes procaviae,Ixodes procaviae,Nuttalliella
,Animalia,Ixodidae,Species,,,Ixodes quinquestriatus,Ixodes quinquestriatus,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls, 1948",,Ixodes radfordi,Ixodes radfordi,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes rageaui,Ixodes rageaui,Nuttalliella
,Animalia,Ixodidae,Species,"Uilenberg & Hoogstraal, 1969",,Ixodes randriasoloi,Ixodes randriasoloi,Nuttalliella
,Animalia,Ixodidae,Subspecies,Neumann,,Ixodes rasus rasus,Ixodes rasus rasus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes rasus,Ixodes rasus,Nuttalliella
,Animalia,Ixodidae,Species,Olenev,,Ixodes redikorzevi,Ixodes redikorzevi,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes rhabdomysae,Ixodes rhabdomysae,Nuttalliella
,Animalia,Ixodidae,Species,(Lineus),,Ixodes ricinus,Ixodes ricinus,Nuttalliella
,Animalia,Ixodidae,Subspecies,Nuttall,,Ixodes ricinus gibbosus,Ixodes ricinus gibbosus,Nuttalliella
,Animalia,Ixodidae,Subspecies,,,Ixodes ricinus pacificus,Ixodes ricinus pacificus,Nuttalliella
,Animalia,Ixodidae,Species,,,Ixodes robertsonii,Ixodes robertsonii,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall & Warburton,,Ixodes rothschildi,Ixodes rothschildi,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes rotundatus,Ixodes rotundatus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes rubicundus,Ixodes rubicundus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes rubidus,Ixodes rubidus,Nuttalliella
,Animalia,Ixodidae,Species,Schulze & Schlottke,,Ixodes rugicollis,Ixodes rugicollis,Nuttalliella
,Animalia,Ixodidae,Species,Bishopp,,Ixodes rugosus,Ixodes rugosus,Nuttalliella
,Animalia,Ixodidae,Species,Say,,Ixodes scapularis,Ixodes scapularis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes schillingsi,Ixodes schillingsi,Nuttalliella
,Animalia,Ixodidae,Species,Aragão & Fonseca,,Ixodes schulzei,Ixodes schulzei,Nuttalliella
,Animalia,Ixodidae,Subspecies,Neumann,,Ixodes sculptus neumann,Ixodes sculptus neumann,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes sculptus,Ixodes sculptus,Nuttalliella
,Animalia,Ixodidae,Species,"Clifford, Hoogstraal & Kohls",,Ixodes shahi,Ixodes shahi,Nuttalliella
,Animalia,Ixodidae,Species,"Keirans, Clifford & Corwin",,Ixodes sigelos,Ixodes sigelos,Nuttalliella
,Animalia,Ixodidae,Species,Birula,,Ixodes sigtus,Ixodes sigtus,Nuttalliella
,Animalia,Ixodidae,Subspecies,Arthur,,Ixodes simplex africanus,Ixodes simplex africanus,Nuttalliella
,Animalia,Ixodidae,Subspecies,Neumann,,Ixodes simplex simplex,Ixodes simplex simplex,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes simplex,Ixodes simplex,Nuttalliella
,Animalia,Ixodidae,Species,Kohls & Clifford,,Ixodes siloa,Ixodes siloa,Nuttalliella
,Animalia,Ixodidae,Species,"Teng, 1977",,Ixodes sinensis,Ixodes sinensis,Nuttalliella
,Animalia,Ixodidae,Species,Gregson,,Ixodes soricis,Ixodes soricis,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes spie,Ixodes spie,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes spinicoxalis,Ixodes spinicoxalis,Nuttalliella
,Animalia,Ixodidae,Species,Hadwen & Nuttall,,Ixodes spinipalpis,Ixodes spinipalpis,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes steini,Ixodes steini,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes stilesi,Ixodes stilesi,Nuttalliella
,Animalia,Ixodidae,Species,Filippova,,Ixodes stromi,Ixodes stromi,Nuttalliella
,Animalia,Ixodidae,Species,Filippova,,Ixodes subterranus,Ixodes subterranus,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls, 1969",,Ixodes taglei,Ixodes taglei,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls & Clifford, 1966",,Ixodes tamaulipas,Ixodes tamaulipas,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley & Kohls, 1942",,Ixodes tancitarius,Ixodes tancitarius,Nuttalliella
,Animalia,Ixodidae,Species,Saito,,Ixodes tanuki,Ixodes tanuki,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes tapirus,Ixodes tapirus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes tasmani,Ixodes tasmani,Nuttalliella
,Animalia,Ixodidae,Species,Banks,,Ixodes texanus,Ixodes texanus,Nuttalliella
,Animalia,Ixodidae,Species,Arthur,,Ixodes theilerae,Ixodes theilerae,Nuttalliella
,Animalia,Ixodidae,Species,"Arthur & Burrow, 1957",,Ixodes thomasae,Ixodes thomasae,Nuttalliella
,Animalia,Ixodidae,Species,Kohls & Clifford,,Ixodes tiptoni,Ixodes tiptoni,Nuttalliella
,Animalia,Ixodidae,Species,"Cooley, 1945",,Ixodes tovari,Ixodes tovari,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes transcaucasicus,Ixodes transcaucasicus,Nuttalliella
,Animalia,Ixodidae,Species,Clifford & Hoogstraal,,Ixodes transvaalensis,Ixodes transvaalensis,Nuttalliella
,Animalia,Ixodidae,Species,Birula,,Ixodes trianguliceps,Ixodes trianguliceps,Nuttalliella
,Animalia,Ixodidae,Species,Roberts,,Ixodes trichosuri,Ixodes trichosuri,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes tropicalis,Ixodes tropicalis,Nuttalliella
,Animalia,Ixodidae,Species,Katsuji,,Ixodes turdus,Ixodes turdus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes ugandanus,Ixodes ugandanus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes unicavatus,Ixodes unicavatus,Nuttalliella
,Animalia,Ixodidae,Species,White,,Ixodes uriae,Ixodes uriae,Nuttalliella
,Animalia,Ixodidae,Species,Kohls & Clifford,,Ixodes uruguayensis,Ixodes uruguayensis,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Ixodes vanidicus,Ixodes vanidicus,Nuttalliella
,Animalia,Ixodidae,Species,"Kohls, 1953",,Ixodes venezuelensis,Ixodes venezuelensis,Nuttalliella
,Animalia,Ixodidae,Species,Gil & Collado,,Ixodes ventalloi,Ixodes ventalloi,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Ixodes vespertilionis,Ixodes vespertilionis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Ixodes vestitus,Ixodes vestitus,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall,,Ixodes victoriensis,Ixodes victoriensis,Nuttalliella
,Animalia,Ixodidae,Species,"Clifford, Kohls & Hoogstraal, 1968",,Ixodes walkerae,Ixodes walkerae,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes werneri,Ixodes werneri,Nuttalliella
,Animalia,Ixodidae,Species,Bishopp,,Ixodes woodi,Ixodes woodi,Nuttalliella
,Animalia,Ixodidae,Species,Kohls,,Ixodes zaglossi,Ixodes zaglossi,Nuttalliella
,Animalia,Ixodidae,Species,(Say),,Boophilus annulatus,Boophilus annulatus,Nuttalliella
,Animalia,Ixodidae,Subspecies,Minning,,Boophilus calcaratus hispanicus,Boophilus calcaratus hispanicus,Nuttalliella
,Animalia,Ixodidae,Species,Birula,,Boophilus calcaratus,Boophilus calcaratus,Nuttalliella
,Animalia,Ixodidae,Species,(Koch),,Boophilus decoloratus,Boophilus decoloratus,Nuttalliella
,Animalia,Ixodidae,Species,,,Boophilus florae,Boophilus florae,Nuttalliella
,Animalia,Ixodidae,Species,Aeschlimann & Morel,,Boophilus geigyi,Boophilus geigyi,Nuttalliella
,Animalia,Ixodidae,Species,"Minning, 1936",,Boophilus intraoculatus,Boophilus intraoculatus,Nuttalliella
,Animalia,Ixodidae,Species,Hoogstraal & Kaiser,,Boophilus kohlsi,Boophilus kohlsi,Nuttalliella
,Animalia,Ixodidae,Species,Minning,,Boophilus longiscutatus,Boophilus longiscutatus,Nuttalliella
,Animalia,Ixodidae,Species,(Canestrini),,Boophilus microplus,Boophilus microplus,Nuttalliella
,Animalia,Ixodidae,Species,"Minning, 1936",,Boophilus occidentalis,Boophilus occidentalis,Nuttalliella
,Animalia,Ixodidae,Species,Minning,,Boophilus schulzei,Boophilus schulzei,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus appendiculatus,Rhipicephalus appendiculatus,Nuttalliella
,Animalia,Ixodidae,Species,Pocock,,Rhipicephalus armatus,Rhipicephalus armatus,Nuttalliella
,Animalia,Ixodidae,Species,Theiler & Zumpt,,Rhipicephalus arnoldi,Rhipicephalus arnoldi,Nuttalliella
,Animalia,Ixodidae,Species,Zumpt,,Rhipicephalus bequaerti,Rhipicephalus bequaerti,Nuttalliella
,Animalia,Ixodidae,Species,Morel & Balis,,Rhipicephalus bergeoni,Rhipicephalus bergeoni,Nuttalliella
,Animalia,Ixodidae,Species,,,Rhipicephalus bocornis,Rhipicephalus bocornis,Nuttalliella
,Animalia,Ixodidae,Species,Canestrini & Fanzago,,Rhipicephalus bursa,Rhipicephalus bursa,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus camelopardalis,Rhipicephalus camelopardalis,Nuttalliella
,Animalia,Ixodidae,Species,"Morel, Mouchet & Rodhain",,Rhipicephalus camicasi,Rhipicephalus camicasi,Nuttalliella
,Animalia,Ixodidae,Subspecies,,,Rhipicephalus camicasi camicasi,Rhipicephalus camicasi camicasi,Nuttalliella
,Animalia,Ixodidae,Subspecies,Koch,,Rhipicephalus capensis capensis,Rhipicephalus capensis capensis,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Rhipicephalus capensis,Rhipicephalus capensis,Nuttalliella
,Animalia,Ixodidae,Species,Walker,,Rhipicephalus carnivoralis,Rhipicephalus carnivoralis,Nuttalliella
,Animalia,Ixodidae,Species,Morel,,Rhipicephalus cliffordi,Rhipicephalus cliffordi,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus complatus,Rhipicephalus complatus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus compositus,Rhipicephalus compositus,Nuttalliella
,Animalia,Ixodidae,Species,"Apanaskevich, Horak & Mulumba-Mfumu, 2013",,Rhipicephalus congolensis,Rhipicephalus congolensis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus cuspidatus,Rhipicephalus cuspidatus,Nuttalliella
,Animalia,Ixodidae,Species,,,Rhipicephalus decoloratus,Rhipicephalus decoloratus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus deltoideus,Rhipicephalus deltoideus,Nuttalliella
,Animalia,Ixodidae,Species,Bedford,,Rhipicephalus distinctus,Rhipicephalus distinctus,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Rhipicephalus dromedarii,Rhipicephalus dromedarii,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus duttoni,Rhipicephalus duttoni,Nuttalliella
,Animalia,Ixodidae,Subspecies,Neumann,,Rhipicephalus evertsi evertsi,Rhipicephalus evertsi evertsi,Nuttalliella
,Animalia,Ixodidae,Subspecies,Doenitz,,Rhipicephalus evertsi mimeticus,Rhipicephalus evertsi mimeticus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus evertsi,Rhipicephalus evertsi,Nuttalliella
,Animalia,Ixodidae,Species,"Keirans and Walker, 1993",,Rhipicephalus exophthalmos,Rhipicephalus exophthalmos,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus falcatus,Rhipicephalus falcatus,Nuttalliella
,Animalia,Ixodidae,Species,Donitz,,Rhipicephalus follis,Rhipicephalus follis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus fulvus,Rhipicephalus fulvus,Nuttalliella
,Animalia,Ixodidae,Species,Feldman-Muhsam,,Rhipicephalus gertrudae,Rhipicephalus gertrudae,Nuttalliella
,Animalia,Ixodidae,Species,Du & Toit,,Rhipicephalus glabroscutatum,Rhipicephalus glabroscutatum,Nuttalliella
,Animalia,Ixodidae,Species,Morel & Vassiliades,,Rhipicephalus guilhoni,Rhipicephalus guilhoni,Nuttalliella
,Animalia,Ixodidae,Subspecies,Supino,,Rhipicephalus haemaphysaloides haemaphysaloides,Rhipicephalus haemaphysaloides haemaphysaloides,Nuttalliella
,Animalia,Ixodidae,Subspecies,Schulze,,Rhipicephalus haemaphysaloides pilans,Rhipicephalus haemaphysaloides pilans,Nuttalliella
,Animalia,Ixodidae,Species,Supino,,Rhipicephalus haemaphysaloides,Rhipicephalus haemaphysaloides,Nuttalliella
,Animalia,Ixodidae,Species,Tonelli-Rondelli,,Rhipicephalus humeralis,Rhipicephalus humeralis,Nuttalliella
,Animalia,Ixodidae,Species,Wilson,,Rhipicephalus hurti,Rhipicephalus hurti,Nuttalliella
,Animalia,Ixodidae,Species,"Walker, Pegram & Keirans, 1995",,Rhipicephalus interventus,Rhipicephalus interventus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus jeanneli,Rhipicephalus jeanneli,Nuttalliella
,Animalia,Ixodidae,Species,Donitz,,Rhipicephalus kochi,Rhipicephalus kochi,Nuttalliella
,Animalia,Ixodidae,Species,Pomerantzev,,Rhipicephalus leporis,Rhipicephalus leporis,Nuttalliella
,Animalia,Ixodidae,Species,Warburton,,Rhipicephalus longiceps,Rhipicephalus longiceps,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus longicoxatus,Rhipicephalus longicoxatus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus longus,Rhipicephalus longus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus lunulatus,Rhipicephalus lunulatus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus maculatus,Rhipicephalus maculatus,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall & Warburton,,Rhipicephalus masseyi,Rhipicephalus masseyi,Nuttalliella
,Animalia,Ixodidae,Species,"(Canestrini, 1888)",,Rhipicephalus microplus,Rhipicephalus microplus,Nuttalliella
,Animalia,Ixodidae,Species,Zumpt,,Rhipicephalus muehlensi,Rhipicephalus muehlensi,Nuttalliella
,Animalia,Ixodidae,Species,"Morel & Vassiliades, 1965",,Rhipicephalus muhsamae,Rhipicephalus muhsamae,Nuttalliella
,Animalia,Ixodidae,Species,Warburton,,Rhipicephalus neavei,Rhipicephalus neavei,Nuttalliella
,Animalia,Ixodidae,Species,"Walker, 1990",,Rhipicephalus neumanni,Rhipicephalus neumanni,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus nitens,Rhipicephalus nitens,Nuttalliella
,Animalia,Ixodidae,Species,,,Rhipicephalus nuttali,Rhipicephalus nuttali,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus oculatus,Rhipicephalus oculatus,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Rhipicephalus pilans,Rhipicephalus pilans,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus porcus,Rhipicephalus porcus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus praetextatus,Rhipicephalus praetextatus,Nuttalliella
,Animalia,Ixodidae,Species,Donitz,,Rhipicephalus pravus,Rhipicephalus pravus,Nuttalliella
,Animalia,Ixodidae,Species,Bedford,,Rhipicephalus puctatus,Rhipicephalus puctatus,Nuttalliella
,Animalia,Ixodidae,Species,(Gerstaecker),,Rhipicephalus pulchellus,Rhipicephalus pulchellus,Nuttalliella
,Animalia,Ixodidae,Species,Schulze,,Rhipicephalus pumilio,Rhipicephalus pumilio,Nuttalliella
,Animalia,Ixodidae,Species,Warburton,,Rhipicephalus punctatus,Rhipicephalus punctatus,Nuttalliella
,Animalia,Ixodidae,Species,Gil & Collado,,Rhipicephalus pusillus,Rhipicephalus pusillus,Nuttalliella
,Animalia,Ixodidae,Species,Dhanda,,Rhipicephalus ramachandrai,Rhipicephalus ramachandrai,Nuttalliella
,Animalia,Ixodidae,Species,Zumpt,,Rhipicephalus reichenowi,Rhipicephalus reichenowi,Nuttalliella
,Animalia,Ixodidae,Species,Yakimov & Kol-Yakimova,,Rhipicephalus rossicus,Rhipicephalus rossicus,Nuttalliella
,Animalia,Ixodidae,Species,(Latreille),,Rhipicephalus sanguineus,Rhipicephalus sanguineus,Nuttalliella
,Animalia,Ixodidae,Subspecies,(Latreille),,Rhipicephalus sanguineus sanguineus,Rhipicephalus sanguineus sanguineus,Nuttalliella
,Animalia,Ixodidae,Species,Santos-Dias,,Rhipicephalus scalpturatus,Rhipicephalus scalpturatus,Nuttalliella
,Animalia,Ixodidae,Species,Olenev,,Rhipicephalus schulzei,Rhipicephalus schulzei,Nuttalliella
,Animalia,Ixodidae,Species,Warburton,,Rhipicephalus sculptus,Rhipicephalus sculptus,Nuttalliella
,Animalia,Ixodidae,Species,Feldman-Muhsam,,Rhipicephalus secundus,Rhipicephalus secundus,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Rhipicephalus senegalensis,Rhipicephalus senegalensis,Nuttalliella
,Animalia,Ixodidae,Species,"Santos Dias, 1950",,Rhipicephalus serranoi,Rhipicephalus serranoi,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall,,Rhipicephalus simpsoni,Rhipicephalus simpsoni,Nuttalliella
,Animalia,Ixodidae,Species,Koch,,Rhipicephalus simus,Rhipicephalus simus,Nuttalliella
,Animalia,Ixodidae,Subspecies,Morel,,Rhipicephalus sulcatus sensu,Rhipicephalus sulcatus sensu,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus sulcatus,Rhipicephalus sulcatus,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus supertritus,Rhipicephalus supertritus,Nuttalliella
,Animalia,Ixodidae,Species,Banks,,Rhipicephalus texanus,Rhipicephalus texanus,Nuttalliella
,Animalia,Ixodidae,Species,Bedford & Hewitt,,Rhipicephalus theileri,Rhipicephalus theileri,Nuttalliella
,Animalia,Ixodidae,Species,Doenitz,,Rhipicephalus tricuspis,Rhipicephalus tricuspis,Nuttalliella
,Animalia,Ixodidae,Species,Pomerantzev,,Rhipicephalus turanicus,Rhipicephalus turanicus,Nuttalliella
,Animalia,Ixodidae,Species,"Horak, Apanaskevich & Kariuki, 2013",,Rhipicephalus walkerae,Rhipicephalus walkerae,Nuttalliella
,Animalia,Ixodidae,Species,"Walker & Horak, 2000",,Rhipicephalus warburtoni,Rhipicephalus warburtoni,Nuttalliella
,Animalia,Ixodidae,Species,"Walker, Norval & Corwin",,Rhipicephalus zambeziensis,Rhipicephalus zambeziensis,Nuttalliella
,Animalia,Ixodidae,Species,Neumann,,Rhipicephalus ziemanni,Rhipicephalus ziemanni,Nuttalliella
,Animalia,Ixodidae,Species,Santos & Dias,,Rhipicephalus zumpti,Rhipicephalus zumpti,Nuttalliella
,Animalia,Ixodidae,Species,"Hoogstraal, Kaiser & Mitchell",,Anomalohimalaya lama,Anomalohimalaya lama,Nuttalliella
,Animalia,Ixodidae,Species,(Denny),,Cosmiomma hippopotamensis,Cosmiomma hippopotamensis,Nuttalliella
,Animalia,Ixodidae,Species,"Hoogstraal, 1956",,Margaropus reidi,Margaropus reidi,Nuttalliella
,Animalia,Ixodidae,Species,Walker & Laurence,,Margaropus wileyi,Margaropus wileyi,Nuttalliella
,Animalia,Ixodidae,Species,Karsch,,Margaropus winthemi,Margaropus winthemi,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall & Warburton,,Nosomma monstrosum,Nosomma monstrosum,Nuttalliella
,Animalia,Ixodidae,Species,Nuttall & Warburton,,Rhipicentor bicornis,Rhipicentor bicornis,Nuttalliella
,Animalia,Ixodidae,Species,(Neumann),,Rhipicentor gladiger,Rhipicentor gladiger,Nuttalliella
,Animalia,Ixodidae,Species,Cooper & Robinson,,Rhipicentor nuttalli,Rhipicentor nuttalli,Nuttalliella
,Animalia,Nuttalliellidae,Species,Bedford,,Nuttalliella maqua,Nuttalliella maqua,Nuttalliella
Derived,Animalia,,Kingdom,,,Animalia,Animalia,Organism
Derived,Animalia,,Phylum,,,Arthropoda,Arthropoda,Animalia
