source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonical,acceptedTaxon,parentTaxon
TPT_v1,Animalia,Menoponidae,Species,"Price, 1971",,Holomenopon acutae,Holomenopon acutae,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1885)",,Holomenopon tumidum,Holomenopon tumidum,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1954",,Holomenopon boehmi,Holomenopon boehmi,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Gervais, 1844)",,Holomenopon tadornae,Holomenopon tadornae,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Holomenopon brevithoracicum,Holomenopon brevithoracicum,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Price, 1971",,Holomenopon bucephalae,Holomenopon bucephalae,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1943",,Holomenopon cairinae,Holomenopon cairinae,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Price, 1971",,Holomenopon clauseni,Holomenopon clauseni,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1943",,Holomenopon clypeilargum,Holomenopon clypeilargum,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1896)",,Holomenopon loomisii,Holomenopon loomisii,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1954",,Holomenopon maxbeieri,Holomenopon maxbeieri,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Holomenopon obscurum,Holomenopon obscurum,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Blagoveshtchensky, 1948)",,Holomenopon setigerum,Holomenopon setigerum,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"(Bedford, 1920)",,Holomenopon transvaalense,Holomenopon transvaalense,Holomenopon
TPT_v1,Animalia,Menoponidae,Species,"Price & Clayton, 1989",,Kaysius emersoni,Kaysius emersoni,Kaysius
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1949)",,Kaysius cotingae,Kaysius cotingae,Kaysius
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1903)",,Kaysius tityrus,Kaysius tityrus,Kaysius
TPT_v1,Animalia,Menoponidae,Species,"Thompson, 1948",,Longimenopon puffinus,Longimenopon puffinus,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Mann, 1912)",,Longimenopon dominicanum,Longimenopon dominicanum,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"Timmermann, 1957",,Longimenopon elliotti,Longimenopon elliotti,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"Timmermann, 1957",,Longimenopon galeatum,Longimenopon galeatum,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"Timmermann, 1957",,Longimenopon infans,Longimenopon infans,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"Nagakawa, 1959",,Longimenopon shiraii,Longimenopon shiraii,Longimenopon
TPT_v1,Animalia,Menoponidae,Species,"(Ewing, 1930)",,Machaerilaemus americanus,Machaerilaemus americanus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1899)",,Machaerilaemus maestus,Machaerilaemus maestus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Balat, 1966)",,Machaerilaemus clayae,Machaerilaemus clayae,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Malcomson, 1937",,Machaerilaemus complexus,Machaerilaemus complexus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price, Hellenthal & Dalgleish, 2002",,Machaerilaemus cyanocittae,Machaerilaemus cyanocittae,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price, Hellenthal & Dalgleish, 2002",,Machaerilaemus diglossae,Machaerilaemus diglossae,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1949",,Machaerilaemus gigas,Machaerilaemus gigas,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1902)",,Machaerilaemus hawaiiensis,Machaerilaemus hawaiiensis,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price, Hellenthal & Dalgleish, 2002",,Machaerilaemus hirsutus,Machaerilaemus hirsutus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1903)",,Machaerilaemus laticorpus,Machaerilaemus laticorpus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price, Hellenthal & Dalgleish, 2002",,Machaerilaemus laticapitus,Machaerilaemus laticapitus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Burmeister, 1838)",,Machaerilaemus malleus,Machaerilaemus malleus,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Bedford, 1920",,Machaerilaemus plocei,Machaerilaemus plocei,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price & Emerson, 1965",,Machaerilaemus raggianae,Machaerilaemus raggianae,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"Price, Hellenthal & Dalgleish, 2002",,Machaerilaemus tangarae,Machaerilaemus tangarae,Machaerilaemus
TPT_v1,Animalia,Menoponidae,Species,"(Schommer, 1913)",,Menacanthus cornutus,Menacanthus cornutus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1896)",,Menacanthus robustus,Menacanthus robustus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Menacanthus abdominalis,Menacanthus abdominalis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus aburris,Menacanthus aburris,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus aeedonis,Menacanthus aeedonis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1874)",,Menacanthus camelinus,Menacanthus camelinus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Fedorenko, 1977",,Menacanthus affinis,Menacanthus affinis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Menacanthus agilis,Menacanthus agilis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Schrank, 1776)",,Menacanthus alaudae,Menacanthus alaudae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Menacanthus albicans,Menacanthus albicans,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus albicaudus,Menacanthus albicaudus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Menacanthus pusillus,Menacanthus pusillus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Burmeister, 1838)",,Menacanthus eurysternus,Menacanthus eurysternus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Hopkins, 1950",,Menacanthus annuliventer,Menacanthus annuliventer,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1885)",,Menacanthus arctifasciatus,Menacanthus arctifasciatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1958",,Menacanthus aurocapillus,Menacanthus aurocapillus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Waterston, 1915",,Menacanthus balfouri,Menacanthus balfouri,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Denny, 1842)",,Menacanthus pici,Menacanthus pici,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1818)",,Menacanthus stramineus,Menacanthus stramineus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus boliviensis,Menacanthus boliviensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Giebel, 1874)",,Menacanthus brachygaster,Menacanthus brachygaster,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus brevispinus,Menacanthus brevispinus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Burmeister, 1838)",,Menacanthus sinuatus,Menacanthus sinuatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price & Emerson, 1975",,Menacanthus campephili,Menacanthus campephili,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Giebel, 1876)",,Menacanthus caudatus,Menacanthus caudatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Uchida, 1926",,Menacanthus takayamai,Menacanthus takayamai,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus chaparensis,Menacanthus chaparensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1896)",,Menacanthus chrysophaeus,Menacanthus chrysophaeus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus cincinnatus,Menacanthus cincinnatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus colinus,Menacanthus colinus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1953",,Menacanthus coniceps,Menacanthus coniceps,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Hopkins, 1950",,Menacanthus cornuceps,Menacanthus cornuceps,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Burmeister, 1838)",,Menacanthus gonophaeus,Menacanthus gonophaeus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Bedford, 1920)",,Menacanthus crateropus,Menacanthus crateropus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Schrank, 1776)",,Menacanthus curuccae,Menacanthus curuccae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus daubentoni,Menacanthus daubentoni,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus dendroicae,Menacanthus dendroicae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price & Emerson, 1988",,Menacanthus dennisi,Menacanthus dennisi,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1899)",,Menacanthus distinctus,Menacanthus distinctus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Fedorenko, 1979)",,Menacanthus eichleri,Menacanthus eichleri,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Balat, 1981",,Menacanthus eisenachensis,Menacanthus eisenachensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1967",,Menacanthus elbeli,Menacanthus elbeli,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Menacanthus exilis,Menacanthus exilis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Paine & Mann, 1913)",,Menacanthus exsanguis,Menacanthus exsanguis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1967",,Menacanthus extraneus,Menacanthus extraneus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus falcatus,Menacanthus falcatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Hopkins, 1950",,Menacanthus setifer,Menacanthus setifer,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus fasciatus,Menacanthus fasciatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Menacanthus fertilis,Menacanthus fertilis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Ewing, 1927)",,Menacanthus foxi,Menacanthus foxi,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus genitalis,Menacanthus genitalis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus geothlypis,Menacanthus geothlypis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1902)",,Menacanthus hilensis,Menacanthus hilensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1885)",,Menacanthus infumatus,Menacanthus infumatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Eichler & Mey, 1978)",,Menacanthus kaddoui,Menacanthus kaddoui,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Ansari, 1951)",,Menacanthus kalatitar,Menacanthus kalatitar,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1953",,Menacanthus laticephalus,Menacanthus laticephalus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus latus,Menacanthus latus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Cicchino, 1984",,Menacanthus leistidis,Menacanthus leistidis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Menacanthus longipalpis,Menacanthus longipalpis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus longispinus,Menacanthus longispinus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Rodriguez Caabeiro, Jimenez Gonzalez & Criado Fornelio, 1983",,Menacanthus lyali,Menacanthus lyali,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Tendeiro, 1958",,Menacanthus machadoi,Menacanthus machadoi,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1955",,Menacanthus mamola,Menacanthus mamola,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Le Souef & Bullen, 1902)",,Menacanthus menura,Menacanthus menura,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1903)",,Menacanthus meridionalis,Menacanthus meridionalis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1953",,Menacanthus merisuoi,Menacanthus merisuoi,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Uchida, 1917)",,Menacanthus mikadokiji,Menacanthus mikadokiji,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus mituensis,Menacanthus mituensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus montagnii,Menacanthus montagnii,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1976",,Menacanthus nelsoni,Menacanthus nelsoni,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Uchida, 1926",,Menacanthus nogoma,Menacanthus nogoma,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1944",,Menacanthus nothoproctae,Menacanthus nothoproctae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Giebel, 1874)",,Menacanthus numidae,Menacanthus numidae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus obsoleti,Menacanthus obsoleti,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Menacanthus tarsatus,Menacanthus tarsatus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Blagoveshtchensky, 1951",,Menacanthus orioli,Menacanthus orioli,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1903)",,Menacanthus ortalidis,Menacanthus ortalidis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Neumann, 1912)",,Menacanthus pallidulus,Menacanthus pallidulus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1885)",,Menacanthus pallipes,Menacanthus pallipes,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus pauxensis,Menacanthus pauxensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus perijanus,Menacanthus perijanus,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Modrzejewska & Zlotorzycka, 1977)",,Menacanthus phasiani,Menacanthus phasiani,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Packard, 1873)",,Menacanthus picicola,Menacanthus picicola,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus pipilensis,Menacanthus pipilensis,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Wiseman, 1968",,Menacanthus pricei,Menacanthus pricei,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus quiscali,Menacanthus quiscali,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Neumann, 1912)",,Menacanthus ralli,Menacanthus ralli,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus samaipatae,Menacanthus samaipatae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Mey, 1982",,Menacanthus stubbei,Menacanthus stubbei,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus sturnellae,Menacanthus sturnellae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Blagoveshtchensky, 1940",,Menacanthus tenuifrons,Menacanthus tenuifrons,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Price, 1977",,Menacanthus tyranni,Menacanthus tyranni,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Menacanthus unicolor,Menacanthus unicolor,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1946",,Menacanthus valenciae,Menacanthus valenciae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Emerson & Ward, 1958",,Menacanthus werneri,Menacanthus werneri,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Palma & Price, 2005",,Menacanthus rhipidurae,Menacanthus rhipidurae,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Balat, 1981",,Menacanthus obrtelli,Menacanthus obrtelli,Menacanthus
TPT_v1,Animalia,Menoponidae,Species,"Clay & Meinertzhagen, 1941",,Meromenopon meropis,Meromenopon meropis,Meromenopon
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1885)",,Meromenopon brevicolle,Meromenopon brevicolle,Meromenopon
TPT_v1,Animalia,Menoponidae,Species,"(Giebel, 1866)",,Meromenopon incisum,Meromenopon incisum,Meromenopon
TPT_v1,Animalia,Menoponidae,Species,"Price & Emerson, 1977",,Meromenopon marshalli,Meromenopon marshalli,Meromenopon
TPT_v1,Animalia,Menoponidae,Species,Keler 1939,,Microctenia tibialis,Microctenia tibialis,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1945",,Microctenia crucis,Microctenia crucis,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1945",,Microctenia guimaraesi,Microctenia guimaraesi,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Guimaraes, 1947",,Microctenia heterocephalus,Microctenia heterocephalus,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1945",,Microctenia major,Microctenia major,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Guimaraes, 1944",,Microctenia soaresi,Microctenia soaresi,Microctenia
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1957",,Mimemamenopon zumpti,Mimemamenopon zumpti,Mimemamenopon
TPT_v1,Animalia,Menoponidae,Species,"(Ewing, 1927)",,Myrsidea brevipes,Myrsidea brevipes,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Thompson, 1939",,Myrsidea struthidea,Myrsidea struthidea,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Thompson, 1939)",,Myrsidea cinerea,Myrsidea cinerea,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Cummings, 1914)",,Myrsidea robsoni,Myrsidea robsoni,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Giebel, 1874)",,Myrsidea rustica,Myrsidea rustica,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Zlotorzycka, 1964)",,Myrsidea abhorrens,Myrsidea abhorrens,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Zlotorzycka, 1964)",,Myrsidea proterva,Myrsidea proterva,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Waterston, 1915",,Myrsidea victrix,Myrsidea victrix,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1956",,Myrsidea abidae,Myrsidea abidae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Blagoveshtchensky, 1940",,Myrsidea aegithali,Myrsidea aegithali,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Carriker, 1961)",,Myrsidea aenigma,Myrsidea aenigma,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1966",,Myrsidea aitkeni,Myrsidea aitkeni,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Myrsidea albiceps,Myrsidea albiceps,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1970",,Myrsidea amandava,Myrsidea amandava,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Rai, 1978",,Myrsidea ananthakrishnani,Myrsidea ananthakrishnani,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Myrsidea anaspila,Myrsidea anaspila,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Myrsidea anathorax,Myrsidea anathorax,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1956",,Myrsidea antiqua,Myrsidea antiqua,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1968",,Myrsidea aquilonia,Myrsidea aquilonia,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1972",,Myrsidea arafura,Myrsidea arafura,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1906)",,Myrsidea argentina,Myrsidea argentina,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan, 1972",,Myrsidea assamensis,Myrsidea assamensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1971",,Myrsidea australiensis,Myrsidea australiensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Carriker, 1949",,Myrsidea bakeri,Myrsidea bakeri,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Ansari, 1951)",,Myrsidea bakttitar,Myrsidea bakttitar,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Machacek, 1977",,Myrsidea balati,Myrsidea balati,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1968",,Myrsidea balteri,Myrsidea balteri,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Brinck, 1955",,Myrsidea bedfordi,Myrsidea bedfordi,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1971",,Myrsidea bennetti,Myrsidea bennetti,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan & Clay, 1971",,Myrsidea bharat,Myrsidea bharat,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan, 1972",,Myrsidea bhutanensis,Myrsidea bhutanensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1969",,Myrsidea birmensis,Myrsidea birmensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Malcomson, 1929",,Myrsidea bonariensis,Myrsidea bonariensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1971",,Myrsidea borneoensis,Myrsidea borneoensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan & Clay, 1971",,Myrsidea breviterga,Myrsidea breviterga,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Myrsidea breviventris,Myrsidea breviventris,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1866)",,Myrsidea brunnea,Myrsidea brunnea,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1984",,Myrsidea bubalornithis,Myrsidea bubalornithis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Waterston, 1928",,Myrsidea buxtoni,Myrsidea buxtoni,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tendeiro, 1965",,Myrsidea capensis,Myrsidea capensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Eichler, 1943)",,Myrsidea carrikeri,Myrsidea carrikeri,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1972",,Myrsidea cecilae,Myrsidea cecilae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,NA,,Myrsidea unidentifiable,Myrsidea unidentifiable,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Zavaleta, 1944",,Myrsidea chiapensis,Myrsidea chiapensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1951",,Myrsidea chilchil,Myrsidea chilchil,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan & Clay, 1971",,Myrsidea clamosae,Myrsidea clamosae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1969",,Myrsidea clayae,Myrsidea clayae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff & Schirmers, 1980",,Myrsidea coerebicola,Myrsidea coerebicola,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1977",,Myrsidea coloiopsis,Myrsidea coloiopsis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1968",,Myrsidea comosa,Myrsidea comosa,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(de Geer, 1778)",,Myrsidea cornicis,Myrsidea cornicis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1902)",,Myrsidea conspicua,Myrsidea conspicua,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Piaget, 1880)",,Myrsidea crassipes,Myrsidea crassipes,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1951",,Myrsidea ovatula,Myrsidea ovatula,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Harrison, 1916",,Myrsidea piageti,Myrsidea piageti,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Nitzsch, 1818)",,Myrsidea cucullaris,Myrsidea cucullaris,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Uchida, 1926",,Myrsidea cyanopycae,Myrsidea cyanopycae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg & Chapman, 1902)",,Myrsidea cyrtostigma,Myrsidea cyrtostigma,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Klockenhoff, 1974",,Myrsidea dauurica,Myrsidea dauurica,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1956",,Myrsidea destructor,Myrsidea destructor,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1956",,Myrsidea devastator,Myrsidea devastator,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1899)",,Myrsidea diffusa,Myrsidea diffusa,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"(Kellogg, 1896)",,Myrsidea dissimilis,Myrsidea dissimilis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Eichler, 1953",,Myrsidea dorotheae,Myrsidea dorotheae,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Clay, 1968",,Myrsidea downsi,Myrsidea downsi,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Ansari, 1951",,Myrsidea dukhunensis,Myrsidea dukhunensis,Myrsidea
TPT_v1,Animalia,Menoponidae,Species,"Tandan, 1972",,Myrsidea duplicata,Myrsidea duplicata,Myrsidea
