rankID,sciname,scientificNameAuthorship,parentNameUsage,acceptedNameUsage,taxonRemarks,scientificName
220,sphenurus,,Treron,,,Treron sphenurus
230,sphenurus,,sphenurus,,,Treron sphenurus sphenurus
230,robinsoni,,sphenurus,,,Treron sphenurus robinsoni
230,korthalsi,,sphenurus,,,Treron sphenurus korthalsi
220,sieboldii,,Treron,,,Treron sieboldii
230,sieboldii,,sieboldii,,,Treron sieboldii sieboldii
230,fopingensis,,sieboldii,,,Treron sieboldii fopingensis
230,murielae,,sieboldii,,,Treron sieboldii murielae
220,formosae,,Treron,,,Treron formosae
230,permagnus,,formosae,,,Treron formosae permagnus
230,medioximus,,formosae,,,Treron formosae medioximus
230,formosae,,formosae,,,Treron formosae formosae
230,filipinus,,formosae,,,Treron formosae filipinus
180,Ptilinopus,,Columbidae,,,
220,cinctus,,Ptilinopus,,,Ptilinopus cinctus
230,baliensis,,cinctus,,,Ptilinopus cinctus baliensis
230,albocinctus,,cinctus,,,Ptilinopus cinctus albocinctus
230,everetti,,cinctus,,,Ptilinopus cinctus everetti
230,cinctus,,cinctus,,,Ptilinopus cinctus cinctus
230,lettiensis,,cinctus,,,Ptilinopus cinctus lettiensis
230,ottonis,,cinctus,,,Ptilinopus cinctus ottonis
220,alligator,,Ptilinopus,,,Ptilinopus alligator
220,dohertyi,,Ptilinopus,,,Ptilinopus dohertyi
220,porphyreus,,Ptilinopus,,,Ptilinopus porphyreus
220,occipitalis,,Ptilinopus,,,Ptilinopus occipitalis
230,occipitalis,,occipitalis,,,Ptilinopus occipitalis occipitalis
230,incognitus,,occipitalis,,,Ptilinopus occipitalis incognitus
220,marchei,,Ptilinopus,,,Ptilinopus marchei
220,merrilli,,Ptilinopus,,,Ptilinopus merrilli
230,faustinoi,,merrilli,,,Ptilinopus merrilli faustinoi
230,merrilli,,merrilli,,,Ptilinopus merrilli merrilli
220,fischeri,,Ptilinopus,,,Ptilinopus fischeri
230,fischeri,,fischeri,,,Ptilinopus fischeri fischeri
230,centralis,,fischeri,,,Ptilinopus fischeri centralis
230,meridionalis,,fischeri,,,Ptilinopus fischeri meridionalis
220,jambu,,Ptilinopus,,,Ptilinopus jambu
220,epius,,Ptilinopus,,,Ptilinopus epius
220,subgularis,,Ptilinopus,,,Ptilinopus subgularis
220,mangoliensis,,Ptilinopus,,,Ptilinopus mangoliensis
220,leclancheri,,Ptilinopus,,,Ptilinopus leclancheri
230,longialis,,leclancheri,,,Ptilinopus leclancheri longialis
230,leclancheri,,leclancheri,,,Ptilinopus leclancheri leclancheri
230,gironieri,,leclancheri,,,Ptilinopus leclancheri gironieri
220,bernsteinii,,Ptilinopus,,,Ptilinopus bernsteinii
230,bernsteinii,,bernsteinii,,,Ptilinopus bernsteinii bernsteinii
230,micrus,,bernsteinii,,,Ptilinopus bernsteinii micrus
220,magnificus,,Ptilinopus,,,Ptilinopus magnificus
230,alaris,,magnificus,,,Ptilinopus magnificus alaris
230,puella,,magnificus,,,Ptilinopus magnificus puella
230,interpositus,,magnificus,,,Ptilinopus magnificus interpositus
230,septentrionalis,,magnificus,,,Ptilinopus magnificus septentrionalis
230,poliurus,,magnificus,,,Ptilinopus magnificus poliurus
230,assimilis,,magnificus,,,Ptilinopus magnificus assimilis
230,keri,,magnificus,,,Ptilinopus magnificus keri
230,magnificus,,magnificus,,,Ptilinopus magnificus magnificus
220,perlatus,,Ptilinopus,,,Ptilinopus perlatus
230,perlatus,,perlatus,,,Ptilinopus perlatus perlatus
230,plumbeicollis,,perlatus,,,Ptilinopus perlatus plumbeicollis
230,zonurus,,perlatus,,,Ptilinopus perlatus zonurus
220,ornatus,,Ptilinopus,,,Ptilinopus ornatus
230,ornatus,,ornatus,,,Ptilinopus ornatus ornatus
230,gestroi,,ornatus,,,Ptilinopus ornatus gestroi
220,tannensis,,Ptilinopus,,,Ptilinopus tannensis
220,aurantiifrons,,Ptilinopus,,,Ptilinopus aurantiifrons
220,wallacii,,Ptilinopus,,,Ptilinopus wallacii
220,superbus,,Ptilinopus,,,Ptilinopus superbus
230,temminckii,,superbus,,,Ptilinopus superbus temminckii
230,superbus,,superbus,,,Ptilinopus superbus superbus
220,perousii,,Ptilinopus,,,Ptilinopus perousii
230,perousii,,perousii,,,Ptilinopus perousii perousii
230,mariae,,perousii,,,Ptilinopus perousii mariae
220,ponapensis,,Ptilinopus,,,Ptilinopus ponapensis
220,hernsheimi,,Ptilinopus,,,Ptilinopus hernsheimi
220,porphyraceus,,Ptilinopus,,,Ptilinopus porphyraceus
230,porphyraceus,,porphyraceus,,,Ptilinopus porphyraceus porphyraceus
230,fasciatus,,porphyraceus,,,Ptilinopus porphyraceus fasciatus
220,pelewensis,,Ptilinopus,,,Ptilinopus pelewensis
220,rarotongensis,,Ptilinopus,,,Ptilinopus rarotongensis
230,rarotongensis,,rarotongensis,,,Ptilinopus rarotongensis rarotongensis
230,goodwini,,rarotongensis,,,Ptilinopus rarotongensis goodwini
220,roseicapilla,,Ptilinopus,,,Ptilinopus roseicapilla
220,regina,,Ptilinopus,,,Ptilinopus regina
230,flavicollis,,regina,,,Ptilinopus regina flavicollis
230,roseipileum,,regina,,,Ptilinopus regina roseipileum
230,xanthogaster,,regina,,,Ptilinopus regina xanthogaster
230,ewingii,,regina,,,Ptilinopus regina ewingii
230,regina,,regina,,,Ptilinopus regina regina
220,richardsii,,Ptilinopus,,,Ptilinopus richardsii
230,richardsii,,richardsii,,,Ptilinopus richardsii richardsii
230,cyanopterus,,richardsii,,,Ptilinopus richardsii cyanopterus
220,purpuratus,,Ptilinopus,,,Ptilinopus purpuratus
230,chrysogaster,,purpuratus,,,Ptilinopus purpuratus chrysogaster
230,purpuratus,,purpuratus,,,Ptilinopus purpuratus purpuratus
230,frater,,purpuratus,,,Ptilinopus purpuratus frater
220,chalcurus,,Ptilinopus,,,Ptilinopus chalcurus
220,coralensis,,Ptilinopus,,,Ptilinopus coralensis
220,greyi,,Ptilinopus,,,Ptilinopus greyi
220,huttoni,,Ptilinopus,,,Ptilinopus huttoni
220,dupetithouarsii,,Ptilinopus,,,Ptilinopus dupetithouarsii
230,viridior,,dupetithouarsii,,,Ptilinopus dupetithouarsii viridior
230,dupetithouarsii,,dupetithouarsii,,,Ptilinopus dupetithouarsii dupetithouarsii
220,mercierii,,Ptilinopus,,,Ptilinopus mercierii
220,insularis,,Ptilinopus,,,Ptilinopus insularis
220,coronulatus,,Ptilinopus,,,Ptilinopus coronulatus
230,trigeminus,,coronulatus,,,Ptilinopus coronulatus trigeminus
230,geminus,,coronulatus,,,Ptilinopus coronulatus geminus
230,quadrigeminus,,coronulatus,,,Ptilinopus coronulatus quadrigeminus
230,huonensis,,coronulatus,,,Ptilinopus coronulatus huonensis
230,coronulatus,,coronulatus,,,Ptilinopus coronulatus coronulatus
220,pulchellus,,Ptilinopus,,,Ptilinopus pulchellus
230,pulchellus,,pulchellus,,,Ptilinopus pulchellus pulchellus
230,decorus,,pulchellus,,,Ptilinopus pulchellus decorus
220,monacha,,Ptilinopus,,,Ptilinopus monacha
220,rivoli,,Ptilinopus,,,Ptilinopus rivoli
230,prasinorrhous,,rivoli,,,Ptilinopus rivoli prasinorrhous
230,bellus,,rivoli,,,Ptilinopus rivoli bellus
230,miquelii,,rivoli,,,Ptilinopus rivoli miquelii
230,rivoli,,rivoli,,,Ptilinopus rivoli rivoli
230,strophium,,rivoli,,,Ptilinopus rivoli strophium
220,solomonensis,,Ptilinopus,,,Ptilinopus solomonensis
230,speciosus,,solomonensis,,,Ptilinopus solomonensis speciosus
230,johannis,,solomonensis,,,Ptilinopus solomonensis johannis
230,meyeri,,solomonensis,,,Ptilinopus solomonensis meyeri
230,neumanni,,solomonensis,,,Ptilinopus solomonensis neumanni
230,bistictus,,solomonensis,,,Ptilinopus solomonensis bistictus
230,vulcanorum,,solomonensis,,,Ptilinopus solomonensis vulcanorum
230,ocularis,,solomonensis,,,Ptilinopus solomonensis ocularis
230,ambiguus,,solomonensis,,,Ptilinopus solomonensis ambiguus
230,solomonensis,,solomonensis,,,Ptilinopus solomonensis solomonensis
220,viridis,,Ptilinopus,,,Ptilinopus viridis
230,viridis,,viridis,,,Ptilinopus viridis viridis
230,pectoralis,,viridis,,,Ptilinopus viridis pectoralis
230,geelvinkianus,,viridis,,,Ptilinopus viridis geelvinkianus
230,salvadorii,,viridis,,,Ptilinopus viridis salvadorii
230,vicinus,,viridis,,,Ptilinopus viridis vicinus
230,lewisii,,viridis,,,Ptilinopus viridis lewisii
220,eugeniae,,Ptilinopus,,,Ptilinopus eugeniae
220,iozonus,,Ptilinopus,,,Ptilinopus iozonus
230,iozonus,,iozonus,,,Ptilinopus iozonus iozonus
230,humeralis,,iozonus,,,Ptilinopus iozonus humeralis
230,iobiensis,,iozonus,,,Ptilinopus iozonus iobiensis
230,pseudohumeralis,,iozonus,,,Ptilinopus iozonus pseudohumeralis
230,finschi,,iozonus,,,Ptilinopus iozonus finschi
220,insolitus,,Ptilinopus,,,Ptilinopus insolitus
230,insolitus,,insolitus,,,Ptilinopus insolitus insolitus
230,inferior,,insolitus,,,Ptilinopus insolitus inferior
220,hyogastrus,,Ptilinopus,,,Ptilinopus hyogastrus
220,granulifrons,,Ptilinopus,,,Ptilinopus granulifrons
220,melanospilus,,Ptilinopus,,,Ptilinopus melanospilus
230,bangueyensis,,melanospilus,,,Ptilinopus melanospilus bangueyensis
230,xanthorrhous,,melanospilus,,,Ptilinopus melanospilus xanthorrhous
230,melanospilus,,melanospilus,,,Ptilinopus melanospilus melanospilus
230,chrysorrhous,,melanospilus,,,Ptilinopus melanospilus chrysorrhous
230,melanauchen,,melanospilus,,,Ptilinopus melanospilus melanauchen
220,nainus,,Ptilinopus,,,Ptilinopus nainus
220,arcanus,,Ptilinopus,,,Ptilinopus arcanus
220,victor,,Ptilinopus,,,Ptilinopus victor
230,victor,,victor,,,Ptilinopus victor victor
230,aureus,,victor,,,Ptilinopus victor aureus
220,luteovirens,,Ptilinopus,,,Ptilinopus luteovirens
220,layardi,,Ptilinopus,,,Ptilinopus layardi
180,Drepanoptila,,Columbidae,,,
220,holosericea,,Drepanoptila,,,Drepanoptila holosericea
180,Alectroenas,,Columbidae,,,
220,nitidissimus,,Alectroenas,,,Alectroenas nitidissimus
220,madagascariensis,,Alectroenas,,,Alectroenas madagascariensis
220,sganzini,,Alectroenas,,,Alectroenas sganzini
230,minor,,sganzini,,,Alectroenas sganzini minor
230,sganzini,,sganzini,,,Alectroenas sganzini sganzini
220,pulcherrimus,,Alectroenas,,,Alectroenas pulcherrimus
180,Ducula,,Columbidae,,,
220,poliocephala,,Ducula,,,Ducula poliocephala
220,forsteni,,Ducula,,,Ducula forsteni
220,mindorensis,,Ducula,,,Ducula mindorensis
220,radiata,,Ducula,,,Ducula radiata
220,carola,,Ducula,,,Ducula carola
230,carola,,carola,,,Ducula carola carola
230,nigrorum,,carola,,,Ducula carola nigrorum
230,mindanensis,,carola,,,Ducula carola mindanensis
220,aenea,,Ducula,,,Ducula aenea
230,sylvatica,,aenea,,,Ducula aenea sylvatica
230,pusilla,,aenea,,,Ducula aenea pusilla
230,mista,,aenea,,,Ducula aenea mista
230,babiensis,,aenea,,,Ducula aenea babiensis
230,consobrina,,aenea,,,Ducula aenea consobrina
230,vicinus,,aenea,,,Ducula aenea vicinus
230,oenothorax,,aenea,,,Ducula aenea oenothorax
230,aenea,,aenea,,,Ducula aenea aenea
230,palawanensis,,aenea,,,Ducula aenea palawanensis
230,fugaensis,,aenea,,,Ducula aenea fugaensis
230,nuchalis,,aenea,,,Ducula aenea nuchalis
230,paulina,,aenea,,,Ducula aenea paulina
220,nicobarica,,Ducula,,,Ducula nicobarica
220,perspicillata,,Ducula,,,Ducula perspicillata
220,neglecta,,Ducula,,,Ducula neglecta
220,concinna,,Ducula,,,Ducula concinna
220,pacifica,,Ducula,,,Ducula pacifica
230,sejuncta,,pacifica,,,Ducula pacifica sejuncta
230,pacifica,,pacifica,,,Ducula pacifica pacifica
220,rubricera,,Ducula,,,Ducula rubricera
230,rubricera,,rubricera,,,Ducula rubricera rubricera
230,rufigula,,rubricera,,,Ducula rubricera rufigula
220,oceanica,,Ducula,,,Ducula oceanica
230,monacha,,oceanica,,,Ducula oceanica monacha
230,teraokai,,oceanica,,,Ducula oceanica teraokai
230,townsendi,,oceanica,,,Ducula oceanica townsendi
230,oceanica,,oceanica,,,Ducula oceanica oceanica
230,ratakensis,,oceanica,,,Ducula oceanica ratakensis
220,aurorae,,Ducula,,,Ducula aurorae
230,aurorae,,aurorae,,,Ducula aurorae aurorae
230,wilkesii,,aurorae,,,Ducula aurorae wilkesii
220,galeata,,Ducula,,,Ducula galeata
220,myristicivora,,Ducula,,,Ducula myristicivora
230,myristicivora,,myristicivora,,,Ducula myristicivora myristicivora
230,geelvinkiana,,myristicivora,,,Ducula myristicivora geelvinkiana
220,rufigaster,,Ducula,,,Ducula rufigaster
230,rufigaster,,rufigaster,,,Ducula rufigaster rufigaster
230,uropygialis,,rufigaster,,,Ducula rufigaster uropygialis
220,basilica,,Ducula,,,Ducula basilica
230,basilica,,basilica,,,Ducula basilica basilica
230,obiensis,,basilica,,,Ducula basilica obiensis
220,finschii,,Ducula,,,Ducula finschii
220,chalconota,,Ducula,,,Ducula chalconota
230,chalconota,,chalconota,,,Ducula chalconota chalconota
230,smaragdina,,chalconota,,,Ducula chalconota smaragdina
220,pistrinaria,,Ducula,,,Ducula pistrinaria
230,rhodinolaema,,pistrinaria,,,Ducula pistrinaria rhodinolaema
230,vanwyckii,,pistrinaria,,,Ducula pistrinaria vanwyckii
230,postrema,,pistrinaria,,,Ducula pistrinaria postrema
230,pistrinaria,,pistrinaria,,,Ducula pistrinaria pistrinaria
220,rosacea,,Ducula,,,Ducula rosacea
220,whartoni,,Ducula,,,Ducula whartoni
220,pickeringii,,Ducula,,,Ducula pickeringii
230,pickeringii,,pickeringii,,,Ducula pickeringii pickeringii
230,langhornei,,pickeringii,,,Ducula pickeringii langhornei
230,palmasensis,,pickeringii,,,Ducula pickeringii palmasensis
220,latrans,,Ducula,,,Ducula latrans
220,brenchleyi,,Ducula,,,Ducula brenchleyi
220,bakeri,,Ducula,,,Ducula bakeri
220,goliath,,Ducula,,,Ducula goliath
220,pinon,,Ducula,,,Ducula pinon
230,pinon,,pinon,,,Ducula pinon pinon
230,jobiensis,,pinon,,,Ducula pinon jobiensis
230,salvadorii,,pinon,,,Ducula pinon salvadorii
220,melanochroa,,Ducula,,,Ducula melanochroa
220,mullerii,,Ducula,,,Ducula mullerii
230,aurantia,,mullerii,,,Ducula mullerii aurantia
230,mullerii,,mullerii,,,Ducula mullerii mullerii
220,zoeae,,Ducula,,,Ducula zoeae
220,badia,,Ducula,,,Ducula badia
230,cuprea,,badia,,,Ducula badia cuprea
230,insignis,,badia,,,Ducula badia insignis
230,griseicapilla,,badia,,,Ducula badia griseicapilla
230,badia,,badia,,,Ducula badia badia
220,lacernulata,,Ducula,,,Ducula lacernulata
230,lacernulata,,lacernulata,,,Ducula lacernulata lacernulata
230,williami,,lacernulata,,,Ducula lacernulata williami
230,sasakensis,,lacernulata,,,Ducula lacernulata sasakensis
220,cineracea,,Ducula,,,Ducula cineracea
230,cineracea,,cineracea,,,Ducula cineracea cineracea
230,schistacea,,cineracea,,,Ducula cineracea schistacea
220,bicolor,,Ducula,,,Ducula bicolor
230,bicolor,,bicolor,,,Ducula bicolor bicolor
230,melanura,,bicolor,,,Ducula bicolor melanura
220,spilorrhoa,,Ducula,,,Ducula spilorrhoa
230,subflavescens,,spilorrhoa,,,Ducula spilorrhoa subflavescens
230,spilorrhoa,,spilorrhoa,,,Ducula spilorrhoa spilorrhoa
220,luctuosa,,Ducula,,,Ducula luctuosa
180,Lopholaimus,,Columbidae,,,
220,antarcticus,,Lopholaimus,,,Lopholaimus antarcticus
180,Hemiphaga,,Columbidae,,,
220,novaeseelandiae,,Hemiphaga,,,Hemiphaga novaeseelandiae
220,chathamensis,,Hemiphaga,,,Hemiphaga chathamensis
220,spadicea,,Hemiphaga,,,Hemiphaga spadicea
180,Cryptophaps,,Columbidae,,,
220,poecilorrhoa,,Cryptophaps,,,Cryptophaps poecilorrhoa
180,Gymnophaps,,Columbidae,,,
220,albertisii,,Gymnophaps,,,Gymnophaps albertisii
230,exsul,,albertisii,,,Gymnophaps albertisii exsul
230,albertisii,,albertisii,,,Gymnophaps albertisii albertisii
220,mada,,Gymnophaps,,,Gymnophaps mada
220,stalkeri,,Gymnophaps,,,Gymnophaps stalkeri
220,solomonensis,,Gymnophaps,,,Gymnophaps solomonensis
100,Mesitornithiformes,,Aves,,,
140,Mesitornithidae,,Mesitornithiformes,,,
180,Mesitornis,,Mesitornithidae,,,
220,variegatus,,Mesitornis,,,Mesitornis variegatus
220,unicolor,,Mesitornis,,,Mesitornis unicolor
180,Monias,,Mesitornithidae,,,
220,benschi,,Monias,,,Monias benschi
100,Pterocliformes,,Aves,,,
140,Pteroclidae,,Pterocliformes,,,
180,Syrrhaptes,,Pteroclidae,,,
220,tibetanus,,Syrrhaptes,,,Syrrhaptes tibetanus
220,paradoxus,,Syrrhaptes,,,Syrrhaptes paradoxus
180,Pterocles,,Pteroclidae,,,
220,alchata,,Pterocles,,,Pterocles alchata
230,alchata,,alchata,,,Pterocles alchata alchata
230,caudacutus,,alchata,,,Pterocles alchata caudacutus
220,namaqua,,Pterocles,,,Pterocles namaqua
220,exustus,,Pterocles,,,Pterocles exustus
230,exustus,,exustus,,,Pterocles exustus exustus
230,floweri,,exustus,,,Pterocles exustus floweri
230,ellioti,,exustus,,,Pterocles exustus ellioti
230,olivascens,,exustus,,,Pterocles exustus olivascens
230,erlangeri,,exustus,,,Pterocles exustus erlangeri
230,hindustan,,exustus,,,Pterocles exustus hindustan
220,senegallus,,Pterocles,,,Pterocles senegallus
220,orientalis,,Pterocles,,,Pterocles orientalis
230,orientalis,,orientalis,,,Pterocles orientalis orientalis
230,arenarius,,orientalis,,,Pterocles orientalis arenarius
220,gutturalis,,Pterocles,,,Pterocles gutturalis
230,saturatior,,gutturalis,,,Pterocles gutturalis saturatior
230,gutturalis,,gutturalis,,,Pterocles gutturalis gutturalis
220,coronatus,,Pterocles,,,Pterocles coronatus
230,coronatus,,coronatus,,,Pterocles coronatus coronatus
230,vastitas,,coronatus,,,Pterocles coronatus vastitas
230,atratus,,coronatus,,,Pterocles coronatus atratus
230,saturatus,,coronatus,,,Pterocles coronatus saturatus
230,ladas,,coronatus,,,Pterocles coronatus ladas
220,decoratus,,Pterocles,,,Pterocles decoratus
230,ellenbecki,,decoratus,,,Pterocles decoratus ellenbecki
230,decoratus,,decoratus,,,Pterocles decoratus decoratus
230,loveridgei,,decoratus,,,Pterocles decoratus loveridgei
220,personatus,,Pterocles,,,Pterocles personatus
220,lichtensteinii,,Pterocles,,,Pterocles lichtensteinii
230,targius,,lichtensteinii,,,Pterocles lichtensteinii targius
230,lichtensteinii,,lichtensteinii,,,Pterocles lichtensteinii lichtensteinii
230,sukensis,,lichtensteinii,,,Pterocles lichtensteinii sukensis
230,ingramsi,,lichtensteinii,,,Pterocles lichtensteinii ingramsi
230,arabicus,,lichtensteinii,,,Pterocles lichtensteinii arabicus
220,bicinctus,,Pterocles,,,Pterocles bicinctus
230,ansorgei,,bicinctus,,,Pterocles bicinctus ansorgei
230,bicinctus,,bicinctus,,,Pterocles bicinctus bicinctus
230,multicolor,,bicinctus,,,Pterocles bicinctus multicolor
220,quadricinctus,,Pterocles,,,Pterocles quadricinctus
220,indicus,,Pterocles,,,Pterocles indicus
220,burchelli,,Pterocles,,,Pterocles burchelli
100,Otidiformes,,Aves,,,
140,Otididae,,Otidiformes,,,
180,Otis,,Otididae,,,
220,tarda,,Otis,,,Otis tarda
230,tarda,,tarda,,,Otis tarda tarda
230,dybowskii,,tarda,,,Otis tarda dybowskii
180,Ardeotis,,Otididae,,,
220,arabs,,Ardeotis,,,Ardeotis arabs
230,lynesi,,arabs,,,Ardeotis arabs lynesi
230,stieberi,,arabs,,,Ardeotis arabs stieberi
230,butleri,,arabs,,,Ardeotis arabs butleri
230,arabs,,arabs,,,Ardeotis arabs arabs
220,kori,,Ardeotis,,,Ardeotis kori
230,struthiunculus,,kori,,,Ardeotis kori struthiunculus
230,kori,,kori,,,Ardeotis kori kori
220,nigriceps,,Ardeotis,,,Ardeotis nigriceps
220,australis,,Ardeotis,,,Ardeotis australis
180,Chlamydotis,,Otididae,,,
220,undulata,,Chlamydotis,,,Chlamydotis undulata
230,fuertaventurae,,undulata,,,Chlamydotis undulata fuertaventurae
230,undulata,,undulata,,,Chlamydotis undulata undulata
220,macqueenii,,Chlamydotis,,,Chlamydotis macqueenii
180,Neotis,,Otididae,,,
220,ludwigii,,Neotis,,,Neotis ludwigii
220,denhami,,Neotis,,,Neotis denhami
230,denhami,,denhami,,,Neotis denhami denhami
230,jacksoni,,denhami,,,Neotis denhami jacksoni
230,stanleyi,,denhami,,,Neotis denhami stanleyi
220,heuglinii,,Neotis,,,Neotis heuglinii
220,nuba,,Neotis,,,Neotis nuba
180,Eupodotis,,Otididae,,,
220,senegalensis,,Eupodotis,,,Eupodotis senegalensis
230,senegalensis,,senegalensis,,,Eupodotis senegalensis senegalensis
230,canicollis,,senegalensis,,,Eupodotis senegalensis canicollis
230,erlangeri,,senegalensis,,,Eupodotis senegalensis erlangeri
230,barrowii,,senegalensis,,,Eupodotis senegalensis barrowii
230,mackenziei,,senegalensis,,,Eupodotis senegalensis mackenziei
220,caerulescens,,Eupodotis,,,Eupodotis caerulescens
220,vigorsii,,Eupodotis,,,Eupodotis vigorsii
230,namaqua,,vigorsii,,,Eupodotis vigorsii namaqua
230,vigorsii,,vigorsii,,,Eupodotis vigorsii vigorsii
220,rueppelii,,Eupodotis,,,Eupodotis rueppelii
230,rueppelii,,rueppelii,,,Eupodotis rueppelii rueppelii
230,fitzsimonsi,,rueppelii,,,Eupodotis rueppelii fitzsimonsi
220,humilis,,Eupodotis,,,Eupodotis humilis
220,savilei,,Eupodotis,,,Eupodotis savilei
220,gindiana,,Eupodotis,,,Eupodotis gindiana
220,ruficrista,,Eupodotis,,,Eupodotis ruficrista
220,afra,,Eupodotis,,,Eupodotis afra
220,afraoides,,Eupodotis,,,Eupodotis afraoides
230,etoschae,,afraoides,,,Eupodotis afraoides etoschae
230,damarensis,,afraoides,,,Eupodotis afraoides damarensis
230,afraoides,,afraoides,,,Eupodotis afraoides afraoides
180,Lissotis,,Otididae,,,
220,melanogaster,,Lissotis,,,Lissotis melanogaster
230,melanogaster,,melanogaster,,,Lissotis melanogaster melanogaster
230,notophila,,melanogaster,,,Lissotis melanogaster notophila
220,hartlaubii,,Lissotis,,,Lissotis hartlaubii
180,Houbaropsis,,Otididae,,,
220,bengalensis,,Houbaropsis,,,Houbaropsis bengalensis
230,bengalensis,,bengalensis,,,Houbaropsis bengalensis bengalensis
230,blandini,,bengalensis,,,Houbaropsis bengalensis blandini
180,Sypheotides,,Otididae,,,
220,indicus,,Sypheotides,,,Sypheotides indicus
180,Tetrax,,Otididae,,,
220,tetrax,,Tetrax,,,Tetrax tetrax
100,Musophagiformes,,Aves,,,
140,Musophagidae,,Musophagiformes,,,
180,Corythaeola,,Musophagidae,,,
220,cristata,,Corythaeola,,,Corythaeola cristata
180,Tauraco,,Musophagidae,,,
220,persa,,Tauraco,,,Tauraco persa
230,buffoni,,persa,,,Tauraco persa buffoni
230,persa,,persa,,,Tauraco persa persa
230,zenkeri,,persa,,,Tauraco persa zenkeri
220,livingstonii,,Tauraco,,,Tauraco livingstonii
230,reichenowi,,livingstonii,,,Tauraco livingstonii reichenowi
230,cabanisi,,livingstonii,,,Tauraco livingstonii cabanisi
230,livingstonii,,livingstonii,,,Tauraco livingstonii livingstonii
220,schalowi,,Tauraco,,,Tauraco schalowi
220,corythaix,,Tauraco,,,Tauraco corythaix
230,phoebus,,corythaix,,,Tauraco corythaix phoebus
230,corythaix,,corythaix,,,Tauraco corythaix corythaix
220,schuettii,,Tauraco,,,Tauraco schuettii
230,emini,,schuettii,,,Tauraco schuettii emini
230,schuettii,,schuettii,,,Tauraco schuettii schuettii
220,leucolophus,,Tauraco,,,Tauraco leucolophus
220,fischeri,,Tauraco,,,Tauraco fischeri
230,fischeri,,fischeri,,,Tauraco fischeri fischeri
230,zanzibaricus,,fischeri,,,Tauraco fischeri zanzibaricus
220,macrorhynchus,,Tauraco,,,Tauraco macrorhynchus
230,macrorhynchus,,macrorhynchus,,,Tauraco macrorhynchus macrorhynchus
230,verreauxii,,macrorhynchus,,,Tauraco macrorhynchus verreauxii
220,bannermani,,Tauraco,,,Tauraco bannermani
220,erythrolophus,,Tauraco,,,Tauraco erythrolophus
220,hartlaubi,,Tauraco,,,Tauraco hartlaubi
220,leucotis,,Tauraco,,,Tauraco leucotis
230,leucotis,,leucotis,,,Tauraco leucotis leucotis
230,donaldsoni,,leucotis,,,Tauraco leucotis donaldsoni
220,ruspolii,,Tauraco,,,Tauraco ruspolii
220,porphyreolophus,,Tauraco,,,Tauraco porphyreolophus
230,chlorochlamys,,porphyreolophus,,,Tauraco porphyreolophus chlorochlamys
230,porphyreolophus,,porphyreolophus,,,Tauraco porphyreolophus porphyreolophus
180,Ruwenzorornis,,Musophagidae,,,
220,johnstoni,,Ruwenzorornis,,,Ruwenzorornis johnstoni
230,johnstoni,,johnstoni,,,Ruwenzorornis johnstoni johnstoni
230,bredoi,,johnstoni,,,Ruwenzorornis johnstoni bredoi
230,kivuensis,,johnstoni,,,Ruwenzorornis johnstoni kivuensis
180,Musophaga,,Musophagidae,,,
220,violacea,,Musophaga,,,Musophaga violacea
220,rossae,,Musophaga,,,Musophaga rossae
180,Corythaixoides,,Musophagidae,,,
220,personatus,,Corythaixoides,,,Corythaixoides personatus
230,personatus,,personatus,,,Corythaixoides personatus personatus
230,leopoldi,,personatus,,,Corythaixoides personatus leopoldi
220,concolor,,Corythaixoides,,,Corythaixoides concolor
230,molybdophanes,,concolor,,,Corythaixoides concolor molybdophanes
230,pallidiceps,,concolor,,,Corythaixoides concolor pallidiceps
230,bechuanae,,concolor,,,Corythaixoides concolor bechuanae
230,concolor,,concolor,,,Corythaixoides concolor concolor
220,leucogaster,,Corythaixoides,,,Corythaixoides leucogaster
180,Crinifer,,Musophagidae,,,
220,piscator,,Crinifer,,,Crinifer piscator
220,zonurus,,Crinifer,,,Crinifer zonurus
100,Cuculiformes,,Aves,,,
140,Cuculidae,,Cuculiformes,,,
180,Guira,,Cuculidae,,,
220,guira,,Guira,,,Guira guira
180,Crotophaga,,Cuculidae,,,
220,major,,Crotophaga,,,Crotophaga major
220,ani,,Crotophaga,,,Crotophaga ani
220,sulcirostris,,Crotophaga,,,Crotophaga sulcirostris
180,Tapera,,Cuculidae,,,
220,naevia,,Tapera,,,Tapera naevia
230,excellens,,naevia,,,Tapera naevia excellens
230,naevia,,naevia,,,Tapera naevia naevia
180,Dromococcyx,,Cuculidae,,,
220,phasianellus,,Dromococcyx,,,Dromococcyx phasianellus
220,pavoninus,,Dromococcyx,,,Dromococcyx pavoninus
180,Morococcyx,,Cuculidae,,,
220,erythropygus,,Morococcyx,,,Morococcyx erythropygus
230,mexicanus,,erythropygus,,,Morococcyx erythropygus mexicanus
230,erythropygus,,erythropygus,,,Morococcyx erythropygus erythropygus
180,Geococcyx,,Cuculidae,,,
220,velox,,Geococcyx,,,Geococcyx velox
220,californianus,,Geococcyx,,,Geococcyx californianus
180,Neomorphus,,Cuculidae,,,
220,geoffroyi,,Neomorphus,,,Neomorphus geoffroyi
230,salvini,,geoffroyi,,,Neomorphus geoffroyi salvini
230,aequatorialis,,geoffroyi,,,Neomorphus geoffroyi aequatorialis
