source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,,,,,,,,,Nyctinomops,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Nyctinomops,,,,,,,,,,,180,Nyctinomops 
,,,,,,,,,Nyctinomops aurispinosus,,Nyctinomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Nyctinomops,,aurispinosus,,,,,,,,,220,Nyctinomops aurispinosus
,,,,,,,,,Nyctinomops femorosaccus,,Nyctinomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Nyctinomops,,femorosaccus,,,,,,,,,220,Nyctinomops femorosaccus
,,,,,,,,,Nyctinomops laticaudatus,,Nyctinomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Nyctinomops,,laticaudatus,,,,,,,,,220,Nyctinomops laticaudatus
,,,,,,,,,Nyctinomops macrotis,,Nyctinomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Nyctinomops,,macrotis,,,,,,,,,220,Nyctinomops macrotis
,,,,,,,,,Otomops,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,,,,,,,,,,180,Otomops 
,,,,,,,,,Otomops formosus,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,formosus,,,,,,,,,220,Otomops formosus
,,,,,,,,,Otomops harrisoni,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,harrisoni,,,,,,,,,220,Otomops harrisoni
,,,,,,,,,Otomops johnstonei,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,johnstonei,,,,,,,,,220,Otomops johnstonei
,,,,,,,,,Otomops madagascariensis,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,madagascariensis,,,,,,,,,220,Otomops madagascariensis
,,,,,,,,,Otomops martiensseni,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,martiensseni,,,,,,,,,220,Otomops martiensseni
,,,,,,,,,Otomops papuensis,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,papuensis,,,,,,,,,220,Otomops papuensis
,,,,,,,,,Otomops secundus,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,secundus,,,,,,,,,220,Otomops secundus
,,,,,,,,,Otomops wroughtoni,,Otomops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Otomops,,wroughtoni,,,,,,,,,220,Otomops wroughtoni
,,,,,,,,,Platymops,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Platymops,,,,,,,,,,,180,Platymops 
,,,,,,,,,Platymops setiger,,Platymops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Platymops,,setiger,,,,,,,,,220,Platymops setiger
,,,,,,,,,Promops,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Promops,,,,,,,,,,,180,Promops 
,,,,,,,,,Promops centralis,,Promops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Promops,,centralis,,,,,,,,,220,Promops centralis
,,,,,,,,,Promops davisoni,,Promops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Promops,,davisoni,,,,,,,,,220,Promops davisoni
,,,,,,,,,Promops nasutus,,Promops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Promops,,nasutus,,,,,,,,,220,Promops nasutus
,,,,,,,,,Sauromys,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Sauromys,,,,,,,,,,,180,Sauromys 
,,,,,,,,,Sauromys petrophilus,,Sauromys,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Sauromys,,petrophilus,,,,,,,,,220,Sauromys petrophilus
,,,,,,,,,Tadarida,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,,,,,,,,,,180,Tadarida 
,,,,,,,,,Tadarida aegyptiaca,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,aegyptiaca,,,,,,,,,220,Tadarida aegyptiaca
,,,,,,,,,Tadarida brasiliensis,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,brasiliensis,,,,,,,,,220,Tadarida brasiliensis
,,,,,,,,,Tadarida fulminans,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,fulminans,,,,,,,,,220,Tadarida fulminans
,,,,,,,,,Tadarida insignis,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,insignis,,,,,,,,,220,Tadarida insignis
,,,,,,,,,Tadarida latouchei,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,latouchei,,,,,,,,,220,Tadarida latouchei
,,,,,,,,,Tadarida lobata,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,lobata,,,,,,,,,220,Tadarida lobata
,,,,,,,,,Tadarida teniotis,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,teniotis,,,,,,,,,220,Tadarida teniotis
,,,,,,,,,Tadarida ventralis,,Tadarida,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tadarida,,ventralis,,,,,,,,,220,Tadarida ventralis
,,,,,,,,,Tomopeas,,Molossidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tomopeas,,,,,,,,,,,180,Tomopeas 
,,,,,,,,,Tomopeas ravus,,Tomopeas,,,,,,,,Mammalia,,,Chiroptera,,,,,,Molossidae,,,,Tomopeas,,ravus,,,,,,,,,220,Tomopeas ravus
,,,,,,,,,Monodontidae,,Artiodactyla,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Monodontidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Delphinapterus,,Monodontidae,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Monodontidae,,,,Delphinapterus,,,,,,,,,,,180,Delphinapterus 
,,,,,,,,,Delphinapterus leucas,,Delphinapterus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Monodontidae,,,,Delphinapterus,,leucas,,,,,,,,,220,Delphinapterus leucas
,,,,,,,,,Monodon,,Monodontidae,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Monodontidae,,,,Monodon,,,,,,,,,,,180,Monodon 
,,,,,,,,,Monodon monoceros,,Monodon,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Monodontidae,,,,Monodon,,monoceros,,,,,,,,,220,Monodon monoceros
,,,,,,,,,Mormoopidae,,Chiroptera,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Mormoops,,Mormoopidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Mormoops,,,,,,,,,,,180,Mormoops 
,,,,,,,,,Mormoops blainvillei,,Mormoops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Mormoops,,blainvillei,,,,,,,,,220,Mormoops blainvillei
,,,,,,,,,Mormoops megalophylla,,Mormoops,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Mormoops,,megalophylla,,,,,,,,,220,Mormoops megalophylla
,,,,,,,,,Pteronotus,,Mormoopidae,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,,,,,,,,,,180,Pteronotus 
,,,,,,,,,Pteronotus davyi,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,davyi,,,,,,,,,220,Pteronotus davyi
,,,,,,,,,Pteronotus fulvus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,fulvus,,,,,,,,,220,Pteronotus fulvus
,,,,,,,,,Pteronotus fuscus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,fuscus,,,,,,,,,220,Pteronotus fuscus
,,,,,,,,,Pteronotus gymnonotus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,gymnonotus,,,,,,,,,220,Pteronotus gymnonotus
,,,,,,,,,Pteronotus macleayii,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,macleayii,,,,,,,,,220,Pteronotus macleayii
,,,,,,,,,Pteronotus mesoamericanus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,mesoamericanus,,,,,,,,,220,Pteronotus mesoamericanus
,,,,,,,,,Pteronotus mexicanus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,mexicanus,,,,,,,,,220,Pteronotus mexicanus
,,,,,,,,,Pteronotus paraguanensis,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,paraguanensis,,,,,,,,,220,Pteronotus paraguanensis
,,,,,,,,,Pteronotus parnellii,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,parnellii,,,,,,,,,220,Pteronotus parnellii
,,,,,,,,,Pteronotus personatus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,personatus,,,,,,,,,220,Pteronotus personatus
,,,,,,,,,Pteronotus portoricensis,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,portoricensis,,,,,,,,,220,Pteronotus portoricensis
,,,,,,,,,Pteronotus psilotis,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,psilotis,,,,,,,,,220,Pteronotus psilotis
,,,,,,,,,Pteronotus pusillus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,pusillus,,,,,,,,,220,Pteronotus pusillus
,,,,,,,,,Pteronotus quadridens,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,quadridens,,,,,,,,,220,Pteronotus quadridens
,,,,,,,,,Pteronotus rubiginosus,,Pteronotus,,,,,,,,Mammalia,,,Chiroptera,,,,,,Mormoopidae,,,,Pteronotus,,rubiginosus,,,,,,,,,220,Pteronotus rubiginosus
,,,,,,,,,Moschidae,,Artiodactyla,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Moschus,,Moschidae,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,,,,,,,,,,180,Moschus 
,,,,,,,,,Moschus anhuiensis,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,anhuiensis,,,,,,,,,220,Moschus anhuiensis
,,,,,,,,,Moschus berezovskii,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,berezovskii,,,,,,,,,220,Moschus berezovskii
,,,,,,,,,Moschus chrysogaster,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,chrysogaster,,,,,,,,,220,Moschus chrysogaster
,,,,,,,,,Moschus cupreus,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,cupreus,,,,,,,,,220,Moschus cupreus
,,,,,,,,,Moschus fuscus,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,fuscus,,,,,,,,,220,Moschus fuscus
,,,,,,,,,Moschus leucogaster,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,leucogaster,,,,,,,,,220,Moschus leucogaster
,,,,,,,,,Moschus moschiferus,,Moschus,,,,,,,,Mammalia,,,Artiodactyla,,,,,,Moschidae,,,,Moschus,,moschiferus,,,,,,,,,220,Moschus moschiferus
,,,,,,,,,Muridae,,Rodentia,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Abditomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Abditomys,,,,,,,,,,,180,Abditomys 
,,,,,,,,,Abditomys latidens,,Abditomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Abditomys,,latidens,,,,,,,,,220,Abditomys latidens
,,,,,,,,,Abeomelomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Abeomelomys,,,,,,,,,,,180,Abeomelomys 
,,,,,,,,,Abeomelomys sevia,,Abeomelomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Abeomelomys,,sevia,,,,,,,,,220,Abeomelomys sevia
,,,,,,,,,Acomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,,,,,,,,,,180,Acomys 
,,,,,,,,,Acomys cahirinus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,cahirinus,,,,,,,,,220,Acomys cahirinus
,,,,,,,,,Acomys chudeaui,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,chudeaui,,,,,,,,,220,Acomys chudeaui
,,,,,,,,,Acomys cilicicus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,cilicicus,,,,,,,,,220,Acomys cilicicus
,,,,,,,,,Acomys cineraceus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,cineraceus,,,,,,,,,220,Acomys cineraceus
,,,,,,,,,Acomys dimidiatus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,dimidiatus,,,,,,,,,220,Acomys dimidiatus
,,,,,,,,,Acomys ignitus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,ignitus,,,,,,,,,220,Acomys ignitus
,,,,,,,,,Acomys johannis,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,johannis,,,,,,,,,220,Acomys johannis
,,,,,,,,,Acomys kempi,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,kempi,,,,,,,,,220,Acomys kempi
,,,,,,,,,Acomys louisae,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,louisae,,,,,,,,,220,Acomys louisae
,,,,,,,,,Acomys minous,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,minous,,,,,,,,,220,Acomys minous
,,,,,,,,,Acomys mullah,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,mullah,,,,,,,,,220,Acomys mullah
,,,,,,,,,Acomys muzei,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,muzei,,,,,,,,,220,Acomys muzei
,,,,,,,,,Acomys nesiotes,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,nesiotes,,,,,,,,,220,Acomys nesiotes
,,,,,,,,,Acomys ngurui,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,ngurui,,,,,,,,,220,Acomys ngurui
,,,,,,,,,Acomys percivali,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,percivali,,,,,,,,,220,Acomys percivali
,,,,,,,,,Acomys russatus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,russatus,,,,,,,,,220,Acomys russatus
,,,,,,,,,Acomys selousi,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,selousi,,,,,,,,,220,Acomys selousi
,,,,,,,,,Acomys seurati,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,seurati,,,,,,,,,220,Acomys seurati
,,,,,,,,,Acomys spinosissimus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,spinosissimus,,,,,,,,,220,Acomys spinosissimus
,,,,,,,,,Acomys subspinosus,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,subspinosus,,,,,,,,,220,Acomys subspinosus
,,,,,,,,,Acomys wilsoni,,Acomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Acomys,,wilsoni,,,,,,,,,220,Acomys wilsoni
,,,,,,,,,Aethomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,,,,,,,,,,180,Aethomys 
,,,,,,,,,Aethomys bocagei,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,bocagei,,,,,,,,,220,Aethomys bocagei
,,,,,,,,,Aethomys chrysophilus,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,chrysophilus,,,,,,,,,220,Aethomys chrysophilus
,,,,,,,,,Aethomys hindei,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,hindei,,,,,,,,,220,Aethomys hindei
,,,,,,,,,Aethomys ineptus,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,ineptus,,,,,,,,,220,Aethomys ineptus
,,,,,,,,,Aethomys kaiseri,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,kaiseri,,,,,,,,,220,Aethomys kaiseri
,,,,,,,,,Aethomys nyikae,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,nyikae,,,,,,,,,220,Aethomys nyikae
,,,,,,,,,Aethomys silindensis,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,silindensis,,,,,,,,,220,Aethomys silindensis
,,,,,,,,,Aethomys stannarius,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,stannarius,,,,,,,,,220,Aethomys stannarius
,,,,,,,,,Aethomys thomasi,,Aethomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Aethomys,,thomasi,,,,,,,,,220,Aethomys thomasi
,,,,,,,,,Ammodillus,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Ammodillus,,,,,,,,,,,180,Ammodillus 
,,,,,,,,,Ammodillus imbellis,,Ammodillus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Ammodillus,,imbellis,,,,,,,,,220,Ammodillus imbellis
,,,,,,,,,Anisomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Anisomys,,,,,,,,,,,180,Anisomys 
,,,,,,,,,Anisomys imitator,,Anisomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Anisomys,,imitator,,,,,,,,,220,Anisomys imitator
,,,,,,,,,Anonymomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Anonymomys,,,,,,,,,,,180,Anonymomys 
,,,,,,,,,Anonymomys mindorensis,,Anonymomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Anonymomys,,mindorensis,,,,,,,,,220,Anonymomys mindorensis
,,,,,,,,,Apodemus,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,,,,,,,,,,180,Apodemus 
,,,,,,,,,Apodemus agrarius,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,agrarius,,,,,,,,,220,Apodemus agrarius
,,,,,,,,,Apodemus alpicola,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,alpicola,,,,,,,,,220,Apodemus alpicola
,,,,,,,,,Apodemus argenteus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,argenteus,,,,,,,,,220,Apodemus argenteus
,,,,,,,,,Apodemus avicennicus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,avicennicus,,,,,,,,,220,Apodemus avicennicus
,,,,,,,,,Apodemus chevrieri,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,chevrieri,,,,,,,,,220,Apodemus chevrieri
,,,,,,,,,Apodemus draco,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,draco,,,,,,,,,220,Apodemus draco
,,,,,,,,,Apodemus epimelas,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,epimelas,,,,,,,,,220,Apodemus epimelas
,,,,,,,,,Apodemus flavicollis,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,flavicollis,,,,,,,,,220,Apodemus flavicollis
,,,,,,,,,Apodemus gurkha,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,gurkha,,,,,,,,,220,Apodemus gurkha
,,,,,,,,,Apodemus hyrcanicus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,hyrcanicus,,,,,,,,,220,Apodemus hyrcanicus
,,,,,,,,,Apodemus ilex,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,ilex,,,,,,,,,220,Apodemus ilex
,,,,,,,,,Apodemus latronum,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,latronum,,,,,,,,,220,Apodemus latronum
,,,,,,,,,Apodemus microps,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,microps,,,,,,,,,220,Apodemus microps
,,,,,,,,,Apodemus mystacinus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,mystacinus,,,,,,,,,220,Apodemus mystacinus
,,,,,,,,,Apodemus pallipes,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,pallipes,,,,,,,,,220,Apodemus pallipes
,,,,,,,,,Apodemus peninsulae,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,peninsulae,,,,,,,,,220,Apodemus peninsulae
,,,,,,,,,Apodemus ponticus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,ponticus,,,,,,,,,220,Apodemus ponticus
,,,,,,,,,Apodemus rusiges,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,rusiges,,,,,,,,,220,Apodemus rusiges
,,,,,,,,,Apodemus speciosus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,speciosus,,,,,,,,,220,Apodemus speciosus
,,,,,,,,,Apodemus sylvaticus,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,sylvaticus,,,,,,,,,220,Apodemus sylvaticus
,,,,,,,,,Apodemus uralensis,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,uralensis,,,,,,,,,220,Apodemus uralensis
,,,,,,,,,Apodemus witherbyi,,Apodemus,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apodemus,,witherbyi,,,,,,,,,220,Apodemus witherbyi
,,,,,,,,,Apomys,,Muridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,,,,,,,,,,180,Apomys 
,,,,,,,,,Apomys abrae,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,abrae,,,,,,,,,220,Apomys abrae
,,,,,,,,,Apomys aurorae,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,aurorae,,,,,,,,,220,Apomys aurorae
,,,,,,,,,Apomys banahao,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,banahao,,,,,,,,,220,Apomys banahao
,,,,,,,,,Apomys brownorum,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,brownorum,,,,,,,,,220,Apomys brownorum
,,,,,,,,,Apomys camiguinensis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,camiguinensis,,,,,,,,,220,Apomys camiguinensis
,,,,,,,,,Apomys datae,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,datae,,,,,,,,,220,Apomys datae
,,,,,,,,,Apomys gracilirostris,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,gracilirostris,,,,,,,,,220,Apomys gracilirostris
,,,,,,,,,Apomys hylocetes,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,hylocetes,,,,,,,,,220,Apomys hylocetes
,,,,,,,,,Apomys insignis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,insignis,,,,,,,,,220,Apomys insignis
,,,,,,,,,Apomys iridensis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,iridensis,,,,,,,,,220,Apomys iridensis
,,,,,,,,,Apomys littoralis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,littoralis,,,,,,,,,220,Apomys littoralis
,,,,,,,,,Apomys lubangensis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,lubangensis,,,,,,,,,220,Apomys lubangensis
,,,,,,,,,Apomys magnus,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,magnus,,,,,,,,,220,Apomys magnus
,,,,,,,,,Apomys microdon,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,microdon,,,,,,,,,220,Apomys microdon
,,,,,,,,,Apomys minganensis,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,minganensis,,,,,,,,,220,Apomys minganensis
,,,,,,,,,Apomys musculus,,Apomys,,,,,,,,Mammalia,,,Rodentia,,,,,,Muridae,,,,Apomys,,musculus,,,,,,,,,220,Apomys musculus
